team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,2013-03-19,240,34,87,6,23,21,24,15,48,18,4,6,15,21
PORTLAND TRAIL BLAZERS,2013-03-19,240,36,83,13,26,10,13,13,27,24,6,1,17,14
MILWAUKEE BUCKS,2013-03-19,240,42,87,9,19,9,13,15,28,29,8,8,11,12
DENVER NUGGETS,2013-03-19,240,43,96,4,21,24,29,17,35,23,10,4,12,23
OKLAHOMA CITY THUNDER,2013-03-19,240,37,85,4,25,26,31,12,33,21,8,8,14,24
LOS ANGELES CLIPPERS,2013-03-19,240,36,80,9,26,20,26,11,26,30,10,4,17,24
SACRAMENTO KINGS,2013-03-19,240,37,73,14,28,28,34,8,29,25,8,1,15,25
MILWAUKEE BUCKS,2013-03-20,240,37,99,8,19,8,11,16,30,20,7,8,10,17
ATLANTA HAWKS,2013-03-20,240,38,79,8,18,14,17,9,38,26,7,6,16,15
TORONTO RAPTORS,2013-03-20,240,35,83,5,22,26,26,15,30,18,7,9,16,27
CHARLOTTE BOBCATS,2013-03-20,240,35,75,8,16,29,40,13,29,21,10,7,12,26
MIAMI HEAT,2013-03-20,240,32,72,12,29,22,30,11,23,21,9,6,13,20
CLEVELAND CAVALIERS,2013-03-20,240,37,81,7,21,14,17,15,27,20,8,2,16,25
BROOKLYN NETS,2013-03-20,240,45,89,7,21,16,21,13,32,21,6,2,9,15
DALLAS MAVERICKS,2013-03-20,240,40,80,7,19,9,15,7,27,19,5,3,11,20
UTAH JAZZ,2013-03-20,240,36,79,5,17,16,20,5,31,19,9,5,14,22
HOUSTON ROCKETS,2013-03-20,240,34,76,6,23,26,32,9,35,15,10,4,15,23
PHILADELPHIA 76ERS,2013-03-20,240,29,79,6,20,8,10,10,27,22,6,4,19,19
LOS ANGELES CLIPPERS,2013-03-20,240,41,78,6,20,13,19,8,36,24,13,3,14,16
OKLAHOMA CITY THUNDER,2013-03-20,265,30,84,2,18,27,32,14,32,9,7,7,15,28
MEMPHIS GRIZZLIES,2013-03-20,265,32,89,6,15,20,24,19,35,11,5,5,19,27
BOSTON CELTICS,2013-03-20,240,33,72,4,14,16,17,4,24,20,13,6,13,18
NEW ORLEANS HORNETS,2013-03-20,240,31,71,5,16,20,26,11,34,20,7,7,18,17
ORLANDO MAGIC,2013-03-20,240,38,79,5,17,13,18,14,28,18,7,0,16,13
NEW YORK KNICKS,2013-03-20,240,40,76,15,34,11,16,10,24,20,8,2,11,18
WASHINGTON WIZARDS,2013-03-20,240,33,68,6,15,16,25,6,35,22,7,4,21,22
PHOENIX SUNS,2013-03-20,240,28,83,3,15,20,22,13,27,17,11,2,13,17
GOLDEN STATE WARRIORS,2013-03-20,240,37,84,6,12,13,15,12,27,16,9,4,16,17
SAN ANTONIO SPURS,2013-03-20,240,41,85,8,26,14,15,8,30,27,9,7,12,13
PORTLAND TRAIL BLAZERS,2013-03-21,240,41,84,10,21,7,10,8,37,19,4,5,14,16
CHICAGO BULLS,2013-03-21,240,39,89,4,14,7,11,9,32,30,8,4,8,16
PHILADELPHIA 76ERS,2013-03-21,240,43,78,7,18,7,11,7,27,27,13,5,22,22
DENVER NUGGETS,2013-03-21,240,37,76,7,11,20,27,11,23,18,13,8,19,19
MINNESOTA TIMBERWOLVES,2013-03-21,240,41,98,1,19,15,18,17,28,27,7,2,12,23
SACRAMENTO KINGS,2013-03-21,240,40,75,6,18,15,18,4,36,21,4,6,16,23
PORTLAND TRAIL BLAZERS,2013-03-22,240,41,87,10,18,12,16,10,38,22,8,2,9,16
ATLANTA HAWKS,2013-03-22,240,37,83,7,24,12,16,6,35,27,8,6,11,14
BOSTON CELTICS,2013-03-22,240,32,77,5,17,25,27,10,28,19,8,5,14,26
DALLAS MAVERICKS,2013-03-22,240,38,82,6,19,22,28,13,35,26,7,3,14,22
CLEVELAND CAVALIERS,2013-03-22,240,31,86,4,20,12,15,10,22,14,9,3,14,24
HOUSTON ROCKETS,2013-03-22,240,44,77,10,29,18,27,13,41,26,8,6,22,18
MILWAUKEE BUCKS,2013-03-22,240,31,101,3,19,13,22,22,30,17,4,6,8,21
INDIANA PACERS,2013-03-22,240,38,79,3,12,23,30,11,45,23,6,11,14,20
WASHINGTON WIZARDS,2013-03-22,240,40,87,11,26,12,16,6,33,28,8,5,9,18
LOS ANGELES LAKERS,2013-03-22,240,39,81,11,23,11,17,9,39,27,5,3,17,15
DETROIT PISTONS,2013-03-22,240,34,83,7,22,14,18,18,29,21,9,5,22,24
MIAMI HEAT,2013-03-22,240,38,68,8,15,19,26,4,29,21,15,6,18,14
MEMPHIS GRIZZLIES,2013-03-22,240,30,73,3,10,20,25,11,22,14,11,3,11,20
NEW ORLEANS HORNETS,2013-03-22,240,36,76,4,14,14,18,16,33,19,4,9,15,22
OKLAHOMA CITY THUNDER,2013-03-22,240,34,80,5,21,24,33,10,39,17,8,11,13,14
ORLANDO MAGIC,2013-03-22,240,38,92,5,16,8,10,11,33,20,10,5,14,26
MINNESOTA TIMBERWOLVES,2013-03-22,240,42,79,2,12,31,40,10,40,28,10,4,14,18
PHOENIX SUNS,2013-03-22,240,36,95,4,22,10,21,17,31,24,9,2,16,29
UTAH JAZZ,2013-03-22,265,41,96,8,17,7,12,11,37,23,11,9,16,27
SAN ANTONIO SPURS,2013-03-22,265,39,84,8,20,18,24,8,38,23,8,10,17,17
NEW YORK KNICKS,2013-03-22,240,38,71,10,22,13,24,9,31,16,8,5,13,24
TORONTO RAPTORS,2013-03-22,240,36,79,11,32,11,14,9,24,19,7,1,12,23
DETROIT PISTONS,2013-03-23,240,36,79,10,26,10,14,8,32,31,8,3,15,18
CHARLOTTE BOBCATS,2013-03-23,240,32,75,4,17,23,25,7,34,14,10,9,14,13
INDIANA PACERS,2013-03-23,240,30,78,5,14,19,24,9,34,13,8,5,7,20
CHICAGO BULLS,2013-03-23,240,35,81,3,11,14,22,12,34,21,4,5,10,22
SACRAMENTO KINGS,2013-03-23,240,39,86,8,28,9,17,10,26,24,5,10,14,26
DENVER NUGGETS,2013-03-23,240,37,85,4,14,23,32,13,33,25,8,7,15,19
WASHINGTON WIZARDS,2013-03-23,240,36,88,7,17,13,16,12,26,20,10,1,12,22
GOLDEN STATE WARRIORS,2013-03-23,240,37,75,10,20,17,22,8,34,25,5,4,21,17
BROOKLYN NETS,2013-03-23,240,34,74,9,25,18,24,10,23,27,9,2,15,21
LOS ANGELES CLIPPERS,2013-03-23,240,37,79,9,26,18,24,12,29,19,11,6,15,23
BOSTON CELTICS,2013-03-23,240,38,74,9,20,21,28,7,30,19,5,9,14,21
MEMPHIS GRIZZLIES,2013-03-23,240,43,94,4,11,20,24,16,28,26,8,6,8,19
TORONTO RAPTORS,2013-03-23,240,34,76,4,23,12,18,11,24,13,6,2,18,20
NEW YORK KNICKS,2013-03-23,240,41,79,7,19,21,23,11,33,20,14,3,11,20
UTAH JAZZ,2013-03-24,240,42,82,7,17,17,21,12,26,23,10,3,18,24
DALLAS MAVERICKS,2013-03-24,240,38,70,9,18,28,33,7,27,23,8,7,19,18
SAN ANTONIO SPURS,2013-03-24,240,33,78,10,22,19,21,7,31,19,9,9,16,17
HOUSTON ROCKETS,2013-03-24,240,32,80,9,26,23,27,12,32,19,7,7,13,22
CHARLOTTE BOBCATS,2013-03-24,240,30,89,5,25,12,18,14,31,9,8,2,13,20
MIAMI HEAT,2013-03-24,240,38,76,13,30,20,23,4,44,28,9,10,10,16
ATLANTA HAWKS,2013-03-24,240,39,78,10,26,16,21,7,30,28,9,4,13,12
MILWAUKEE BUCKS,2013-03-24,240,42,92,5,21,10,18,19,31,26,6,5,15,17
CHICAGO BULLS,2013-03-24,240,41,89,10,26,12,17,20,32,25,7,3,14,16
MINNESOTA TIMBERWOLVES,2013-03-24,240,39,78,6,12,13,19,6,26,27,8,4,13,19
PORTLAND TRAIL BLAZERS,2013-03-24,240,32,79,10,26,9,13,7,27,22,7,5,17,16
OKLAHOMA CITY THUNDER,2013-03-24,240,43,82,4,11,13,18,9,34,23,12,5,10,14
BROOKLYN NETS,2013-03-24,240,35,76,4,14,28,31,15,29,19,7,7,16,18
PHOENIX SUNS,2013-03-24,240,41,99,6,21,12,17,25,23,22,5,8,10,23
PHILADELPHIA 76ERS,2013-03-24,240,47,96,8,21,15,21,17,31,31,9,4,9,15
SACRAMENTO KINGS,2013-03-24,240,42,85,9,24,10,12,9,28,18,5,3,13,15
LOS ANGELES LAKERS,2013-03-25,240,36,91,6,26,25,36,15,36,17,6,2,9,15
GOLDEN STATE WARRIORS,2013-03-25,240,43,90,10,23,13,19,9,39,22,3,4,11,27
ATLANTA HAWKS,2013-03-25,240,36,80,7,21,15,25,10,28,18,11,7,16,17
INDIANA PACERS,2013-03-25,240,40,84,8,23,12,15,15,34,18,7,6,20,17
DENVER NUGGETS,2013-03-25,240,25,66,5,16,31,39,11,21,14,8,5,13,15
NEW ORLEANS HORNETS,2013-03-25,240,41,85,14,25,14,15,17,28,30,8,10,12,24
MIAMI HEAT,2013-03-25,240,37,78,15,28,19,29,11,33,31,7,6,12,14
ORLANDO MAGIC,2013-03-25,240,37,86,9,24,11,18,10,33,25,9,6,12,18
PHILADELPHIA 76ERS,2013-03-25,240,32,83,4,14,23,28,14,24,9,6,5,13,18
UTAH JAZZ,2013-03-25,240,41,84,7,14,18,21,14,32,22,7,10,15,23
MEMPHIS GRIZZLIES,2013-03-25,240,34,77,6,16,20,22,9,34,17,8,1,16,25
WASHINGTON WIZARDS,2013-03-25,240,36,72,5,13,30,44,10,32,17,8,4,12,17
NEW YORK KNICKS,2013-03-26,240,39,90,8,28,14,18,15,26,11,12,3,8,24
BOSTON CELTICS,2013-03-26,240,31,69,6,20,17,22,7,33,20,6,6,19,16
LOS ANGELES CLIPPERS,2013-03-26,265,38,85,10,33,16,25,11,33,19,6,4,17,24
DALLAS MAVERICKS,2013-03-26,265,40,82,6,23,23,27,8,34,23,12,7,15,21
MINNESOTA TIMBERWOLVES,2013-03-26,240,42,79,14,26,7,8,8,33,26,10,3,13,14
DETROIT PISTONS,2013-03-26,240,32,79,7,20,11,13,11,26,18,8,4,15,12
ORLANDO MAGIC,2013-03-27,240,44,84,7,19,13,18,7,27,33,6,6,10,21
CHARLOTTE BOBCATS,2013-03-27,240,44,85,6,20,20,28,11,32,26,5,8,10,12
MIAMI HEAT,2013-03-27,240,37,77,7,20,16,23,6,25,15,11,12,13,17
CHICAGO BULLS,2013-03-27,240,40,85,8,22,13,18,12,31,27,9,3,18,18
BOSTON CELTICS,2013-03-27,240,34,76,5,14,20,28,2,35,27,10,4,15,15
CLEVELAND CAVALIERS,2013-03-27,240,38,86,7,17,9,14,9,37,26,10,6,18,22
SACRAMENTO KINGS,2013-03-27,240,41,90,11,28,12,21,16,29,24,6,1,15,14
GOLDEN STATE WARRIORS,2013-03-27,240,41,90,5,24,11,13,13,28,30,9,4,14,19
INDIANA PACERS,2013-03-27,240,35,78,6,18,24,28,9,36,20,9,5,12,21
HOUSTON ROCKETS,2013-03-27,240,32,83,6,21,21,26,15,27,18,7,4,14,25
LOS ANGELES LAKERS,2013-03-27,240,44,82,10,22,22,38,12,32,27,10,9,21,25
MINNESOTA TIMBERWOLVES,2013-03-27,240,45,97,5,17,22,30,17,28,23,15,3,15,26
LOS ANGELES CLIPPERS,2013-03-27,240,34,73,13,29,24,28,12,23,18,9,3,9,18
NEW ORLEANS HORNETS,2013-03-27,240,35,71,4,14,17,24,10,25,19,6,2,11,25
MEMPHIS GRIZZLIES,2013-03-27,240,33,70,6,21,29,35,10,24,14,6,2,16,24
NEW YORK KNICKS,2013-03-27,240,38,74,13,31,19,22,7,24,18,9,2,11,25
WASHINGTON WIZARDS,2013-03-27,240,27,84,5,20,21,29,16,27,17,8,2,15,28
OKLAHOMA CITY THUNDER,2013-03-27,240,29,63,8,14,37,41,7,34,20,9,8,14,21
MILWAUKEE BUCKS,2013-03-27,240,37,89,6,24,12,13,14,30,18,9,3,14,9
PHILADELPHIA 76ERS,2013-03-27,240,42,89,8,16,8,9,14,34,28,5,3,15,14
BROOKLYN NETS,2013-03-27,240,46,95,5,20,14,25,19,35,24,8,1,9,20
PORTLAND TRAIL BLAZERS,2013-03-27,240,36,82,8,18,13,21,13,27,22,1,5,14,23
DENVER NUGGETS,2013-03-27,240,42,88,0,10,15,17,14,27,26,8,3,15,24
SAN ANTONIO SPURS,2013-03-27,240,35,76,10,15,20,27,11,27,20,7,8,18,17
ATLANTA HAWKS,2013-03-27,240,40,81,10,21,17,20,8,32,27,11,0,11,21
TORONTO RAPTORS,2013-03-27,240,35,78,4,17,14,20,10,32,20,8,1,19,18
PHOENIX SUNS,2013-03-27,240,34,76,6,16,14,19,8,28,27,7,4,17,18
UTAH JAZZ,2013-03-27,240,44,85,6,15,9,13,12,34,30,10,6,16,17
INDIANA PACERS,2013-03-28,240,40,84,7,15,16,26,15,40,22,8,4,13,19
DALLAS MAVERICKS,2013-03-28,240,32,83,4,14,10,14,7,27,18,8,7,11,24
LOS ANGELES LAKERS,2013-03-28,240,34,77,5,20,30,39,11,29,19,7,6,18,20
MILWAUKEE BUCKS,2013-03-28,240,45,93,7,19,16,22,15,28,22,12,4,12,25
SACRAMENTO KINGS,2013-03-28,240,44,83,7,18,22,24,13,37,21,5,3,18,21
PHOENIX SUNS,2013-03-28,240,42,94,7,20,12,23,14,23,29,11,6,9,18
ATLANTA HAWKS,2013-03-29,240,40,88,8,20,19,24,10,30,28,6,2,13,15
BOSTON CELTICS,2013-03-29,240,45,83,11,23,17,21,9,28,25,8,9,12,20
PHILADELPHIA 76ERS,2013-03-29,240,42,86,7,18,6,10,12,31,26,5,6,9,13
CLEVELAND CAVALIERS,2013-03-29,240,37,86,4,18,9,15,11,29,24,6,6,10,15
BROOKLYN NETS,2013-03-29,240,32,79,5,20,18,36,24,25,18,7,6,19,22
DENVER NUGGETS,2013-03-29,240,42,74,4,14,21,31,8,25,23,12,5,12,28
TORONTO RAPTORS,2013-03-29,240,44,82,4,13,7,9,10,32,25,7,6,10,16
DETROIT PISTONS,2013-03-29,240,31,76,5,18,15,23,11,23,25,4,4,13,13
HOUSTON ROCKETS,2013-03-29,240,34,81,9,27,17,21,15,20,19,10,5,14,26
MEMPHIS GRIZZLIES,2013-03-29,240,40,79,4,11,19,21,13,29,24,8,4,14,19
OKLAHOMA CITY THUNDER,2013-03-29,240,36,79,5,16,16,20,11,30,16,5,10,16,28
MINNESOTA TIMBERWOLVES,2013-03-29,240,37,83,5,15,22,27,13,33,20,10,1,10,16
MIAMI HEAT,2013-03-29,240,42,69,14,27,10,16,3,24,30,11,3,13,19
NEW ORLEANS HORNETS,2013-03-29,240,34,74,5,18,16,18,11,23,19,8,3,19,21
CHARLOTTE BOBCATS,2013-03-29,240,34,73,10,26,24,31,10,24,18,7,3,17,26
NEW YORK KNICKS,2013-03-29,240,38,77,9,19,26,30,12,25,14,8,4,13,27
WASHINGTON WIZARDS,2013-03-29,240,30,81,4,20,28,32,18,37,15,4,2,13,18
ORLANDO MAGIC,2013-03-29,240,37,86,5,15,18,22,13,28,23,7,7,9,21
UTAH JAZZ,2013-03-29,240,43,86,4,19,15,18,13,29,25,12,4,10,23
PORTLAND TRAIL BLAZERS,2013-03-29,240,33,67,6,13,23,32,6,29,22,3,3,16,18
LOS ANGELES CLIPPERS,2013-03-29,240,41,81,8,19,12,21,12,26,26,8,4,9,23
SAN ANTONIO SPURS,2013-03-29,240,39,74,6,15,20,21,6,26,29,3,5,9,20
ORLANDO MAGIC,2013-03-30,240,34,87,4,13,16,27,17,36,12,10,4,17,25
ATLANTA HAWKS,2013-03-30,240,34,78,6,21,23,31,9,35,18,9,6,16,24
CHICAGO BULLS,2013-03-30,240,38,80,12,21,10,18,11,28,24,6,4,12,14
DALLAS MAVERICKS,2013-03-30,240,40,79,6,18,14,18,9,30,24,3,9,11,17
PORTLAND TRAIL BLAZERS,2013-03-30,240,33,86,8,23,24,29,11,27,23,6,1,10,18
GOLDEN STATE WARRIORS,2013-03-30,240,47,87,9,20,22,27,11,41,22,6,8,10,24
LOS ANGELES CLIPPERS,2013-03-30,240,31,78,7,22,12,14,7,31,15,10,7,18,26
HOUSTON ROCKETS,2013-03-30,240,35,80,9,24,19,27,12,36,17,7,5,20,18
OKLAHOMA CITY THUNDER,2013-03-30,240,40,75,4,16,25,32,10,38,24,7,12,13,20
MILWAUKEE BUCKS,2013-03-30,240,37,98,12,29,13,15,19,26,24,7,2,9,20
MEMPHIS GRIZZLIES,2013-03-30,240,37,73,6,10,19,27,5,30,25,9,5,9,28
MINNESOTA TIMBERWOLVES,2013-03-30,240,29,67,5,16,23,34,8,27,19,3,2,16,22
CHARLOTTE BOBCATS,2013-03-30,240,38,76,2,8,14,23,8,27,22,5,3,12,22
PHILADELPHIA 76ERS,2013-03-30,240,38,73,5,16,19,27,7,26,28,7,1,10,24
INDIANA PACERS,2013-03-30,240,37,80,4,15,34,46,19,26,18,12,5,14,20
PHOENIX SUNS,2013-03-30,240,40,82,6,12,18,19,9,26,30,8,3,16,30
LOS ANGELES LAKERS,2013-03-30,240,38,82,10,30,17,26,15,27,28,9,7,7,16
SACRAMENTO KINGS,2013-03-30,240,39,86,7,24,13,16,16,28,19,1,2,11,18
BROOKLYN NETS,2013-03-30,240,42,81,8,23,15,19,15,28,25,5,11,17,19
UTAH JAZZ,2013-03-30,240,45,81,10,17,16,24,10,25,27,14,6,10,18
DETROIT PISTONS,2013-03-31,240,36,72,7,16,15,22,8,37,22,5,5,16,23
CHICAGO BULLS,2013-03-31,240,30,76,8,23,27,40,10,27,19,10,4,9,18
CLEVELAND CAVALIERS,2013-03-31,240,38,82,7,18,9,12,3,28,20,6,5,13,23
NEW ORLEANS HORNETS,2013-03-31,240,40,74,12,21,20,29,9,36,23,7,5,14,19
BOSTON CELTICS,2013-03-31,240,32,74,7,25,18,23,9,28,12,3,3,10,22
NEW YORK KNICKS,2013-03-31,240,35,72,14,27,24,31,10,31,23,7,1,11,22
MIAMI HEAT,2013-03-31,240,33,71,12,28,10,15,3,30,23,7,8,10,15
SAN ANTONIO SPURS,2013-03-31,240,35,79,7,24,9,16,13,36,26,7,2,12,13
TORONTO RAPTORS,2013-03-31,240,32,81,7,19,21,26,13,32,21,2,6,13,26
WASHINGTON WIZARDS,2013-03-31,240,41,85,9,17,18,28,14,34,24,4,5,9,26
CLEVELAND CAVALIERS,2013-04-01,240,41,81,3,12,9,15,8,36,29,9,1,14,24
ATLANTA HAWKS,2013-04-01,240,37,81,9,30,19,26,10,27,26,8,3,11,17
ORLANDO MAGIC,2013-04-01,240,39,93,6,15,19,21,14,34,22,6,9,9,22
HOUSTON ROCKETS,2013-04-01,240,44,98,9,29,14,22,20,34,27,4,6,9,19
INDIANA PACERS,2013-04-01,240,39,71,10,23,21,28,9,26,29,8,4,14,25
LOS ANGELES CLIPPERS,2013-04-01,240,39,80,5,16,23,26,14,22,24,7,1,14,23
SAN ANTONIO SPURS,2013-04-01,240,36,75,8,23,10,11,7,33,21,8,8,16,23
MEMPHIS GRIZZLIES,2013-04-01,240,36,79,2,7,18,24,10,30,15,9,5,10,14
CHARLOTTE BOBCATS,2013-04-01,240,37,73,6,19,22,28,4,28,18,7,5,20,20
MILWAUKEE BUCKS,2013-04-01,240,51,100,14,27,15,17,14,31,32,7,2,10,21
BOSTON CELTICS,2013-04-01,240,42,81,7,16,9,14,7,30,25,4,3,17,21
MINNESOTA TIMBERWOLVES,2013-04-01,240,40,83,5,18,25,27,4,27,30,10,4,8,11
DETROIT PISTONS,2013-04-01,240,43,77,7,15,15,21,7,22,24,4,1,8,17
TORONTO RAPTORS,2013-04-01,240,41,81,8,21,8,10,6,23,24,6,8,10,17
PORTLAND TRAIL BLAZERS,2013-04-01,240,39,67,13,23,11,17,3,27,25,2,2,16,17
UTAH JAZZ,2013-04-01,240,45,83,9,22,13,18,10,22,26,7,3,6,17
DALLAS MAVERICKS,2013-04-02,240,34,81,7,19,6,12,8,29,23,11,6,13,24
LOS ANGELES LAKERS,2013-04-02,240,36,81,8,24,21,33,19,38,23,8,8,16,16
NEW YORK KNICKS,2013-04-02,240,37,71,14,27,14,20,6,18,17,8,3,13,25
MIAMI HEAT,2013-04-02,240,30,60,8,20,22,27,7,25,18,7,3,19,19
CHICAGO BULLS,2013-04-02,240,35,89,5,23,11,16,12,33,21,6,2,7,20
WASHINGTON WIZARDS,2013-04-02,240,33,78,6,13,18,26,10,41,22,3,4,10,14
NEW YORK KNICKS,2013-04-03,240,40,77,7,22,8,12,8,30,16,7,0,11,20
ATLANTA HAWKS,2013-04-03,240,32,66,9,26,9,19,7,28,22,7,2,15,10
DETROIT PISTONS,2013-04-03,240,34,93,4,24,21,30,25,27,20,10,1,15,20
BOSTON CELTICS,2013-04-03,240,36,71,7,20,19,22,4,30,20,7,9,15,26
PHILADELPHIA 76ERS,2013-04-03,240,33,94,4,16,13,16,19,28,16,12,1,15,16
CHARLOTTE BOBCATS,2013-04-03,240,35,81,4,14,14,16,13,37,22,11,5,17,13
BROOKLYN NETS,2013-04-03,240,43,76,10,21,17,22,8,36,31,6,4,18,20
CLEVELAND CAVALIERS,2013-04-03,240,34,89,4,14,23,26,13,23,18,8,4,11,17
NEW ORLEANS HORNETS,2013-04-03,240,33,83,4,15,18,23,9,30,21,8,4,12,23
GOLDEN STATE WARRIORS,2013-04-03,240,36,78,7,19,19,22,11,36,25,5,8,13,21
PHOENIX SUNS,2013-04-03,240,35,77,7,17,24,25,11,30,23,3,3,19,16
LOS ANGELES CLIPPERS,2013-04-03,240,52,93,9,21,13,18,13,24,39,14,5,6,23
MINNESOTA TIMBERWOLVES,2013-04-03,240,44,84,8,13,11,16,13,29,33,12,3,18,15
MILWAUKEE BUCKS,2013-04-03,240,42,96,8,23,6,9,20,25,19,10,9,19,15
MEMPHIS GRIZZLIES,2013-04-03,240,34,67,4,12,22,28,7,30,27,10,4,12,18
PORTLAND TRAIL BLAZERS,2013-04-03,240,33,80,4,29,6,10,8,22,21,5,2,16,22
HOUSTON ROCKETS,2013-04-03,240,42,86,10,30,18,21,12,35,32,7,4,19,28
SACRAMENTO KINGS,2013-04-03,240,34,87,6,21,28,34,13,27,19,12,4,12,20
ORLANDO MAGIC,2013-04-03,240,35,90,6,17,8,9,9,38,24,12,7,13,16
SAN ANTONIO SPURS,2013-04-03,240,40,90,10,29,8,13,12,41,26,7,4,15,8
WASHINGTON WIZARDS,2013-04-03,240,26,80,5,19,21,29,10,31,14,7,2,14,27
TORONTO RAPTORS,2013-04-03,240,30,66,1,8,27,36,4,40,21,6,6,15,24
DENVER NUGGETS,2013-04-03,240,41,73,7,18,24,32,8,34,22,7,8,14,19
UTAH JAZZ,2013-04-03,240,39,84,6,20,12,18,8,25,25,7,4,9,21
CHICAGO BULLS,2013-04-04,240,38,82,4,11,12,19,13,33,21,5,4,13,28
BROOKLYN NETS,2013-04-04,240,31,70,5,13,23,30,7,23,17,8,3,16,19
DALLAS MAVERICKS,2013-04-04,240,41,88,4,18,8,10,9,32,26,6,7,10,24
DENVER NUGGETS,2013-04-04,240,35,89,6,17,19,30,18,32,22,7,6,8,15
SAN ANTONIO SPURS,2013-04-04,240,33,83,8,21,14,17,11,33,21,7,5,10,10
OKLAHOMA CITY THUNDER,2013-04-04,240,38,82,12,24,12,13,9,38,21,7,13,12,17
PHILADELPHIA 76ERS,2013-04-05,240,37,80,9,16,18,24,11,37,24,8,4,11,19
ATLANTA HAWKS,2013-04-05,240,34,73,5,17,17,27,6,35,23,5,4,12,19
CLEVELAND CAVALIERS,2013-04-05,240,36,89,3,13,22,26,15,43,16,5,7,14,20
BOSTON CELTICS,2013-04-05,240,36,89,6,22,13,22,10,32,23,7,7,11,24
MIAMI HEAT,2013-04-05,240,31,69,13,33,14,17,11,30,26,6,8,20,17
CHARLOTTE BOBCATS,2013-04-05,240,28,88,3,16,20,22,23,23,13,11,4,13,11
ORLANDO MAGIC,2013-04-05,240,34,80,4,10,14,17,10,35,18,6,7,13,15
CHICAGO BULLS,2013-04-05,240,33,82,8,20,13,14,9,28,19,10,6,11,12
OKLAHOMA CITY THUNDER,2013-04-05,240,37,78,4,12,19,23,15,38,18,4,4,12,21
INDIANA PACERS,2013-04-05,240,27,72,2,21,19,24,9,22,13,6,3,11,19
MEMPHIS GRIZZLIES,2013-04-05,240,38,86,3,14,5,7,8,28,24,12,4,7,16
LOS ANGELES LAKERS,2013-04-05,240,34,74,5,20,13,18,8,35,22,5,2,18,17
TORONTO RAPTORS,2013-04-05,240,40,85,4,15,11,16,11,29,18,6,6,13,26
MINNESOTA TIMBERWOLVES,2013-04-05,240,30,67,3,15,30,40,7,33,23,9,3,13,17
MILWAUKEE BUCKS,2013-04-05,240,29,76,12,30,13,18,8,32,16,5,2,13,16
NEW YORK KNICKS,2013-04-05,240,41,89,12,36,7,8,12,38,17,6,2,9,18
GOLDEN STATE WARRIORS,2013-04-05,240,44,86,9,16,14,16,12,18,26,15,1,14,21
PHOENIX SUNS,2013-04-05,240,44,72,5,14,14,17,7,29,19,6,5,22,17
HOUSTON ROCKETS,2013-04-05,240,39,76,12,28,26,35,10,34,24,8,4,12,18
PORTLAND TRAIL BLAZERS,2013-04-05,240,38,91,2,20,20,24,14,30,23,8,2,13,21
DALLAS MAVERICKS,2013-04-05,240,46,90,6,20,19,19,9,34,30,7,4,9,20
SACRAMENTO KINGS,2013-04-05,240,39,87,6,26,24,31,12,33,20,5,1,12,16
NEW ORLEANS HORNETS,2013-04-05,240,32,77,2,12,17,20,13,27,13,7,5,16,20
UTAH JAZZ,2013-04-05,240,39,77,11,26,6,11,9,26,28,10,8,16,25
CHARLOTTE BOBCATS,2013-04-06,240,36,80,7,21,17,23,13,30,18,4,6,15,24
BROOKLYN NETS,2013-04-06,240,39,80,5,21,22,30,11,29,17,8,7,8,17
HOUSTON ROCKETS,2013-04-06,240,39,83,14,34,22,32,11,30,30,5,10,18,22
DENVER NUGGETS,2013-04-06,240,54,99,11,25,13,21,13,33,40,12,4,9,26
PHILADELPHIA 76ERS,2013-04-06,240,33,82,6,20,15,20,12,29,12,6,2,9,14
MIAMI HEAT,2013-04-06,240,40,83,14,25,12,14,11,37,25,5,3,9,16
TORONTO RAPTORS,2013-04-06,240,30,83,3,10,20,23,8,27,18,9,4,16,21
MILWAUKEE BUCKS,2013-04-06,240,36,76,6,19,22,29,9,31,27,11,12,15,22
DETROIT PISTONS,2013-04-06,240,40,75,6,15,15,21,11,30,22,10,6,24,25
MINNESOTA TIMBERWOLVES,2013-04-06,240,36,83,6,14,29,38,15,23,23,16,6,14,20
ATLANTA HAWKS,2013-04-06,240,35,83,5,12,22,25,9,29,23,10,2,12,23
SAN ANTONIO SPURS,2013-04-06,240,36,80,3,15,24,29,9,40,24,5,12,15,21
INDIANA PACERS,2013-04-06,240,35,86,3,20,12,15,10,37,17,2,1,14,21
WASHINGTON WIZARDS,2013-04-06,240,39,79,4,12,22,31,6,35,19,10,7,9,22
WASHINGTON WIZARDS,2013-04-07,240,39,88,10,26,8,12,12,24,23,8,6,16,17
BOSTON CELTICS,2013-04-07,240,43,77,4,11,17,21,6,32,26,11,2,14,19
ORLANDO MAGIC,2013-04-07,240,34,90,1,13,16,22,19,34,21,9,7,14,17
CLEVELAND CAVALIERS,2013-04-07,240,32,89,7,17,20,24,17,35,24,7,8,14,18
CHICAGO BULLS,2013-04-07,240,33,73,3,15,16,25,8,25,20,7,5,11,18
DETROIT PISTONS,2013-04-07,240,39,73,9,18,12,17,8,32,25,6,2,13,23
