season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2015-2016,GOLDEN STATE WARRIORS,2016-04-10,240,34,77,10,27,14,18,7,39,19,7,6,13,18,0.542,0.506,0.35100000000000003,0.234,16.7,68.4,46.5,55.9,7.8,8.2,13.3,100,102.7,96.0,0
2015-2016,SAN ANTONIO SPURS,2016-04-10,240,34,90,3,17,15,19,18,35,21,10,5,11,18,0.4370000000000001,0.394,0.189,0.211,31.6,83.3,53.5,61.8,11.2,10.0,10.1,100,96.0,102.7,0
2015-2016,CHARLOTTE HORNETS,2016-04-10,240,28,81,12,33,30,35,9,37,21,7,2,15,25,0.508,0.42,0.407,0.4320000000000001,17.0,90.2,48.9,75.0,7.0,3.4,13.5,100,98.2,113.2,0
2015-2016,WASHINGTON WIZARDS,2016-04-10,240,42,80,9,21,20,28,4,44,27,8,5,12,23,0.612,0.581,0.263,0.35,9.8,83.0,51.1,64.3,8.0,10.4,11.5,100,113.2,98.2,0
2015-2016,CHARLOTTE HORNETS,2016-04-11,240,41,81,14,32,18,22,7,37,23,10,7,14,20,0.629,0.593,0.395,0.272,17.5,74.0,48.9,56.1,10.3,10.8,13.4,100,117.8,103.3,0
2015-2016,BOSTON CELTICS,2016-04-11,240,34,89,8,24,24,29,13,33,17,6,1,12,17,0.491,0.4270000000000001,0.27,0.326,26.0,82.5,51.1,50.0,6.2,2.0,10.5,100,103.3,117.8,0
2015-2016,WASHINGTON WIZARDS,2016-04-11,240,46,89,9,25,19,24,9,38,27,8,1,14,18,0.603,0.5670000000000001,0.281,0.27,23.1,74.5,52.2,58.7,7.9,1.5,12.3,100,117.8,109.0,0
2015-2016,BROOKLYN NETS,2016-04-11,240,44,98,10,31,13,21,13,30,24,9,9,10,16,0.518,0.5,0.316,0.214,25.5,76.9,47.8,54.5,8.8,14.1,8.5,100,109.0,117.8,0
2015-2016,ATLANTA HAWKS,2016-04-11,240,39,87,8,30,8,15,10,32,23,8,6,15,18,0.502,0.494,0.345,0.172,20.8,78.0,47.2,59.0,8.3,11.1,13.8,100,97.3,112.8,0
2015-2016,CLEVELAND CAVALIERS,2016-04-11,240,40,83,11,29,18,20,9,38,17,9,4,15,14,0.594,0.5479999999999999,0.349,0.241,22.0,79.2,52.8,42.5,9.3,7.0,14.0,100,112.8,97.3,0
2015-2016,HOUSTON ROCKETS,2016-04-11,240,48,86,15,30,18,26,8,35,28,12,5,17,23,0.662,0.645,0.349,0.302,21.1,77.8,51.8,58.3,11.8,8.1,14.9,100,126.9,103.3,0
2015-2016,MINNESOTA TIMBERWOLVES,2016-04-11,240,38,83,5,21,24,33,10,30,25,12,3,13,20,0.5379999999999999,0.488,0.253,0.398,22.2,78.9,48.2,65.8,11.8,5.4,11.8,100,103.3,126.9,0
2015-2016,CHICAGO BULLS,2016-04-11,240,44,77,10,23,23,26,5,30,29,5,3,9,20,0.684,0.636,0.299,0.338,17.9,75.0,51.5,65.9,5.5,5.6,9.2,100,133.8,128.3,0
2015-2016,NEW ORLEANS PELICANS,2016-04-11,240,41,80,12,26,22,28,10,23,28,8,2,10,23,0.628,0.588,0.325,0.35,25.0,82.1,48.5,68.3,8.8,3.7,9.8,100,128.3,133.8,0
2015-2016,LOS ANGELES LAKERS,2016-04-11,240,23,81,7,31,26,30,10,38,15,8,1,15,20,0.419,0.327,0.383,0.37,18.5,74.5,45.7,65.2,8.0,1.7,13.7,100,79.2,112.2,0
2015-2016,OKLAHOMA CITY THUNDER,2016-04-11,240,42,96,12,37,16,27,13,44,27,8,11,11,20,0.519,0.5,0.385,0.281,25.5,81.5,54.3,64.3,8.0,22.0,9.3,100,112.2,79.2,0
2015-2016,MILWAUKEE BUCKS,2016-04-11,240,41,78,3,15,13,19,13,32,18,6,7,23,20,0.5670000000000001,0.545,0.192,0.244,35.1,72.7,55.6,43.9,6.4,11.5,21.0,100,104.6,114.2,0
2015-2016,ORLANDO MAGIC,2016-04-11,240,41,84,7,23,18,28,12,24,28,19,10,10,15,0.555,0.53,0.274,0.333,27.3,64.9,44.4,68.3,20.3,15.9,9.4,100,114.2,104.6,0
2015-2016,SACRAMENTO KINGS,2016-04-11,240,41,83,6,17,17,28,4,36,25,11,12,18,19,0.551,0.53,0.205,0.337,10.5,67.9,44.0,61.0,10.3,15.4,15.9,100,98.6,94.8,0
2015-2016,PHOENIX SUNS,2016-04-11,240,41,100,5,22,14,17,17,34,21,8,3,19,25,0.47,0.435,0.22,0.17,32.1,89.5,56.0,51.2,7.5,4.5,15.0,100,94.8,98.6,0
2015-2016,DALLAS MAVERICKS,2016-04-11,240,36,81,11,32,18,22,10,37,19,7,2,9,15,0.557,0.512,0.395,0.272,23.8,86.0,55.3,52.8,8.0,4.5,9.0,100,115.3,105.0,0
2015-2016,UTAH JAZZ,2016-04-11,240,35,77,9,33,13,18,6,32,21,5,3,10,16,0.542,0.513,0.429,0.234,14.0,76.2,44.7,60.0,5.7,6.1,10.5,100,105.0,115.3,0
2015-2016,MIAMI HEAT,2016-04-12,240,38,78,7,20,16,22,8,31,15,7,5,14,21,0.565,0.532,0.256,0.282,21.1,63.3,44.8,39.5,7.6,7.6,13.8,100,108.1,101.6,0
2015-2016,DETROIT PISTONS,2016-04-12,240,34,84,5,18,20,30,18,30,15,9,4,15,17,0.478,0.435,0.214,0.35700000000000004,36.7,78.9,55.2,44.1,9.8,6.9,13.4,100,101.6,108.1,0
2015-2016,NEW YORK KNICKS,2016-04-12,240,36,80,10,27,8,9,8,29,27,6,8,15,17,0.536,0.513,0.338,0.113,19.5,78.4,47.4,75.0,6.6,13.1,15.2,100,99.2,112.5,0
2015-2016,INDIANA PACERS,2016-04-12,240,41,80,6,19,14,20,8,33,26,10,3,13,10,0.574,0.55,0.238,0.25,21.6,80.5,52.6,63.4,11.0,5.7,12.8,100,112.5,99.2,0
2015-2016,MEMPHIS GRIZZLIES,2016-04-12,240,35,86,5,20,9,14,13,25,16,5,1,16,18,0.456,0.436,0.233,0.163,28.3,75.8,48.1,45.7,5.7,2.0,14.8,100,95.6,125.2,0
2015-2016,LOS ANGELES CLIPPERS,2016-04-12,240,41,75,12,25,16,21,8,33,29,11,7,9,19,0.653,0.627,0.333,0.28,24.2,71.7,51.9,70.7,12.5,10.6,9.7,100,125.2,95.6,0
2015-2016,OKLAHOMA CITY THUNDER,2016-04-12,265,35,87,6,25,22,25,18,37,18,7,5,21,23,0.5,0.4370000000000001,0.287,0.287,36.7,77.1,56.7,51.4,7.1,6.8,17.6,100,99.9,104.0,0
2015-2016,SAN ANTONIO SPURS,2016-04-12,265,37,87,4,14,24,32,11,31,15,12,8,11,22,0.505,0.448,0.161,0.368,22.9,63.3,43.3,40.5,12.2,12.9,9.8,100,104.0,99.9,0
2015-2016,PHILADELPHIA 76ERS,2016-04-12,240,35,77,15,35,13,25,7,25,24,8,6,13,18,0.557,0.552,0.455,0.325,16.3,61.0,38.1,68.6,8.5,8.6,12.9,100,103.9,129.3,0
2015-2016,TORONTO RAPTORS,2016-04-12,240,48,95,10,25,16,19,16,36,25,11,5,13,20,0.59,0.5579999999999999,0.263,0.2,39.0,83.7,61.9,52.1,11.7,11.9,11.2,100,129.3,103.9,0
2015-2016,MIAMI HEAT,2016-04-13,240,38,88,2,19,10,12,14,30,14,5,10,8,21,0.472,0.443,0.21600000000000005,0.136,32.6,75.0,53.0,36.8,5.8,13.9,7.9,100,102.3,113.9,0
2015-2016,BOSTON CELTICS,2016-04-13,240,37,86,5,14,19,22,10,29,20,7,3,7,20,0.512,0.459,0.163,0.256,25.0,67.4,47.0,54.1,8.1,4.3,6.8,100,113.9,102.3,0
2015-2016,TORONTO RAPTORS,2016-04-13,240,41,93,13,37,8,15,16,41,24,5,10,9,12,0.517,0.511,0.398,0.161,32.0,89.1,59.4,58.5,5.4,15.9,8.3,100,110.6,103.1,0
2015-2016,BROOKLYN NETS,2016-04-13,240,39,89,10,26,8,12,5,34,26,8,8,8,17,0.509,0.494,0.292,0.135,10.9,68.0,40.6,66.7,8.6,14.3,7.8,100,103.1,110.6,0
2015-2016,PHILADELPHIA 76ERS,2016-04-13,240,37,81,17,35,14,18,4,27,28,10,7,13,24,0.59,0.562,0.4320000000000001,0.222,9.8,62.8,36.9,75.7,10.5,11.9,12.8,100,110.6,121.1,0
2015-2016,CHICAGO BULLS,2016-04-13,240,39,83,15,24,22,27,16,37,27,8,8,17,13,0.606,0.56,0.289,0.325,37.2,90.2,63.1,69.2,8.4,17.4,15.2,100,121.1,110.6,0
2015-2016,ORLANDO MAGIC,2016-04-13,240,42,91,8,27,11,18,5,34,22,7,4,10,18,0.521,0.505,0.297,0.198,10.9,87.2,45.9,52.4,7.0,7.0,9.2,100,103.1,117.1,0
2015-2016,CHARLOTTE HORNETS,2016-04-13,240,47,86,11,29,12,19,5,41,32,6,5,9,14,0.62,0.61,0.337,0.221,12.8,89.1,54.1,68.1,6.0,7.8,8.7,100,117.1,103.1,0
2015-2016,DETROIT PISTONS,2016-04-13,265,37,85,16,33,22,28,9,38,24,5,11,12,15,0.575,0.529,0.388,0.329,20.5,82.6,52.2,64.9,5.0,13.9,11.0,100,111.3,109.3,0
2015-2016,CLEVELAND CAVALIERS,2016-04-13,265,46,97,7,18,11,15,8,35,21,4,7,10,23,0.531,0.51,0.18600000000000005,0.155,17.4,79.5,47.8,45.7,4.0,13.5,8.8,100,109.3,111.3,0
2015-2016,SAN ANTONIO SPURS,2016-04-13,240,35,74,6,23,20,26,8,34,24,8,3,14,19,0.562,0.514,0.311,0.35100000000000003,21.1,75.6,50.6,68.6,9.1,7.9,14.1,100,109.7,104.0,0
2015-2016,DALLAS MAVERICKS,2016-04-13,240,31,77,12,39,17,21,11,30,20,8,2,12,23,0.528,0.481,0.506,0.273,24.4,78.9,49.4,64.5,9.1,3.9,12.2,100,104.0,109.7,0
2015-2016,MEMPHIS GRIZZLIES,2016-04-13,240,42,98,8,24,12,16,13,27,25,12,1,13,18,0.495,0.469,0.245,0.163,25.0,69.2,44.0,59.5,12.0,2.5,11.0,100,104.4,125.4,0
2015-2016,GOLDEN STATE WARRIORS,2016-04-13,240,46,87,20,47,13,16,12,39,35,7,7,17,14,0.665,0.644,0.54,0.184,30.8,75.0,56.0,76.1,7.0,9.5,15.3,100,125.4,104.4,0
2015-2016,SACRAMENTO KINGS,2016-04-13,240,32,96,11,37,6,13,15,34,21,11,4,17,17,0.398,0.391,0.385,0.135,26.8,70.8,47.1,65.6,10.8,6.5,14.3,100,79.9,114.4,0
2015-2016,HOUSTON ROCKETS,2016-04-13,240,47,97,10,35,12,19,14,41,33,11,7,14,15,0.55,0.536,0.361,0.196,29.2,73.2,52.9,70.2,10.8,11.9,11.7,100,114.4,79.9,0
2015-2016,UTAH JAZZ,2016-04-13,240,39,83,9,30,9,15,8,30,27,10,1,13,16,0.536,0.524,0.361,0.181,17.0,78.9,44.7,69.2,10.6,1.7,12.7,100,102.1,107.4,0
2015-2016,LOS ANGELES LAKERS,2016-04-13,240,41,85,6,25,13,15,8,39,19,6,3,13,17,0.551,0.518,0.294,0.17600000000000002,21.1,83.0,55.3,46.3,6.4,5.7,12.4,100,107.4,102.1,0
2015-2016,INDIANA PACERS,2016-04-13,240,39,90,11,24,8,10,12,36,28,8,3,17,14,0.514,0.494,0.267,0.111,25.0,83.7,52.7,71.8,8.2,4.7,15.3,100,99.1,94.0,0
2015-2016,MILWAUKEE BUCKS,2016-04-13,240,37,87,7,23,11,13,7,36,23,8,3,15,15,0.496,0.466,0.264,0.149,16.3,75.0,47.3,62.2,8.2,4.5,13.9,100,94.0,99.1,0
2015-2016,NEW ORLEANS PELICANS,2016-04-13,240,40,92,11,30,18,22,10,23,31,7,0,16,16,0.536,0.495,0.326,0.239,20.8,82.1,43.4,77.5,6.7,0.0,13.6,100,105.0,138.7,0
2015-2016,MINNESOTA TIMBERWOLVES,2016-04-13,240,56,86,13,28,19,23,5,38,41,14,8,13,20,0.7490000000000001,0.727,0.326,0.267,17.9,79.2,56.6,73.2,13.5,12.9,11.9,100,138.7,105.0,0
2015-2016,LOS ANGELES CLIPPERS,2016-04-13,240,43,96,9,31,10,12,6,34,23,9,6,15,20,0.518,0.495,0.32299999999999995,0.125,13.0,65.4,40.8,53.5,8.5,8.2,12.9,100,99.0,107.4,0
2015-2016,PHOENIX SUNS,2016-04-13,240,45,99,7,26,17,22,18,40,26,10,5,16,15,0.524,0.49,0.263,0.222,34.6,87.0,59.2,57.8,9.4,7.7,12.8,100,107.4,99.0,0
2015-2016,DENVER NUGGETS,2016-04-13,240,40,94,7,25,12,18,20,33,24,10,6,20,19,0.486,0.463,0.266,0.191,38.5,71.7,54.1,60.0,10.2,11.3,16.4,100,100.7,108.8,0
2015-2016,PORTLAND TRAIL BLAZERS,2016-04-13,240,39,89,11,36,18,22,13,32,19,11,8,15,19,0.542,0.5,0.404,0.247,28.3,61.5,45.9,48.7,11.2,11.6,13.2,100,108.8,100.7,0
2015-2016,ATLANTA HAWKS,2016-04-13,240,32,81,11,29,23,31,9,38,22,13,5,22,21,0.518,0.463,0.358,0.383,18.4,77.6,48.0,68.8,12.2,8.3,18.9,100,91.7,102.0,0
2015-2016,WASHINGTON WIZARDS,2016-04-13,240,42,88,9,28,16,30,11,40,25,14,4,19,22,0.539,0.528,0.318,0.341,22.4,81.6,52.0,59.5,13.1,7.7,15.8,100,102.0,91.7,0
2015-2016,BOSTON CELTICS,2016-04-16,240,37,102,11,35,16,19,15,35,27,6,6,10,32,0.458,0.417,0.343,0.18600000000000005,27.3,72.9,48.5,73.0,6.1,10.0,8.3,100,102.6,103.6,1
2015-2016,ATLANTA HAWKS,2016-04-16,240,35,86,5,26,27,35,13,40,23,4,9,11,20,0.503,0.436,0.302,0.407,27.1,72.7,51.5,65.7,4.1,13.4,9.8,100,103.6,102.6,1
2015-2016,HOUSTON ROCKETS,2016-04-16,240,30,84,6,22,12,24,13,38,16,10,6,24,28,0.412,0.393,0.262,0.28600000000000003,25.5,71.7,49.0,53.3,9.9,9.1,20.2,100,77.0,102.6,1
2015-2016,GOLDEN STATE WARRIORS,2016-04-16,240,39,91,10,25,16,24,15,38,26,10,7,15,22,0.512,0.484,0.275,0.264,28.3,74.5,51.0,66.7,9.9,11.3,12.9,100,102.6,77.0,1
2015-2016,DALLAS MAVERICKS,2016-04-16,240,25,84,4,18,16,26,9,24,16,5,0,12,25,0.3670000000000001,0.321,0.214,0.31,17.6,63.2,37.1,64.0,5.3,0.0,11.2,100,74.8,115.4,1
2015-2016,OKLAHOMA CITY THUNDER,2016-04-16,240,36,80,12,35,24,28,14,42,23,7,6,18,25,0.585,0.525,0.438,0.35,36.8,82.4,62.9,63.9,7.5,9.1,16.3,100,115.4,74.8,1
2015-2016,INDIANA PACERS,2016-04-16,240,34,79,11,21,21,29,9,29,19,11,8,13,25,0.545,0.5,0.266,0.3670000000000001,22.0,59.2,42.2,55.9,11.9,13.3,12.4,100,108.2,97.4,1
2015-2016,TORONTO RAPTORS,2016-04-16,240,30,79,4,19,26,38,20,32,17,6,5,19,27,0.47,0.405,0.241,0.481,40.8,78.0,57.8,56.7,6.5,8.6,16.6,100,97.4,108.2,1
2015-2016,DETROIT PISTONS,2016-04-17,240,37,73,15,29,12,16,5,32,24,4,2,10,21,0.631,0.61,0.397,0.219,15.2,72.7,48.1,64.9,4.7,3.8,11.1,100,119.1,125.0,1
2015-2016,CLEVELAND CAVALIERS,2016-04-17,240,39,88,12,35,16,21,12,28,25,7,4,4,18,0.545,0.511,0.398,0.239,27.3,84.8,51.9,64.1,8.3,9.1,4.0,100,125.0,119.1,1
2015-2016,PORTLAND TRAIL BLAZERS,2016-04-17,240,33,83,10,30,19,26,10,30,23,6,2,12,28,0.503,0.458,0.361,0.313,21.3,73.2,45.5,69.7,6.4,3.3,11.3,100,102.0,123.5,1
2015-2016,LOS ANGELES CLIPPERS,2016-04-17,240,42,78,6,17,25,39,11,37,23,7,7,9,23,0.604,0.5770000000000001,0.218,0.5,26.8,78.7,54.5,54.8,7.5,13.2,8.6,100,123.5,102.0,1
2015-2016,CHARLOTTE HORNETS,2016-04-17,240,28,65,6,17,29,37,7,21,11,5,2,11,17,0.56,0.477,0.262,0.569,20.0,60.0,40.0,39.3,6.0,3.0,11.9,100,109.1,147.4,1
2015-2016,MIAMI HEAT,2016-04-17,240,49,85,9,18,16,21,14,28,27,7,4,6,24,0.653,0.629,0.212,0.247,40.0,80.0,60.0,55.1,8.4,8.3,6.0,100,147.4,109.1,1
2015-2016,MEMPHIS GRIZZLIES,2016-04-17,240,31,79,8,18,4,6,10,25,17,7,5,16,16,0.453,0.443,0.228,0.076,22.2,73.5,44.3,54.8,8.1,8.5,16.4,100,85.5,122.4,1
2015-2016,SAN ANTONIO SPURS,2016-04-17,240,42,81,10,22,12,13,9,35,22,13,9,12,11,0.611,0.58,0.272,0.16,26.5,77.8,55.7,52.4,15.0,14.8,12.2,100,122.4,85.5,1
2015-2016,HOUSTON ROCKETS,2016-04-18,240,35,79,10,25,26,33,12,25,21,4,5,19,34,0.5670000000000001,0.506,0.316,0.418,31.6,65.8,48.7,60.0,4.2,8.6,16.9,100,111.9,121.4,1
2015-2016,GOLDEN STATE WARRIORS,2016-04-18,240,40,81,8,23,27,38,13,26,27,10,6,12,24,0.588,0.5429999999999999,0.284,0.469,34.2,68.4,51.3,67.5,10.6,11.1,10.9,100,121.4,111.9,1
2015-2016,DALLAS MAVERICKS,2016-04-18,240,35,82,5,19,10,19,11,34,14,8,4,12,17,0.47,0.457,0.232,0.232,23.9,64.2,45.5,40.0,8.9,6.7,11.7,100,94.2,93.1,1
2015-2016,OKLAHOMA CITY THUNDER,2016-04-18,240,31,92,7,32,15,18,19,35,11,9,4,15,19,0.42,0.375,0.348,0.196,35.8,76.1,54.5,35.5,10.0,6.3,13.1,100,93.1,94.2,1
2015-2016,INDIANA PACERS,2016-04-18,240,29,70,4,20,25,30,6,27,13,7,3,13,23,0.523,0.443,0.28600000000000003,0.429,15.8,69.2,42.9,44.8,7.9,4.8,13.5,100,98.7,111.2,1
2015-2016,TORONTO RAPTORS,2016-04-18,240,35,80,5,18,23,25,12,32,19,8,5,13,25,0.5379999999999999,0.469,0.225,0.313,30.8,84.2,57.1,54.3,9.1,10.0,12.5,100,111.2,98.7,1
2015-2016,BOSTON CELTICS,2016-04-19,240,28,88,5,28,11,12,10,33,16,5,10,14,15,0.386,0.34700000000000003,0.318,0.136,17.9,91.7,46.7,57.1,5.1,18.9,13.0,100,74.1,91.6,1
2015-2016,ATLANTA HAWKS,2016-04-19,240,32,82,11,29,14,16,3,46,20,7,15,15,16,0.5,0.457,0.354,0.195,8.3,82.1,53.3,62.5,7.2,25.0,14.4,100,91.6,74.1,1
2015-2016,MEMPHIS GRIZZLIES,2016-04-19,240,28,86,2,15,10,18,16,28,14,14,2,13,24,0.362,0.337,0.174,0.209,28.1,90.3,50.0,50.0,15.6,4.1,12.2,100,75.8,104.8,1
2015-2016,SAN ANTONIO SPURS,2016-04-19,240,31,66,9,17,23,28,3,41,19,8,10,17,18,0.6,0.5379999999999999,0.258,0.424,9.7,71.9,50.0,61.3,8.9,14.1,17.8,100,104.8,75.8,1
2015-2016,DETROIT PISTONS,2016-04-20,240,34,78,4,17,18,32,11,29,19,7,4,12,18,0.489,0.462,0.218,0.41,26.2,82.9,51.9,55.9,7.7,9.5,11.5,100,99.6,118.4,1
2015-2016,CLEVELAND CAVALIERS,2016-04-20,240,40,80,20,38,7,14,6,31,23,7,1,12,24,0.621,0.625,0.475,0.175,17.1,73.8,48.1,57.5,7.7,1.6,12.2,100,118.4,99.6,1
2015-2016,PORTLAND TRAIL BLAZERS,2016-04-20,240,31,91,5,26,14,16,15,37,20,6,3,10,20,0.413,0.368,0.28600000000000003,0.17600000000000002,27.3,75.5,50.0,64.5,6.5,4.5,9.3,100,88.2,111.1,1
2015-2016,LOS ANGELES CLIPPERS,2016-04-20,240,40,87,8,21,14,25,12,40,20,7,9,9,18,0.52,0.506,0.241,0.287,24.5,72.7,50.0,50.0,7.6,13.8,8.4,100,111.1,88.2,1
2015-2016,CHARLOTTE HORNETS,2016-04-20,240,38,89,1,16,26,33,15,24,9,3,1,7,16,0.4970000000000001,0.433,0.18,0.371,31.9,88.9,52.7,23.7,3.3,1.7,6.3,100,114.0,127.2,1
2015-2016,MIAMI HEAT,2016-04-20,240,44,76,9,16,18,22,3,32,19,6,6,8,25,0.6709999999999999,0.638,0.211,0.289,11.1,68.1,47.3,43.2,6.6,8.2,8.5,100,127.2,114.0,1
2015-2016,OKLAHOMA CITY THUNDER,2016-04-21,240,45,78,15,27,26,35,9,33,28,10,5,14,27,0.701,0.6729999999999999,0.34600000000000003,0.449,28.1,84.6,59.2,62.2,10.4,9.4,13.0,100,136.8,106.5,1
2015-2016,DALLAS MAVERICKS,2016-04-21,240,36,76,6,23,24,35,6,23,24,9,3,12,27,0.5579999999999999,0.513,0.303,0.461,15.4,71.9,40.8,66.7,9.4,5.9,11.6,100,106.5,136.8,1
2015-2016,GOLDEN STATE WARRIORS,2016-04-21,240,34,79,6,25,22,29,8,35,23,6,6,14,23,0.523,0.468,0.316,0.3670000000000001,18.2,68.6,45.3,67.6,6.2,10.7,13.2,100,98.8,99.9,1
2015-2016,HOUSTON ROCKETS,2016-04-21,240,36,92,11,36,14,23,16,36,18,9,4,16,24,0.475,0.451,0.391,0.25,31.4,81.8,54.7,50.0,9.3,7.4,13.5,100,99.9,98.8,1
2015-2016,TORONTO RAPTORS,2016-04-21,240,39,94,10,31,13,16,15,30,18,6,4,11,27,0.5,0.468,0.33,0.17,34.1,76.9,54.2,46.2,6.7,8.7,9.8,100,113.4,95.4,1
2015-2016,INDIANA PACERS,2016-04-21,240,26,68,6,22,27,33,9,29,16,3,6,16,18,0.515,0.426,0.324,0.485,23.1,65.9,45.8,61.5,3.4,9.5,16.2,100,95.4,113.4,1
2015-2016,ATLANTA HAWKS,2016-04-22,240,38,86,9,36,18,21,7,34,19,10,7,13,24,0.541,0.494,0.419,0.244,15.9,82.9,48.2,50.0,9.9,14.0,12.0,100,102.3,110.2,1
2015-2016,BOSTON CELTICS,2016-04-22,240,38,82,11,32,24,33,7,37,23,10,6,15,20,0.575,0.53,0.39,0.402,17.1,84.1,51.8,60.5,9.9,12.0,13.5,100,110.2,102.3,1
2015-2016,CLEVELAND CAVALIERS,2016-04-22,240,39,80,12,29,11,15,12,34,24,3,4,10,17,0.583,0.563,0.363,0.188,30.8,87.2,59.0,61.5,3.6,7.8,10.4,100,121.8,109.7,1
2015-2016,DETROIT PISTONS,2016-04-22,240,36,74,6,23,13,19,5,27,22,7,3,7,19,0.552,0.527,0.311,0.257,12.8,69.2,41.0,61.1,8.4,5.9,7.8,100,109.7,121.8,1
2015-2016,SAN ANTONIO SPURS,2016-04-22,240,35,77,12,26,14,19,7,32,24,10,12,9,20,0.562,0.532,0.338,0.247,17.5,68.1,44.8,68.6,11.6,18.8,9.5,100,111.0,100.6,1
2015-2016,MEMPHIS GRIZZLIES,2016-04-22,240,34,82,4,18,15,19,15,33,17,4,4,14,17,0.481,0.439,0.22,0.232,31.9,82.5,55.2,50.0,4.6,7.8,13.4,100,100.6,111.0,1
2015-2016,MIAMI HEAT,2016-04-23,240,27,79,7,22,19,30,12,41,13,1,8,14,20,0.434,0.386,0.278,0.38,24.0,82.0,53.0,48.1,1.1,11.1,13.2,100,87.5,105.0,1
2015-2016,CHARLOTTE HORNETS,2016-04-23,240,35,90,5,18,21,22,9,38,18,5,4,3,24,0.482,0.417,0.2,0.244,18.0,76.0,47.0,51.4,5.5,7.0,2.9,100,105.0,87.5,1
2015-2016,OKLAHOMA CITY THUNDER,2016-04-23,240,44,83,7,16,24,34,12,30,26,6,3,9,19,0.607,0.5720000000000001,0.193,0.41,31.6,81.1,56.0,59.1,6.5,5.0,8.4,100,128.6,116.7,1
2015-2016,DALLAS MAVERICKS,2016-04-23,240,43,83,8,23,14,17,7,26,25,3,2,11,27,0.597,0.5660000000000001,0.277,0.205,18.9,68.4,44.0,58.1,3.2,3.0,10.8,100,116.7,128.6,1
2015-2016,TORONTO RAPTORS,2016-04-23,240,27,74,8,30,21,30,11,29,12,8,3,17,20,0.476,0.419,0.405,0.405,28.2,65.9,48.2,44.4,9.1,4.3,16.3,100,94.0,113.2,1
2015-2016,INDIANA PACERS,2016-04-23,240,40,85,6,16,14,18,15,28,24,10,5,12,22,0.5379999999999999,0.506,0.188,0.212,34.1,71.8,51.8,60.0,11.3,11.4,11.4,100,113.2,94.0,1
2015-2016,LOS ANGELES CLIPPERS,2016-04-23,240,36,88,3,18,13,23,11,33,15,11,4,10,17,0.448,0.426,0.205,0.261,21.6,67.3,44.0,41.7,11.6,6.5,9.2,100,92.7,101.1,1
2015-2016,PORTLAND TRAIL BLAZERS,2016-04-23,240,37,87,6,25,16,23,16,40,15,5,3,16,24,0.494,0.46,0.287,0.264,32.7,78.4,56.0,40.5,5.3,4.3,14.1,100,101.1,92.7,1
2015-2016,ATLANTA HAWKS,2016-04-24,265,37,99,12,42,9,13,12,37,18,8,6,14,20,0.454,0.434,0.424,0.131,23.1,75.5,48.5,48.6,7.8,9.8,11.8,100,93.0,101.8,1
2015-2016,BOSTON CELTICS,2016-04-24,265,40,94,11,33,13,19,12,40,25,7,7,14,19,0.508,0.484,0.35100000000000003,0.202,24.5,76.9,51.5,62.5,6.9,12.3,12.0,100,101.8,93.0,1
2015-2016,CLEVELAND CAVALIERS,2016-04-24,240,36,86,13,36,15,17,10,31,16,6,1,5,22,0.535,0.494,0.419,0.198,22.2,81.6,49.4,44.4,7.0,1.9,5.1,100,116.5,114.2,1
2015-2016,DETROIT PISTONS,2016-04-24,240,37,76,10,24,14,21,7,35,22,3,4,9,18,0.575,0.5529999999999999,0.316,0.276,18.4,77.8,50.6,59.5,3.5,8.0,9.6,100,114.2,116.5,1
2015-2016,GOLDEN STATE WARRIORS,2016-04-24,240,46,89,21,40,8,16,7,36,38,10,2,16,26,0.63,0.635,0.449,0.18,16.7,80.0,49.4,82.6,9.7,3.9,14.3,100,117.9,91.6,1
2015-2016,HOUSTON ROCKETS,2016-04-24,240,33,78,5,27,23,38,9,35,18,11,3,18,20,0.496,0.455,0.34600000000000003,0.487,20.0,83.3,50.6,54.5,10.7,6.1,16.0,100,91.6,117.9,1
2015-2016,SAN ANTONIO SPURS,2016-04-24,240,40,81,10,22,26,31,13,28,21,8,6,10,21,0.613,0.556,0.272,0.383,36.1,66.7,52.6,52.5,9.0,9.2,9.6,100,130.3,106.7,1
2015-2016,MEMPHIS GRIZZLIES,2016-04-24,240,35,78,5,13,20,27,14,23,18,6,5,17,29,0.528,0.481,0.16699999999999998,0.34600000000000003,33.3,63.9,47.4,51.4,6.7,8.5,15.9,100,106.7,130.3,1
2015-2016,MIAMI HEAT,2016-04-25,240,30,76,11,29,14,21,10,36,20,2,8,17,26,0.499,0.467,0.382,0.276,25.0,85.7,56.1,66.7,2.2,13.6,16.6,100,95.4,99.9,1
2015-2016,CHARLOTTE HORNETS,2016-04-25,240,30,75,4,16,25,30,6,30,10,7,7,9,20,0.505,0.4270000000000001,0.213,0.4,14.3,75.0,43.9,33.3,7.9,14.9,9.3,100,99.9,95.4,1
