Season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
2010-2011,CHICAGO BULLS,2010-12-15,240,43,81,7,18,17,24,14,33,28,7,8,14,15,0.601,0.574,0.222,0.29600000000000004,36.8,71.7,56.0,65.1,7.9,10.8,13.3,100.0,123.9,104.8
2010-2011,TORONTO RAPTORS,2010-12-15,240,38,86,3,12,14,16,13,24,19,5,6,10,20,0.5,0.459,0.14,0.18600000000000005,28.3,63.2,44.0,50.0,5.6,9.5,9.7,100.0,104.8,123.9
2010-2011,ATLANTA HAWKS,2010-12-16,240,34,68,3,10,19,24,10,27,16,10,2,18,15,0.573,0.522,0.147,0.353,29.4,75.0,52.9,47.1,11.5,3.1,18.6,100.0,103.5,117.3
2010-2011,BOSTON CELTICS,2010-12-16,240,44,83,6,18,8,11,9,24,28,12,1,12,17,0.581,0.5660000000000001,0.217,0.133,25.0,70.6,47.1,63.6,13.8,1.7,12.0,100.0,117.3,103.5
2010-2011,SAN ANTONIO SPURS,2010-12-16,240,43,83,9,26,18,25,8,34,26,4,7,9,29,0.601,0.5720000000000001,0.313,0.301,21.6,82.9,53.8,60.5,4.2,10.4,8.7,100.0,119.5,118.5
2010-2011,DENVER NUGGETS,2010-12-16,240,39,81,7,14,27,35,7,29,20,1,1,9,23,0.581,0.525,0.173,0.4320000000000001,17.1,78.4,46.2,51.3,1.1,1.8,8.5,100.0,118.5,119.5
2010-2011,WASHINGTON WIZARDS,2010-12-16,240,31,78,5,17,22,28,8,29,17,10,4,20,37,0.493,0.429,0.218,0.359,18.6,63.0,41.6,54.8,10.2,6.1,18.1,100.0,91.2,99.4
2010-2011,NEW JERSEY NETS,2010-12-16,240,30,74,2,8,35,47,17,35,15,5,7,20,25,0.512,0.419,0.108,0.635,37.0,81.4,58.4,50.0,5.1,11.5,17.4,100.0,99.4,91.2
2010-2011,CHARLOTTE BOBCATS,2010-12-17,240,33,87,2,14,17,20,18,30,18,8,3,7,15,0.444,0.391,0.161,0.23,36.7,73.2,53.3,54.5,9.6,5.7,6.8,100.0,102.5,108.5
2010-2011,ATLANTA HAWKS,2010-12-17,240,36,78,6,25,12,13,11,31,24,4,8,14,20,0.5379999999999999,0.5,0.321,0.16699999999999998,26.8,63.3,46.7,66.7,4.8,11.0,14.3,100.0,108.5,102.5
2010-2011,PHOENIX SUNS,2010-12-17,240,35,89,5,21,16,22,10,41,22,5,9,11,25,0.461,0.421,0.236,0.247,18.9,78.8,48.6,62.9,5.1,13.2,10.0,100.0,93.5,108.9
2010-2011,DALLAS MAVERICKS,2010-12-17,240,39,86,8,18,20,31,11,43,27,9,4,9,18,0.532,0.5,0.209,0.36,21.2,81.1,51.4,69.2,9.2,5.9,8.3,100.0,108.9,93.5
2010-2011,LOS ANGELES CLIPPERS,2010-12-17,240,46,81,10,19,7,13,12,33,31,9,3,17,16,0.628,0.63,0.235,0.16,36.4,70.2,56.3,67.4,10.0,4.4,16.4,100.0,120.6,97.4
2010-2011,DETROIT PISTONS,2010-12-17,240,33,82,4,14,18,27,14,21,19,6,4,14,15,0.469,0.4270000000000001,0.171,0.329,29.8,63.6,43.8,57.6,6.6,6.5,13.0,100.0,97.4,120.6
2010-2011,MEMPHIS GRIZZLIES,2010-12-17,240,31,85,2,5,23,29,11,25,12,13,9,15,17,0.445,0.376,0.059,0.341,22.4,73.5,43.4,38.7,13.3,15.3,13.3,100.0,89.3,105.7
2010-2011,HOUSTON ROCKETS,2010-12-17,240,39,81,10,22,15,18,9,38,27,7,12,20,21,0.579,0.5429999999999999,0.272,0.222,26.5,77.6,56.6,69.2,7.2,15.0,18.4,100.0,105.7,89.3
2010-2011,CLEVELAND CAVALIERS,2010-12-17,240,34,82,6,13,25,34,4,34,21,5,3,14,25,0.511,0.451,0.159,0.415,8.7,82.9,43.7,61.8,4.8,5.1,12.6,100.0,95.3,104.0
2010-2011,INDIANA PACERS,2010-12-17,240,38,81,9,22,23,31,7,42,20,5,11,17,27,0.5710000000000001,0.525,0.272,0.383,17.1,91.3,56.3,52.6,4.8,15.9,15.2,100.0,104.0,95.3
2010-2011,UTAH JAZZ,2010-12-17,240,29,81,3,19,10,20,7,17,13,7,5,10,17,0.395,0.377,0.235,0.247,14.9,56.7,31.2,44.8,8.1,8.5,10.0,100.0,81.9,115.4
2010-2011,NEW ORLEANS HORNETS,2010-12-17,240,38,75,5,16,19,22,13,40,23,6,7,16,24,0.59,0.54,0.213,0.293,43.3,85.1,68.8,60.5,6.9,11.3,15.9,100.0,115.4,81.9
2010-2011,MIAMI HEAT,2010-12-17,240,45,82,10,18,13,18,8,37,19,10,9,18,20,0.628,0.61,0.22,0.22,22.2,74.0,52.3,42.2,10.3,13.8,16.7,100.0,116.1,93.5
2010-2011,NEW YORK KNICKS,2010-12-17,240,35,89,8,24,13,23,13,28,24,7,3,13,14,0.459,0.438,0.27,0.258,26.0,77.8,47.7,68.6,7.2,4.7,11.6,100.0,93.5,116.1
2010-2011,SACRAMENTO KINGS,2010-12-17,240,35,82,2,11,15,23,14,28,15,3,3,15,26,0.472,0.439,0.134,0.28,32.6,66.7,49.4,42.9,3.3,4.5,14.0,100.0,95.6,112.1
2010-2011,OKLAHOMA CITY THUNDER,2010-12-17,240,39,81,3,15,21,33,14,29,23,8,8,13,21,0.534,0.5,0.185,0.407,33.3,67.4,50.6,59.0,8.8,11.3,12.0,100.0,112.1,95.6
2010-2011,LOS ANGELES LAKERS,2010-12-17,240,33,79,3,15,24,28,9,38,22,8,2,14,17,0.509,0.4370000000000001,0.19,0.354,22.0,70.4,49.5,66.7,8.8,3.0,13.3,100.0,101.9,88.7
2010-2011,PHILADELPHIA 76ERS,2010-12-17,240,33,88,3,21,12,14,16,32,22,9,6,13,22,0.43,0.392,0.239,0.159,29.6,78.0,50.5,66.7,9.9,9.4,12.1,100.0,88.7,101.9
2010-2011,MINNESOTA TIMBERWOLVES,2010-12-17,240,41,92,3,17,17,19,21,28,17,10,6,17,20,0.508,0.462,0.185,0.207,45.7,70.0,57.0,41.5,10.7,9.7,14.5,100.0,109.6,115.0
2010-2011,PORTLAND TRAIL BLAZERS,2010-12-17,240,42,83,7,21,16,19,12,25,23,12,11,17,17,0.586,0.5479999999999999,0.253,0.229,30.0,54.3,43.0,54.8,12.9,14.7,15.7,100.0,115.0,109.6
2010-2011,NEW JERSEY NETS,2010-12-17,240,36,80,2,12,18,23,9,30,19,3,6,12,18,0.51,0.463,0.15,0.28800000000000003,22.0,73.2,47.6,52.8,3.4,8.8,11.8,100.0,102.8,109.5
2010-2011,TORONTO RAPTORS,2010-12-17,240,40,86,7,18,11,16,11,32,26,4,4,9,20,0.527,0.506,0.209,0.18600000000000005,26.8,78.0,52.4,65.0,4.5,5.9,8.8,100.0,109.5,102.8
2010-2011,LOS ANGELES CLIPPERS,2010-12-18,240,37,73,8,17,18,30,9,29,20,6,4,14,24,0.58,0.562,0.233,0.411,26.5,70.7,50.7,54.1,6.6,6.0,14.0,100.0,110.2,109.1
2010-2011,CHICAGO BULLS,2010-12-18,240,39,82,6,15,15,23,12,25,17,5,5,15,25,0.537,0.512,0.183,0.28,29.3,73.5,49.3,43.6,5.5,8.9,14.0,100.0,109.1,110.2
2010-2011,NEW YORK KNICKS,2010-12-18,265,39,95,11,34,13,14,6,41,22,11,7,19,20,0.504,0.468,0.358,0.147,12.2,75.9,45.6,56.4,10.0,9.3,15.8,100.0,92.8,99.2
2010-2011,CLEVELAND CAVALIERS,2010-12-18,265,42,102,10,27,15,20,13,43,28,8,7,13,11,0.4920000000000001,0.461,0.265,0.196,24.1,87.8,54.4,66.7,7.3,11.5,10.5,100.0,99.2,92.8
2010-2011,MINNESOTA TIMBERWOLVES,2010-12-18,240,39,84,6,22,29,35,12,37,24,6,9,16,23,0.568,0.5,0.262,0.417,30.0,84.1,58.3,61.5,5.9,15.3,13.9,100.0,111.5,113.4
2010-2011,DENVER NUGGETS,2010-12-18,240,39,86,10,27,27,33,7,28,25,7,4,12,26,0.5720000000000001,0.512,0.314,0.384,15.9,70.0,41.7,64.1,6.9,6.5,10.7,100.0,113.4,111.5
2010-2011,UTAH JAZZ,2010-12-18,240,35,83,7,15,18,26,14,32,25,8,7,9,15,0.503,0.464,0.181,0.313,33.3,91.4,59.7,71.4,9.3,13.2,8.7,100.0,110.5,100.1
2010-2011,MILWAUKEE BUCKS,2010-12-18,240,32,71,7,18,15,18,3,28,21,6,5,12,20,0.545,0.5,0.254,0.254,8.6,66.7,40.3,65.6,7.0,7.4,13.2,100.0,100.1,110.5
2010-2011,PHILADELPHIA 76ERS,2010-12-18,240,34,77,3,11,26,31,7,32,18,11,6,12,20,0.535,0.461,0.14300000000000002,0.403,16.3,65.3,42.4,52.9,11.8,8.3,11.7,100.0,103.9,95.3
2010-2011,ORLANDO MAGIC,2010-12-18,240,36,87,3,15,14,22,17,36,19,6,3,16,23,0.46,0.431,0.172,0.253,34.7,83.7,57.6,52.8,6.4,4.5,14.2,100.0,95.3,103.9
2010-2011,GOLDEN STATE WARRIORS,2010-12-18,240,36,81,6,17,17,23,15,27,17,11,4,17,23,0.521,0.481,0.21,0.284,34.1,71.1,51.2,47.2,12.3,6.3,15.7,100.0,106.6,107.7
2010-2011,PORTLAND TRAIL BLAZERS,2010-12-18,240,38,78,6,15,14,22,11,29,24,10,0,13,19,0.547,0.526,0.192,0.282,28.9,65.9,48.8,63.2,11.2,0.0,12.9,100.0,107.7,106.6
2010-2011,MEMPHIS GRIZZLIES,2010-12-18,265,42,95,8,14,14,21,16,32,23,8,4,13,17,0.508,0.484,0.147,0.221,33.3,78.0,53.9,54.8,8.2,6.3,11.1,100.0,108.6,114.7
2010-2011,SAN ANTONIO SPURS,2010-12-18,265,44,86,10,23,14,19,9,32,31,8,6,14,19,0.593,0.57,0.267,0.221,22.0,66.7,46.1,70.5,8.2,7.4,12.9,100.0,114.7,108.6
2010-2011,MIAMI HEAT,2010-12-18,240,31,72,8,22,25,32,8,36,18,8,9,17,20,0.552,0.486,0.306,0.444,20.0,75.0,50.0,58.1,8.4,11.5,16.5,100.0,100.0,98.9
2010-2011,WASHINGTON WIZARDS,2010-12-18,240,37,87,2,9,18,26,12,32,22,11,6,13,23,0.477,0.4370000000000001,0.103,0.299,25.0,80.0,50.0,59.5,11.6,12.0,11.7,100.0,98.9,100.0
2010-2011,INDIANA PACERS,2010-12-19,240,34,96,4,18,16,18,16,27,17,10,3,13,18,0.423,0.375,0.188,0.188,28.1,87.1,48.9,50.0,10.3,4.8,11.1,100.0,90.7,102.1
2010-2011,BOSTON CELTICS,2010-12-19,240,41,76,3,14,14,18,4,41,23,9,4,18,23,0.59,0.5589999999999999,0.184,0.237,12.9,71.9,51.1,56.1,9.3,5.1,17.7,100.0,102.1,90.7
2010-2011,NEW ORLEANS HORNETS,2010-12-19,265,39,87,6,15,24,30,14,33,18,12,2,15,23,0.539,0.483,0.172,0.345,31.8,82.5,56.0,46.2,12.0,3.3,13.0,100.0,108.2,111.2
2010-2011,DETROIT PISTONS,2010-12-19,265,44,83,10,23,13,23,7,30,26,8,7,17,23,0.596,0.59,0.277,0.277,17.5,68.2,44.0,59.1,8.0,9.7,15.4,100.0,111.2,108.2
2010-2011,ATLANTA HAWKS,2010-12-19,240,29,74,5,17,19,23,7,32,22,6,5,16,22,0.487,0.426,0.23,0.311,16.3,76.2,45.9,75.9,6.4,7.0,16.0,100.0,87.9,95.5
2010-2011,NEW JERSEY NETS,2010-12-19,240,35,84,4,13,15,19,10,36,19,6,2,16,20,0.482,0.44,0.155,0.226,23.8,83.7,54.1,54.3,6.4,3.5,14.8,100.0,95.5,87.9
2010-2011,PHOENIX SUNS,2010-12-19,240,42,73,4,12,25,30,7,30,23,5,3,19,30,0.655,0.603,0.16399999999999998,0.411,25.9,71.4,53.6,54.8,5.3,5.4,18.1,100.0,119.4,116.2
2010-2011,OKLAHOMA CITY THUNDER,2010-12-19,240,33,77,6,21,38,46,12,20,20,10,4,12,23,0.5660000000000001,0.468,0.273,0.597,28.6,74.1,46.4,60.6,10.6,6.6,11.0,100.0,116.2,119.4
2010-2011,HOUSTON ROCKETS,2010-12-19,240,37,83,11,25,17,22,16,34,28,5,11,20,17,0.55,0.512,0.301,0.265,41.0,69.4,56.8,75.7,5.4,14.3,17.7,100.0,110.4,100.6
2010-2011,SACRAMENTO KINGS,2010-12-19,240,35,91,7,14,16,19,15,23,18,9,10,13,19,0.468,0.423,0.154,0.209,30.6,59.0,43.2,51.4,9.7,17.2,11.6,100.0,100.6,110.4
2010-2011,LOS ANGELES LAKERS,2010-12-19,240,41,79,7,19,31,39,14,32,20,9,4,17,21,0.624,0.563,0.241,0.494,36.8,74.4,56.8,48.8,9.2,6.2,15.0,100.0,122.4,112.2
2010-2011,TORONTO RAPTORS,2010-12-19,240,41,87,7,22,21,25,11,24,27,13,0,15,28,0.561,0.511,0.253,0.287,25.6,63.2,43.2,65.9,13.3,0.0,13.3,100.0,112.2,122.4
2010-2011,ORLANDO MAGIC,2010-12-20,240,25,71,4,17,27,35,6,32,15,9,2,12,27,0.469,0.38,0.239,0.493,13.6,71.1,42.7,60.0,9.9,3.2,12.2,100.0,88.8,99.8
2010-2011,ATLANTA HAWKS,2010-12-20,240,33,80,6,18,19,29,13,38,23,3,6,15,26,0.491,0.45,0.225,0.363,28.9,86.4,57.3,69.7,3.3,11.1,13.9,100.0,99.8,88.8
2010-2011,UTAH JAZZ,2010-12-20,240,39,82,10,23,13,16,13,31,28,3,3,10,20,0.5670000000000001,0.537,0.28,0.195,31.7,83.8,56.4,71.8,3.6,6.8,10.1,100.0,121.3,108.1
2010-2011,CLEVELAND CAVALIERS,2010-12-20,240,30,72,12,28,18,25,6,28,21,8,2,8,14,0.542,0.5,0.389,0.34700000000000003,16.2,68.3,43.6,70.0,9.6,3.4,8.8,100.0,108.1,121.3
2010-2011,HOUSTON ROCKETS,2010-12-20,240,42,84,11,24,26,34,17,28,31,7,2,16,20,0.611,0.565,0.28600000000000003,0.405,43.6,68.3,56.3,73.8,7.4,3.2,13.9,100.0,128.1,118.6
2010-2011,GOLDEN STATE WARRIORS,2010-12-20,240,43,84,7,22,19,27,13,22,29,9,6,14,30,0.584,0.5539999999999999,0.262,0.321,31.7,56.4,43.8,67.4,9.5,10.0,12.7,100.0,118.6,128.1
2010-2011,NEW ORLEANS HORNETS,2010-12-20,240,33,83,4,15,23,32,18,35,18,9,5,13,14,0.479,0.422,0.181,0.386,36.7,81.4,57.6,54.5,9.9,8.8,11.8,100.0,102.4,103.5
2010-2011,INDIANA PACERS,2010-12-20,240,34,80,11,23,15,19,8,31,22,8,11,14,23,0.532,0.494,0.28800000000000003,0.238,18.6,63.3,42.4,64.7,8.8,16.2,13.7,100.0,103.5,102.4
2010-2011,MINNESOTA TIMBERWOLVES,2010-12-20,240,32,80,7,18,19,27,7,26,20,7,1,13,21,0.49,0.444,0.225,0.338,14.3,65.0,37.1,62.5,7.4,1.7,12.4,100.0,94.9,119.1
2010-2011,LOS ANGELES CLIPPERS,2010-12-20,240,43,83,7,23,20,33,14,42,31,9,4,12,20,0.579,0.56,0.277,0.398,35.0,85.7,62.9,72.1,9.5,6.5,11.0,100.0,119.1,94.9
2010-2011,DALLAS MAVERICKS,2010-12-20,240,33,74,8,21,24,28,10,38,19,6,1,13,23,0.568,0.5,0.284,0.378,26.3,70.4,52.2,57.6,6.8,1.9,13.1,100.0,110.9,108.6
2010-2011,MIAMI HEAT,2010-12-20,240,34,84,11,31,17,25,16,28,18,7,5,12,20,0.505,0.47,0.369,0.298,29.6,73.7,47.8,52.9,7.9,9.4,11.2,100.0,108.6,110.9
2010-2011,MILWAUKEE BUCKS,2010-12-20,240,30,79,4,14,16,22,12,23,13,7,0,11,22,0.451,0.405,0.177,0.278,29.3,62.2,44.9,43.3,8.5,0.0,11.0,100.0,96.6,128.0
2010-2011,PORTLAND TRAIL BLAZERS,2010-12-20,240,39,78,8,22,20,25,14,29,27,5,6,10,18,0.596,0.551,0.282,0.321,37.8,70.7,55.1,69.2,6.0,9.2,10.1,100.0,128.0,96.6
2010-2011,PHOENIX SUNS,2010-12-20,240,46,86,6,22,12,16,10,25,23,5,6,13,24,0.591,0.57,0.256,0.18600000000000005,27.8,59.5,44.9,50.0,5.4,10.0,12.3,100.0,118.5,127.2
2010-2011,SAN ANTONIO SPURS,2010-12-20,240,43,89,8,29,24,30,17,26,27,9,7,11,20,0.5770000000000001,0.528,0.326,0.337,40.5,72.2,55.1,62.8,9.7,10.9,9.7,100.0,127.2,118.5
2010-2011,CHARLOTTE BOBCATS,2010-12-20,240,28,62,2,9,17,25,9,25,18,6,2,27,25,0.514,0.468,0.145,0.403,26.5,80.6,52.3,64.3,6.6,3.5,27.0,100.0,82.8,119.3
2010-2011,WASHINGTON WIZARDS,2010-12-20,240,38,73,7,16,25,30,6,25,22,10,7,14,26,0.626,0.568,0.219,0.411,19.4,73.5,47.7,57.9,11.0,13.2,14.0,100.0,119.3,82.8
2010-2011,OKLAHOMA CITY THUNDER,2010-12-21,240,31,71,7,16,30,36,10,34,17,9,3,12,24,0.57,0.486,0.225,0.507,29.4,81.0,57.9,54.8,10.2,4.9,12.1,100.0,112.5,92.0
2010-2011,CHARLOTTE BOBCATS,2010-12-21,240,30,75,4,14,17,26,8,24,18,6,10,15,27,0.469,0.4270000000000001,0.187,0.34700000000000003,19.0,70.6,42.1,60.0,6.8,18.2,14.8,100.0,92.0,112.5
2010-2011,PHILADELPHIA 76ERS,2010-12-21,240,28,80,2,15,18,23,14,23,13,7,2,18,14,0.422,0.363,0.188,0.28800000000000003,28.0,85.2,48.1,46.4,7.6,3.1,16.6,100.0,82.7,131.7
2010-2011,CHICAGO BULLS,2010-12-21,240,49,76,6,11,17,21,4,36,32,11,9,12,16,0.71,0.684,0.145,0.276,14.8,72.0,51.9,65.3,12.0,13.8,12.3,100.0,131.7,82.7
2010-2011,MILWAUKEE BUCKS,2010-12-21,240,37,73,8,14,16,18,13,26,19,8,4,16,18,0.606,0.562,0.192,0.247,39.4,63.4,52.7,51.4,9.8,6.3,16.5,100.0,120.4,97.1
2010-2011,LOS ANGELES LAKERS,2010-12-21,240,35,77,2,13,7,13,15,20,17,6,5,16,19,0.478,0.468,0.16899999999999998,0.16899999999999998,36.6,60.6,47.3,48.6,7.4,8.5,16.2,100.0,97.1,120.4
2010-2011,NEW JERSEY NETS,2010-12-21,240,40,76,4,13,17,23,7,42,15,3,3,14,24,0.586,0.5529999999999999,0.171,0.303,20.6,77.8,55.7,37.5,3.2,4.0,14.0,100.0,108.4,100.9
2010-2011,MEMPHIS GRIZZLIES,2010-12-21,240,35,88,4,13,20,29,12,27,16,11,6,8,21,0.466,0.42,0.14800000000000002,0.33,22.2,79.4,44.3,45.7,11.8,9.5,7.4,100.0,100.9,108.4
2010-2011,DALLAS MAVERICKS,2010-12-21,240,38,76,12,26,17,21,4,34,28,5,0,13,18,0.616,0.579,0.342,0.276,12.1,75.6,48.7,73.7,5.5,0.0,13.2,100.0,114.9,108.4
2010-2011,ORLANDO MAGIC,2010-12-21,240,38,86,11,29,12,12,11,29,22,6,3,12,22,0.542,0.506,0.337,0.14,24.4,87.9,51.3,57.9,6.6,6.0,11.6,100.0,108.4,114.9
2010-2011,GOLDEN STATE WARRIORS,2010-12-21,265,42,89,10,25,23,33,10,38,24,12,8,19,28,0.565,0.528,0.281,0.371,20.4,69.1,46.2,57.1,10.9,10.4,15.5,100.0,105.9,98.7
2010-2011,SACRAMENTO KINGS,2010-12-21,265,39,100,7,23,24,28,17,39,18,9,7,19,27,0.485,0.425,0.23,0.28,30.9,79.6,53.8,46.2,8.1,10.9,14.5,100.0,98.7,105.9
2010-2011,CLEVELAND CAVALIERS,2010-12-22,240,34,81,5,22,11,13,10,25,22,2,2,9,11,0.484,0.451,0.272,0.16,24.4,73.5,46.7,64.7,2.4,3.3,9.4,100.0,102.2,119.3
2010-2011,ATLANTA HAWKS,2010-12-22,240,42,83,8,22,6,10,9,31,29,5,2,6,14,0.561,0.5539999999999999,0.265,0.12,26.5,75.6,53.3,69.0,6.1,3.4,6.4,100.0,119.3,102.2
2010-2011,PHILADELPHIA 76ERS,2010-12-22,240,28,65,2,10,22,31,6,34,14,4,5,13,18,0.509,0.446,0.154,0.477,16.2,73.9,48.2,50.0,4.7,8.3,14.2,100.0,94.8,99.6
2010-2011,BOSTON CELTICS,2010-12-22,240,31,80,6,20,16,21,12,31,19,8,4,10,23,0.471,0.425,0.25,0.263,26.1,83.8,51.8,61.3,9.5,7.3,10.1,100.0,99.6,94.8
2010-2011,HOUSTON ROCKETS,2010-12-22,240,35,82,9,29,18,23,10,35,28,10,7,18,24,0.526,0.482,0.354,0.28,23.8,71.4,49.5,80.0,10.3,9.7,16.3,100.0,99.6,94.5
2010-2011,LOS ANGELES CLIPPERS,2010-12-22,240,35,87,4,15,18,26,14,32,22,10,6,16,19,0.467,0.425,0.172,0.299,28.6,76.2,50.5,62.9,10.3,11.3,14.0,100.0,94.5,99.6
2010-2011,UTAH JAZZ,2010-12-22,240,37,75,1,10,37,44,11,34,25,14,11,16,24,0.593,0.5,0.133,0.5870000000000001,28.2,69.4,51.1,67.6,14.2,16.4,14.5,100.0,113.5,108.4
2010-2011,MINNESOTA TIMBERWOLVES,2010-12-22,240,37,87,10,20,23,29,15,28,19,7,6,18,30,0.536,0.483,0.23,0.333,30.6,71.8,48.9,51.4,7.1,9.2,15.3,100.0,108.4,113.5
2010-2011,NEW JERSEY NETS,2010-12-22,240,37,81,4,15,13,14,8,22,21,5,4,7,19,0.522,0.481,0.185,0.173,19.5,59.5,38.5,56.8,6.0,6.7,7.4,100.0,109.2,126.0
2010-2011,NEW ORLEANS HORNETS,2010-12-22,240,41,76,8,16,15,21,15,33,27,4,6,13,14,0.616,0.5920000000000001,0.211,0.276,40.5,80.5,61.5,65.9,4.8,9.1,13.2,100.0,126.0,109.2
2010-2011,OKLAHOMA CITY THUNDER,2010-12-22,240,38,97,3,17,19,25,22,31,15,7,6,14,17,0.454,0.407,0.175,0.258,37.9,81.6,55.2,39.5,7.2,9.2,11.5,100.0,101.1,115.6
2010-2011,NEW YORK KNICKS,2010-12-22,240,42,86,10,21,18,21,7,36,30,6,9,11,22,0.588,0.547,0.244,0.244,18.4,62.1,44.8,71.4,6.2,11.3,10.4,100.0,115.6,101.1
2010-2011,DENVER NUGGETS,2010-12-22,240,35,78,8,25,25,29,13,30,22,10,3,13,18,0.5670000000000001,0.5,0.321,0.3720000000000001,31.0,73.2,51.8,62.9,11.3,6.3,12.5,100.0,116.6,123.4
2010-2011,SAN ANTONIO SPURS,2010-12-22,240,40,76,14,28,15,24,11,29,26,5,4,13,19,0.63,0.618,0.368,0.316,26.8,69.0,48.2,65.0,5.7,7.5,13.1,100.0,123.4,116.6
2010-2011,DETROIT PISTONS,2010-12-22,240,46,90,8,23,15,19,8,26,27,13,4,8,18,0.585,0.556,0.256,0.211,21.1,92.9,51.5,58.7,13.5,7.5,7.5,100.0,119.5,96.7
2010-2011,TORONTO RAPTORS,2010-12-22,240,35,67,5,14,18,23,2,30,26,3,2,23,15,0.603,0.56,0.209,0.343,7.1,78.9,48.5,74.3,3.1,3.0,23.0,100.0,96.7,119.5
2010-2011,CHICAGO BULLS,2010-12-22,240,31,73,2,16,23,29,9,32,18,6,8,21,23,0.507,0.438,0.219,0.397,27.3,78.0,55.4,58.1,6.5,12.3,19.7,100.0,94.9,87.2
2010-2011,WASHINGTON WIZARDS,2010-12-22,240,30,79,4,14,16,19,9,24,17,10,4,15,24,0.458,0.405,0.177,0.241,22.0,72.7,44.6,56.7,10.9,7.0,14.7,100.0,87.2,94.9
2010-2011,SAN ANTONIO SPURS,2010-12-23,240,38,90,8,22,17,25,16,30,17,7,2,10,16,0.5,0.467,0.244,0.278,31.4,88.2,54.1,44.7,7.3,3.4,9.0,100.0,105.2,128.1
2010-2011,ORLANDO MAGIC,2010-12-23,240,50,84,13,25,10,17,4,35,31,5,3,13,20,0.672,0.6729999999999999,0.298,0.202,11.8,68.6,45.9,62.0,5.2,4.4,12.4,100.0,128.1,105.2
2010-2011,MIAMI HEAT,2010-12-23,240,37,82,5,18,16,17,11,33,12,9,4,16,22,0.531,0.482,0.22,0.207,28.2,75.0,53.0,32.4,10.0,8.2,15.2,100.0,105.1,91.8
2010-2011,PHOENIX SUNS,2010-12-23,240,30,75,10,26,13,19,11,28,25,7,2,19,21,0.498,0.467,0.34700000000000003,0.253,25.0,71.8,47.0,83.3,7.7,3.1,18.6,100.0,91.8,105.1
2010-2011,MILWAUKEE BUCKS,2010-12-23,240,35,81,2,9,12,18,7,30,13,7,9,12,20,0.472,0.444,0.111,0.222,15.6,61.2,39.4,37.1,7.5,14.1,11.9,100.0,90.3,84.9
2010-2011,SACRAMENTO KINGS,2010-12-23,240,31,85,7,21,10,15,19,38,18,3,4,25,28,0.431,0.406,0.247,0.17600000000000002,38.8,84.4,60.6,58.1,3.2,5.6,21.4,100.0,84.9,90.3
2010-2011,PORTLAND TRAIL BLAZERS,2010-12-25,240,41,97,5,18,15,20,24,29,27,7,4,15,20,0.482,0.448,0.18600000000000005,0.206,49.0,80.6,62.4,65.9,7.6,6.6,12.4,100.0,110.2,117.8
2010-2011,GOLDEN STATE WARRIORS,2010-12-25,240,40,83,10,22,19,21,7,25,31,7,8,12,16,0.591,0.542,0.265,0.253,19.4,51.0,37.6,77.5,7.6,10.1,11.5,100.0,117.8,110.2
2010-2011,MIAMI HEAT,2010-12-25,240,35,79,9,25,17,20,9,35,25,9,4,9,17,0.547,0.5,0.316,0.253,20.9,79.5,50.6,71.4,10.4,6.7,9.3,100.0,111.1,92.6
2010-2011,LOS ANGELES LAKERS,2010-12-25,240,32,79,6,19,10,15,9,34,22,4,1,12,23,0.467,0.443,0.241,0.19,20.5,79.1,49.4,68.8,4.6,1.9,12.3,100.0,92.6,111.1
2010-2011,CHICAGO BULLS,2010-12-25,240,40,91,4,14,11,20,17,31,15,14,5,21,20,0.476,0.462,0.154,0.22,30.9,83.8,52.2,37.5,13.7,8.8,17.4,100.0,92.9,100.7
2010-2011,NEW YORK KNICKS,2010-12-25,240,42,79,12,22,7,12,6,38,25,12,10,24,16,0.611,0.608,0.278,0.152,16.2,69.1,47.8,59.5,11.7,13.0,22.2,100.0,100.7,92.9
2010-2011,DENVER NUGGETS,2010-12-25,240,37,70,8,17,24,30,5,30,15,5,1,17,25,0.637,0.586,0.243,0.429,15.6,76.9,49.3,40.5,5.4,1.6,17.0,100.0,113.8,122.3
2010-2011,OKLAHOMA CITY THUNDER,2010-12-25,240,40,81,6,17,28,35,9,27,22,10,8,8,21,0.591,0.531,0.21,0.4320000000000001,23.1,84.4,50.7,55.0,10.7,15.1,7.7,100.0,122.3,113.8
2010-2011,BOSTON CELTICS,2010-12-25,240,28,81,4,17,18,21,6,33,15,8,3,11,24,0.4320000000000001,0.37,0.21,0.259,14.0,80.5,46.4,53.6,8.8,7.1,10.9,100.0,85.7,94.4
2010-2011,ORLANDO MAGIC,2010-12-25,240,28,71,11,29,19,29,8,37,16,6,9,16,18,0.513,0.472,0.408,0.408,19.5,86.0,53.6,57.1,6.6,14.1,16.0,100.0,94.4,85.7
