Season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
2009-2010,INDIANA PACERS,2010-01-23,240,34,76,10,27,19,22,6,38,17,4,7,21,21,0.5660000000000001,0.513,0.355,0.289,14.3,70.4,45.8,50.0,4.1,8.1,19.7,100.0,98.2,108.3
2009-2010,SACRAMENTO KINGS,2010-01-23,240,32,73,2,11,18,32,9,24,15,6,5,13,20,0.482,0.452,0.151,0.438,23.1,68.6,44.6,46.9,6.7,7.9,13.0,100.0,94.4,129.2
2009-2010,MIAMI HEAT,2010-01-23,240,44,78,6,15,21,32,11,30,21,5,8,10,22,0.624,0.603,0.192,0.41,31.4,76.9,55.4,47.7,5.6,12.9,9.8,100.0,129.2,94.4
2009-2010,MINNESOTA TIMBERWOLVES,2010-01-23,240,33,86,2,13,26,37,13,24,15,7,0,13,23,0.46,0.395,0.151,0.43,26.5,72.7,45.1,45.5,7.1,0.0,11.3,100.0,95.3,128.7
2009-2010,MILWAUKEE BUCKS,2010-01-23,240,49,86,11,23,18,21,9,36,36,7,7,15,26,0.667,0.634,0.267,0.244,27.3,73.5,54.9,73.5,7.1,9.6,13.6,100.0,128.7,95.3
2009-2010,GOLDEN STATE WARRIORS,2010-01-23,240,41,94,8,23,13,15,13,31,15,4,4,14,24,0.512,0.479,0.245,0.16,26.0,68.9,46.3,36.6,4.1,6.9,12.2,100.0,105.4,114.6
2009-2010,PHOENIX SUNS,2010-01-23,240,37,85,9,27,29,33,14,37,16,8,6,14,17,0.563,0.488,0.318,0.388,31.1,74.0,53.7,43.2,8.2,8.5,12.3,100.0,114.6,105.4
2009-2010,NEW JERSEY NETS,2010-01-23,240,31,73,7,19,14,23,8,23,20,6,2,15,22,0.499,0.473,0.26,0.315,18.2,69.7,40.3,64.5,6.6,3.1,15.3,100.0,91.4,127.8
2009-2010,UTAH JAZZ,2010-01-23,240,44,72,2,7,26,34,10,36,28,11,6,16,21,0.667,0.625,0.097,0.472,30.3,81.8,59.7,63.6,12.1,11.1,15.5,100.0,127.8,91.4
2009-2010,DALLAS MAVERICKS,2010-01-24,240,50,86,12,22,16,17,10,35,25,10,2,10,17,0.685,0.6509999999999999,0.256,0.198,29.4,61.4,49.5,50.0,11.2,3.3,9.7,100.0,143.6,87.5
2009-2010,NEW YORK KNICKS,2010-01-24,240,29,86,4,25,16,21,22,24,14,4,2,16,15,0.409,0.36,0.29100000000000004,0.244,38.6,70.6,50.5,48.3,4.5,3.1,14.4,100.0,87.5,143.6
2009-2010,LOS ANGELES LAKERS,2010-01-24,240,45,98,6,19,9,9,16,35,19,4,6,12,18,0.515,0.49,0.194,0.092,35.6,77.8,56.7,42.2,4.3,9.4,10.5,100.0,113.1,114.2
2009-2010,TORONTO RAPTORS,2010-01-24,240,39,82,7,18,21,26,10,29,18,4,5,10,13,0.5670000000000001,0.518,0.22,0.317,22.2,64.4,43.3,46.2,4.3,6.3,9.7,100.0,114.2,113.1
2009-2010,LOS ANGELES CLIPPERS,2010-01-24,240,37,86,3,16,15,20,15,30,26,11,10,10,17,0.485,0.448,0.18600000000000005,0.233,32.6,69.8,50.6,70.3,12.4,15.9,9.5,100.0,104.0,88.2
2009-2010,WASHINGTON WIZARDS,2010-01-24,240,32,81,5,18,9,17,13,31,17,6,6,18,18,0.441,0.426,0.222,0.21,30.2,67.4,49.4,53.1,6.8,8.6,16.9,100.0,88.2,104.0
2009-2010,LOS ANGELES CLIPPERS,2010-01-25,240,31,80,5,12,22,28,11,37,18,11,2,16,23,0.482,0.419,0.15,0.35,22.4,88.1,52.7,58.1,11.6,3.4,14.8,100.0,93.6,99.9
2009-2010,BOSTON CELTICS,2010-01-25,240,34,72,4,14,23,34,5,38,21,10,3,14,15,0.546,0.5,0.194,0.472,11.9,77.6,47.3,61.8,10.5,4.4,13.9,100.0,99.9,93.6
2009-2010,CHARLOTTE BOBCATS,2010-01-25,240,34,72,5,13,20,28,7,28,26,5,5,15,21,0.551,0.507,0.181,0.389,20.6,75.7,49.3,76.5,5.6,8.9,15.1,100.0,103.9,116.2
2009-2010,DENVER NUGGETS,2010-01-25,240,36,79,10,23,22,26,9,27,29,9,6,11,23,0.575,0.519,0.29100000000000004,0.329,24.3,79.4,50.7,80.6,10.1,10.2,10.8,100.0,116.2,103.9
2009-2010,ATLANTA HAWKS,2010-01-25,240,39,82,9,24,15,19,11,34,13,5,7,12,24,0.564,0.53,0.293,0.232,27.5,73.9,52.3,33.3,5.6,11.3,11.7,100.0,114.0,106.2
2009-2010,HOUSTON ROCKETS,2010-01-25,240,33,83,5,21,24,30,12,29,16,4,3,9,15,0.494,0.428,0.253,0.361,26.1,72.5,47.7,48.5,4.5,5.2,8.6,100.0,106.2,114.0
2009-2010,ORLANDO MAGIC,2010-01-25,240,33,78,13,35,15,18,13,24,21,8,8,19,30,0.547,0.506,0.449,0.231,29.5,63.2,45.1,63.6,8.7,11.4,18.1,100.0,102.7,108.2
2009-2010,MEMPHIS GRIZZLIES,2010-01-25,240,38,82,6,12,17,26,14,31,18,8,3,18,16,0.53,0.5,0.146,0.317,36.8,70.5,54.9,47.4,8.7,7.0,16.2,100.0,108.2,102.7
2009-2010,CLEVELAND CAVALIERS,2010-01-25,240,33,73,7,22,19,28,10,31,14,4,2,13,21,0.539,0.5,0.301,0.384,23.8,68.9,47.1,42.4,4.7,3.2,13.2,100.0,107.0,105.8
2009-2010,MIAMI HEAT,2010-01-25,240,34,78,6,15,17,29,14,32,13,5,6,10,22,0.501,0.474,0.192,0.3720000000000001,31.1,76.2,52.9,38.2,5.8,11.8,9.9,100.0,105.8,107.0
2009-2010,INDIANA PACERS,2010-01-25,240,43,83,8,22,15,22,9,32,25,7,2,14,17,0.588,0.5660000000000001,0.265,0.265,24.3,74.4,51.3,58.1,7.4,3.1,13.1,100.0,115.8,104.1
2009-2010,PHILADELPHIA 76ERS,2010-01-25,240,36,82,8,18,18,26,11,28,20,4,4,13,21,0.524,0.488,0.22,0.317,25.6,75.7,48.8,55.6,4.3,6.6,12.2,100.0,104.1,115.8
2009-2010,NEW ORLEANS HORNETS,2010-01-25,240,35,68,9,19,19,22,5,28,20,6,4,12,16,0.631,0.581,0.279,0.324,15.6,70.0,45.8,57.1,7.0,6.0,13.4,100.0,115.1,113.9
2009-2010,PORTLAND TRAIL BLAZERS,2010-01-25,240,40,84,8,17,9,13,12,27,28,6,3,12,22,0.541,0.524,0.202,0.155,30.0,84.4,54.2,70.0,7.0,6.1,11.8,100.0,113.9,115.1
2009-2010,CHICAGO BULLS,2010-01-25,240,42,78,5,11,9,12,9,35,18,6,9,17,15,0.588,0.5710000000000001,0.141,0.154,26.5,66.0,50.6,42.9,6.7,11.4,17.0,100.0,108.9,103.3
2009-2010,SAN ANTONIO SPURS,2010-01-25,240,39,93,3,14,12,20,18,25,17,9,5,9,14,0.457,0.435,0.151,0.215,34.0,73.5,49.4,43.6,10.0,7.5,8.1,100.0,103.3,108.9
2009-2010,PHOENIX SUNS,2010-01-25,240,41,84,17,30,16,23,7,24,24,6,4,12,24,0.611,0.589,0.35700000000000004,0.274,16.7,64.9,39.2,58.5,6.2,6.3,11.3,100.0,119.6,129.0
2009-2010,UTAH JAZZ,2010-01-25,240,44,84,7,20,29,37,13,35,29,8,5,11,17,0.618,0.565,0.238,0.44,35.1,83.3,60.8,65.9,8.3,9.3,9.9,100.0,129.0,119.6
2009-2010,MILWAUKEE BUCKS,2010-01-26,240,40,75,9,18,18,22,8,24,20,8,5,11,14,0.632,0.593,0.24,0.293,22.9,72.7,47.1,50.0,9.2,8.1,11.5,100.0,122.5,123.7
2009-2010,DALLAS MAVERICKS,2010-01-26,240,41,80,10,18,16,17,9,27,31,6,2,13,18,0.617,0.575,0.225,0.213,27.3,77.1,52.9,75.6,6.9,3.5,12.9,100.0,123.7,122.5
2009-2010,MINNESOTA TIMBERWOLVES,2010-01-26,240,40,85,9,17,16,23,12,32,19,8,5,21,21,0.552,0.524,0.2,0.271,26.7,74.4,50.0,47.5,7.8,9.4,18.1,100.0,102.1,128.3
2009-2010,NEW YORK KNICKS,2010-01-26,240,47,93,17,40,21,25,11,33,32,10,7,13,20,0.635,0.597,0.43,0.269,25.6,73.3,50.0,68.1,9.7,10.3,11.1,100.0,128.3,102.1
2009-2010,CHARLOTTE BOBCATS,2010-01-26,265,41,92,7,21,25,30,20,28,20,6,2,12,22,0.542,0.484,0.228,0.326,40.8,70.0,53.9,48.8,6.3,3.8,10.2,100.0,119.9,114.7
2009-2010,PHOENIX SUNS,2010-01-26,265,39,87,15,34,16,17,12,29,23,4,6,18,25,0.5770000000000001,0.534,0.391,0.195,30.0,59.2,46.1,59.0,4.2,8.5,16.0,100.0,114.7,119.9
2009-2010,GOLDEN STATE WARRIORS,2010-01-26,240,30,94,4,23,32,42,16,33,14,9,5,12,23,0.4270000000000001,0.34,0.245,0.447,24.6,63.5,41.9,46.7,8.7,6.5,9.6,100.0,92.4,95.3
2009-2010,SACRAMENTO KINGS,2010-01-26,240,35,92,4,15,25,33,19,49,17,8,10,19,28,0.465,0.402,0.163,0.359,36.5,75.4,58.1,48.6,7.7,14.1,15.1,100.0,95.3,92.4
2009-2010,LOS ANGELES LAKERS,2010-01-26,240,44,75,9,22,18,22,4,29,23,6,5,9,13,0.679,0.647,0.293,0.293,12.5,65.9,43.4,52.3,6.9,7.5,9.6,100.0,132.0,118.3
2009-2010,WASHINGTON WIZARDS,2010-01-26,240,43,87,7,20,10,14,15,28,18,5,0,9,20,0.5529999999999999,0.534,0.23,0.161,34.1,87.5,56.6,41.9,5.7,0.0,8.8,100.0,118.3,132.0
2009-2010,MINNESOTA TIMBERWOLVES,2010-01-27,240,37,95,4,13,17,23,14,21,18,7,2,8,22,0.452,0.411,0.13699999999999998,0.242,29.2,72.4,45.5,48.6,7.6,3.5,7.1,100.0,103.5,118.8
2009-2010,CLEVELAND CAVALIERS,2010-01-27,240,40,73,5,16,24,28,8,34,27,1,5,15,17,0.639,0.5820000000000001,0.219,0.384,27.6,70.8,54.5,67.5,1.1,6.1,15.0,100.0,118.8,103.5
2009-2010,MEMPHIS GRIZZLIES,2010-01-27,240,34,77,5,8,26,28,13,31,20,6,3,12,20,0.5539999999999999,0.474,0.104,0.364,37.1,64.6,53.0,58.8,7.1,4.0,11.8,100.0,117.4,110.3
2009-2010,DETROIT PISTONS,2010-01-27,240,40,85,2,10,11,19,17,22,30,7,6,10,20,0.498,0.482,0.118,0.224,35.4,62.9,47.0,75.0,8.3,8.7,9.7,100.0,110.3,117.4
2009-2010,NEW ORLEANS HORNETS,2010-01-27,240,45,86,6,17,27,29,14,32,18,11,2,24,15,0.623,0.5579999999999999,0.198,0.337,37.8,80.0,59.7,40.0,10.5,2.9,19.6,100.0,117.3,104.9
2009-2010,GOLDEN STATE WARRIORS,2010-01-27,240,45,89,7,20,13,18,8,23,31,14,4,18,25,0.5670000000000001,0.545,0.225,0.202,20.0,62.2,40.3,68.9,13.3,5.8,15.7,100.0,104.9,117.3
2009-2010,DENVER NUGGETS,2010-01-27,240,32,72,4,17,29,39,8,38,7,11,3,16,27,0.544,0.472,0.236,0.542,21.1,80.9,54.1,21.9,11.5,4.7,15.2,100.0,101.3,96.1
2009-2010,HOUSTON ROCKETS,2010-01-27,240,36,83,7,19,13,19,9,30,13,5,5,16,30,0.504,0.476,0.229,0.229,19.1,78.9,45.9,36.1,5.2,9.1,14.9,100.0,96.1,101.3
2009-2010,LOS ANGELES LAKERS,2010-01-27,240,44,97,5,22,25,30,20,42,19,8,2,10,14,0.535,0.479,0.227,0.309,39.2,79.2,59.6,43.2,8.2,3.1,8.3,100.0,121.4,98.8
2009-2010,INDIANA PACERS,2010-01-27,240,39,93,7,28,11,14,11,31,22,6,3,11,24,0.484,0.457,0.301,0.151,20.8,60.8,40.4,56.4,6.2,4.0,10.0,100.0,98.8,121.4
2009-2010,PHILADELPHIA 76ERS,2010-01-27,240,36,78,2,14,14,21,16,35,17,7,5,16,21,0.504,0.474,0.179,0.269,41.0,74.5,59.3,47.2,8.1,6.9,15.5,100.0,102.2,105.7
2009-2010,MILWAUKEE BUCKS,2010-01-27,240,37,85,5,13,12,21,12,23,17,10,4,8,19,0.483,0.465,0.153,0.247,25.5,59.0,40.7,45.9,11.6,6.3,7.8,100.0,105.7,102.2
2009-2010,LOS ANGELES CLIPPERS,2010-01-27,240,32,76,5,19,18,28,13,25,20,5,3,17,19,0.493,0.454,0.25,0.368,27.7,75.8,47.5,62.5,5.5,4.7,16.1,100.0,95.6,113.2
2009-2010,NEW JERSEY NETS,2010-01-27,240,41,77,5,13,16,18,8,34,29,10,5,16,19,0.606,0.565,0.16899999999999998,0.234,24.2,72.3,52.5,70.7,11.0,8.8,15.9,100.0,113.2,95.6
2009-2010,CHICAGO BULLS,2010-01-27,240,41,90,6,17,8,8,14,39,20,8,7,16,18,0.513,0.489,0.189,0.08900000000000001,32.6,78.0,57.0,48.8,8.6,10.8,14.6,100.0,102.8,92.1
2009-2010,OKLAHOMA CITY THUNDER,2010-01-27,240,31,84,7,19,17,23,11,29,21,7,9,14,13,0.457,0.411,0.226,0.274,22.0,67.4,43.0,67.7,7.5,12.3,12.9,100.0,92.1,102.8
2009-2010,UTAH JAZZ,2010-01-27,240,38,63,6,15,24,35,8,36,27,6,9,19,27,0.6759999999999999,0.6509999999999999,0.238,0.556,29.6,65.5,53.7,71.1,6.7,13.2,19.5,100.0,118.8,106.5
2009-2010,PORTLAND TRAIL BLAZERS,2010-01-27,240,33,92,5,24,24,28,19,19,16,11,3,9,28,0.455,0.386,0.261,0.304,34.5,70.4,46.3,48.5,12.3,6.3,7.9,100.0,106.5,118.8
2009-2010,ATLANTA HAWKS,2010-01-27,240,35,88,5,20,15,24,12,33,15,6,4,7,21,0.457,0.426,0.227,0.273,22.6,63.5,42.9,42.9,6.6,5.3,6.6,100.0,98.6,115.0
2009-2010,SAN ANTONIO SPURS,2010-01-27,240,40,92,4,16,21,28,19,41,29,2,5,8,16,0.503,0.457,0.174,0.304,36.5,77.4,57.1,72.5,2.2,7.4,7.1,100.0,115.0,98.6
2009-2010,MIAMI HEAT,2010-01-27,240,40,90,5,22,18,21,12,23,17,11,4,7,18,0.519,0.472,0.244,0.233,25.5,67.6,43.2,42.5,12.0,5.6,6.6,100.0,112.3,121.0
2009-2010,TORONTO RAPTORS,2010-01-27,240,46,81,4,10,15,22,11,35,28,5,2,14,16,0.612,0.593,0.123,0.272,32.4,74.5,56.8,60.9,5.5,2.9,13.4,100.0,121.0,112.3
2009-2010,TORONTO RAPTORS,2010-01-28,240,40,81,7,21,19,26,11,41,16,5,7,21,23,0.573,0.537,0.259,0.321,25.6,82.0,55.9,40.0,5.0,10.9,18.5,100.0,105.3,103.3
2009-2010,NEW YORK KNICKS,2010-01-28,240,38,87,7,23,21,24,9,32,23,10,4,13,19,0.5329999999999999,0.477,0.264,0.276,18.0,74.4,44.1,60.5,9.9,6.7,11.8,100.0,103.3,105.3
2009-2010,BOSTON CELTICS,2010-01-28,240,35,74,12,26,12,18,6,26,22,7,4,14,30,0.574,0.5539999999999999,0.35100000000000003,0.243,16.7,60.5,40.5,62.9,8.0,7.5,14.6,100.0,106.9,109.2
2009-2010,ORLANDO MAGIC,2010-01-28,240,32,73,6,20,26,40,17,30,8,4,7,16,19,0.53,0.479,0.274,0.5479999999999999,39.5,83.3,59.5,25.0,4.5,14.6,15.0,100.0,109.2,106.9
2009-2010,DALLAS MAVERICKS,2010-01-28,240,41,82,5,16,19,23,8,26,21,6,5,9,26,0.575,0.53,0.195,0.28,22.2,74.3,47.9,51.2,6.6,8.6,8.9,100.0,116.6,123.2
2009-2010,PHOENIX SUNS,2010-01-28,240,40,73,9,15,23,31,9,28,23,3,3,15,19,0.6459999999999999,0.61,0.205,0.425,25.7,77.8,52.1,57.5,3.3,4.5,14.8,100.0,123.2,116.6
2009-2010,BOSTON CELTICS,2010-01-29,240,31,74,3,12,26,30,7,28,18,6,5,16,20,0.522,0.439,0.162,0.405,17.9,80.0,47.3,58.1,6.4,7.9,15.5,100.0,96.9,106.5
2009-2010,ATLANTA HAWKS,2010-01-29,240,37,78,6,15,20,27,7,32,15,10,4,14,23,0.556,0.513,0.192,0.34600000000000003,20.0,82.1,52.7,40.5,10.7,6.5,13.5,100.0,106.5,96.9
2009-2010,MIAMI HEAT,2010-01-29,240,35,73,10,15,12,17,17,35,23,5,4,16,18,0.5720000000000001,0.5479999999999999,0.205,0.233,48.6,83.3,67.5,65.7,6.5,6.5,16.6,100.0,119.1,84.1
2009-2010,DETROIT PISTONS,2010-01-29,240,26,66,1,4,12,19,7,18,13,7,3,12,17,0.4370000000000001,0.402,0.061,0.28800000000000003,16.7,51.4,32.5,50.0,9.1,5.2,13.9,100.0,84.1,119.1
2009-2010,CHARLOTTE BOBCATS,2010-01-29,240,41,81,10,18,29,39,12,36,25,6,3,16,20,0.616,0.568,0.222,0.481,33.3,81.8,60.0,61.0,6.1,4.5,14.0,100.0,123.4,112.2
2009-2010,GOLDEN STATE WARRIORS,2010-01-29,240,45,85,3,19,17,29,8,24,27,8,3,9,24,0.563,0.547,0.224,0.341,18.2,66.7,40.0,60.0,8.2,4.8,8.4,100.0,112.2,123.4
2009-2010,PORTLAND TRAIL BLAZERS,2010-01-29,240,37,81,8,21,18,21,9,29,25,5,5,12,29,0.5539999999999999,0.506,0.259,0.259,22.5,72.5,47.5,67.6,5.5,8.8,11.7,100.0,109.7,114.1
2009-2010,HOUSTON ROCKETS,2010-01-29,240,35,75,5,18,29,43,11,31,15,6,2,11,20,0.5539999999999999,0.5,0.24,0.573,27.5,77.5,52.5,42.9,6.6,3.3,10.5,100.0,114.1,109.7
2009-2010,CLEVELAND CAVALIERS,2010-01-29,240,32,69,7,22,23,44,9,52,19,6,11,20,12,0.532,0.514,0.319,0.638,22.5,88.1,61.6,59.4,6.1,16.4,18.5,100.0,95.9,74.5
2009-2010,INDIANA PACERS,2010-01-29,240,31,92,6,25,5,5,7,31,14,9,6,12,28,0.387,0.37,0.272,0.054000000000000006,11.9,77.5,38.4,45.2,9.2,12.8,11.3,100.0,74.5,95.9
2009-2010,LOS ANGELES CLIPPERS,2010-01-29,240,39,94,5,23,14,27,15,26,17,10,3,11,22,0.458,0.441,0.245,0.287,27.3,78.8,46.6,43.6,10.2,4.7,9.4,100.0,99.1,113.4
2009-2010,MINNESOTA TIMBERWOLVES,2010-01-29,240,43,82,8,18,17,22,7,40,23,6,5,14,23,0.605,0.573,0.22,0.268,21.2,72.7,53.4,53.5,6.1,7.0,13.2,100.0,113.4,99.1
2009-2010,WASHINGTON WIZARDS,2010-01-29,240,32,76,3,17,14,17,15,25,12,5,8,19,24,0.485,0.441,0.224,0.224,37.5,78.1,55.6,37.5,6.0,13.1,18.5,100.0,96.6,94.2
2009-2010,NEW JERSEY NETS,2010-01-29,240,30,66,2,5,17,25,7,25,17,8,4,16,22,0.513,0.47,0.076,0.379,21.9,62.5,44.4,56.7,9.5,6.8,17.2,100.0,94.2,96.6
2009-2010,CHICAGO BULLS,2010-01-29,265,41,91,5,13,21,27,9,43,23,10,6,13,18,0.525,0.478,0.14300000000000002,0.297,19.6,76.8,51.0,56.1,9.6,7.8,11.2,100.0,103.8,101.9
2009-2010,NEW ORLEANS HORNETS,2010-01-29,265,39,99,12,22,16,19,13,37,22,8,5,12,21,0.494,0.455,0.222,0.192,23.2,80.4,49.0,56.4,7.7,6.4,10.1,100.0,101.9,103.8
2009-2010,DENVER NUGGETS,2010-01-29,240,27,67,10,21,20,22,4,27,17,7,4,22,22,0.5479999999999999,0.478,0.313,0.328,12.1,73.0,44.3,63.0,7.8,5.6,22.3,100.0,93.1,111.9
2009-2010,OKLAHOMA CITY THUNDER,2010-01-29,240,42,81,5,9,12,18,10,29,24,8,4,11,21,0.568,0.5489999999999999,0.111,0.222,27.0,87.9,55.7,57.1,8.9,8.7,11.0,100.0,111.9,93.1
2009-2010,LOS ANGELES LAKERS,2010-01-29,240,37,81,3,15,22,27,9,27,18,13,8,10,17,0.5329999999999999,0.475,0.185,0.333,22.5,67.5,45.0,48.6,14.3,11.6,9.7,100.0,108.8,100.1
2009-2010,PHILADELPHIA 76ERS,2010-01-29,240,36,80,4,11,15,20,13,31,19,8,11,18,18,0.512,0.475,0.138,0.25,32.5,77.5,55.0,52.8,8.8,16.7,16.9,100.0,100.1,108.8
2009-2010,MEMPHIS GRIZZLIES,2010-01-29,240,37,73,4,9,19,23,5,27,20,8,6,14,20,0.583,0.534,0.123,0.315,16.7,67.5,45.7,54.1,8.8,8.8,14.4,100.0,106.4,114.1
2009-2010,SAN ANTONIO SPURS,2010-01-29,240,42,87,8,19,12,18,13,25,26,7,5,14,17,0.5479999999999999,0.529,0.218,0.207,32.5,83.3,54.3,61.9,7.7,7.8,12.9,100.0,114.1,106.4
2009-2010,SACRAMENTO KINGS,2010-01-29,240,33,76,5,20,23,26,9,28,18,9,3,16,28,0.5379999999999999,0.467,0.263,0.342,22.5,73.7,47.4,54.5,9.8,5.0,15.5,100.0,102.4,110.0
2009-2010,UTAH JAZZ,2010-01-29,240,35,72,4,12,27,40,10,31,20,9,9,14,19,0.564,0.514,0.16699999999999998,0.556,26.3,77.5,52.6,57.1,9.8,16.1,13.5,100.0,110.0,102.4
2009-2010,PORTLAND TRAIL BLAZERS,2010-01-30,265,46,86,3,10,19,25,7,32,9,7,4,9,26,0.588,0.552,0.116,0.29100000000000004,17.9,76.2,48.1,19.6,7.1,5.3,8.5,100.0,116.2,114.2
2009-2010,DALLAS MAVERICKS,2010-01-30,265,42,89,7,14,21,22,10,32,23,5,4,13,19,0.5670000000000001,0.511,0.157,0.247,23.8,82.1,51.9,54.8,5.1,5.3,11.6,100.0,114.2,116.2
2009-2010,NEW ORLEANS HORNETS,2010-01-30,265,40,84,4,14,25,31,13,30,22,7,5,13,21,0.5579999999999999,0.5,0.16699999999999998,0.369,29.5,56.6,44.3,55.0,7.4,6.4,11.7,100.0,114.9,107.5
2009-2010,MEMPHIS GRIZZLIES,2010-01-30,265,43,99,3,21,13,18,23,31,18,9,7,14,27,0.477,0.449,0.212,0.182,43.4,70.5,55.7,41.9,9.5,10.0,11.6,100.0,107.5,114.9
2009-2010,MIAMI HEAT,2010-01-30,240,29,78,6,22,20,28,14,29,16,10,7,14,21,0.465,0.41,0.282,0.359,29.2,70.7,48.3,55.2,11.3,11.9,13.4,100.0,94.9,107.3
2009-2010,MILWAUKEE BUCKS,2010-01-30,240,34,75,7,16,20,25,12,34,18,7,6,17,20,0.552,0.5,0.213,0.333,29.3,70.8,51.7,52.9,7.9,10.7,16.5,100.0,107.3,94.9
2009-2010,ATLANTA HAWKS,2010-01-30,240,32,81,7,21,15,20,5,29,16,6,4,9,25,0.479,0.438,0.259,0.247,11.9,82.9,44.2,50.0,6.7,8.2,9.1,100.0,96.4,116.5
2009-2010,ORLANDO MAGIC,2010-01-30,240,39,72,7,23,19,27,6,37,20,3,3,10,15,0.62,0.59,0.319,0.375,17.1,88.1,55.8,51.3,3.4,5.0,10.7,100.0,116.5,96.4
2009-2010,CHARLOTTE BOBCATS,2010-01-30,240,39,81,5,16,20,29,8,35,21,11,9,14,17,0.5489999999999999,0.512,0.198,0.358,20.5,76.1,50.6,53.8,11.4,14.1,13.0,100.0,107.0,99.7
2009-2010,SACRAMENTO KINGS,2010-01-30,240,39,86,10,22,8,13,11,31,23,11,8,16,23,0.523,0.512,0.256,0.151,23.9,79.5,49.4,59.0,11.4,12.3,14.9,100.0,99.7,107.0
2009-2010,NEW YORK KNICKS,2010-01-30,240,38,85,6,21,14,22,11,29,25,7,2,9,14,0.507,0.482,0.247,0.259,23.9,54.7,40.4,65.8,7.8,2.6,8.7,100.0,106.3,117.4
2009-2010,WASHINGTON WIZARDS,2010-01-30,240,44,98,11,21,7,10,24,35,23,4,1,14,19,0.518,0.505,0.214,0.102,45.3,76.1,59.6,52.3,4.4,1.6,12.0,100.0,117.4,106.3
2009-2010,LOS ANGELES LAKERS,2010-01-31,240,35,73,4,14,16,22,8,28,17,8,6,15,19,0.544,0.507,0.192,0.301,21.6,73.7,48.0,48.6,9.1,11.3,15.4,100.0,102.5,101.4
2009-2010,BOSTON CELTICS,2010-01-31,240,34,73,6,20,15,19,10,29,20,10,2,18,21,0.547,0.507,0.274,0.26,26.3,78.4,52.0,58.8,11.4,3.4,18.1,100.0,101.4,102.5
2009-2010,LOS ANGELES CLIPPERS,2010-01-31,240,35,83,7,19,12,19,13,29,17,5,2,11,17,0.487,0.464,0.229,0.229,26.5,80.6,49.4,48.6,5.6,3.8,10.7,100.0,99.2,127.0
2009-2010,CLEVELAND CAVALIERS,2010-01-31,240,40,79,16,27,18,24,7,36,28,6,5,11,16,0.636,0.608,0.342,0.304,19.4,73.5,50.6,70.0,6.7,7.8,10.9,100.0,127.0,99.2
2009-2010,ORLANDO MAGIC,2010-01-31,240,30,64,10,22,21,32,4,34,19,5,5,14,25,0.583,0.547,0.344,0.5,11.4,73.9,46.9,63.3,5.8,7.9,15.2,100.0,105.1,99.3
2009-2010,DETROIT PISTONS,2010-01-31,240,31,79,5,16,19,25,12,31,20,3,3,11,25,0.478,0.424,0.203,0.316,26.1,88.6,53.1,64.5,3.5,7.1,10.9,100.0,99.3,105.1
2009-2010,PHOENIX SUNS,2010-01-31,265,40,83,3,14,32,35,9,46,26,4,11,16,26,0.584,0.5,0.16899999999999998,0.422,24.3,71.9,54.5,65.0,3.9,15.3,14.0,100.0,110.8,107.0
2009-2010,HOUSTON ROCKETS,2010-01-31,265,40,106,11,34,20,29,18,28,18,11,3,8,27,0.467,0.429,0.321,0.274,28.1,75.7,45.5,45.0,10.6,4.3,6.3,100.0,107.0,110.8
2009-2010,NEW YORK KNICKS,2010-01-31,240,35,88,9,28,12,16,9,27,21,5,6,13,22,0.479,0.449,0.318,0.182,17.6,62.8,38.3,60.0,5.2,9.2,12.0,100.0,94.5,116.3
2009-2010,MINNESOTA TIMBERWOLVES,2010-01-31,240,42,84,8,19,20,25,16,42,29,7,5,18,19,0.589,0.5479999999999999,0.226,0.298,37.2,82.4,61.7,69.0,7.3,8.3,15.9,100.0,116.3,94.5
2009-2010,PHILADELPHIA 76ERS,2010-01-31,240,31,85,3,10,18,29,14,33,18,14,4,12,12,0.425,0.382,0.118,0.341,26.4,75.0,48.5,58.1,15.4,6.8,10.9,100.0,91.1,86.7
2009-2010,NEW JERSEY NETS,2010-01-31,240,32,81,7,22,8,10,11,39,19,8,5,17,21,0.463,0.438,0.272,0.123,25.0,73.6,51.5,59.4,8.8,6.7,16.6,100.0,86.7,91.1
2009-2010,GOLDEN STATE WARRIORS,2010-01-31,240,37,79,6,13,24,29,9,22,25,9,4,18,25,0.5670000000000001,0.506,0.165,0.3670000000000001,22.5,61.1,40.8,67.6,9.3,6.1,16.4,100.0,107.5,115.8
2009-2010,OKLAHOMA CITY THUNDER,2010-01-31,240,39,76,4,10,30,41,14,31,17,11,4,18,21,0.595,0.539,0.132,0.539,38.9,77.5,59.2,43.6,11.4,6.1,16.1,100.0,115.8,107.5
2009-2010,DENVER NUGGETS,2010-01-31,240,37,69,9,12,20,25,7,34,22,10,2,19,21,0.644,0.601,0.174,0.362,22.6,79.1,55.4,59.5,11.0,3.2,19.2,100.0,112.8,97.5
