season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2017-2018,LOS ANGELES CLIPPERS,2018-04-01,240,42,82,9,25,11,14,12,24,24,6,6,13,19,0.59,0.5670000000000001,0.305,0.171,32.4,61.5,47.4,57.1,6.9,10.3,12.9,100,120.2,128.3,0
2017-2018,SACRAMENTO KINGS,2018-04-01,240,35,92,7,24,7,14,13,34,17,9,5,10,20,0.428,0.418,0.261,0.152,26.0,77.3,50.0,48.6,10.0,11.6,9.2,100,93.4,92.3,0
2017-2018,LOS ANGELES LAKERS,2018-04-01,240,30,75,7,32,16,25,10,37,18,5,6,14,15,0.483,0.447,0.4270000000000001,0.333,22.7,74.0,50.0,60.0,5.6,8.8,14.0,100,92.3,93.4,0
2017-2018,UTAH JAZZ,2018-04-01,240,46,76,11,28,18,25,6,39,29,8,7,16,19,0.695,0.6779999999999999,0.368,0.329,19.4,84.8,58.4,63.0,8.2,10.6,15.5,100,124.2,99.5,0
2017-2018,MINNESOTA TIMBERWOLVES,2018-04-01,240,38,90,8,24,13,14,7,25,19,10,1,12,17,0.504,0.467,0.267,0.156,15.2,80.6,41.6,50.0,10.3,2.1,11.1,100,99.5,124.2,0
2017-2018,OKLAHOMA CITY THUNDER,2018-04-01,240,41,95,9,31,18,25,14,37,24,13,4,18,22,0.514,0.479,0.326,0.263,27.5,84.1,53.7,58.5,12.2,7.8,14.5,100,102.5,97.8,0
2017-2018,NEW ORLEANS PELICANS,2018-04-01,240,38,83,11,32,17,23,7,37,28,13,3,21,20,0.5579999999999999,0.524,0.386,0.277,15.9,72.5,46.3,73.7,12.2,4.7,18.4,100,97.8,102.5,0
2017-2018,MEMPHIS GRIZZLIES,2018-04-01,240,40,88,9,21,9,12,9,33,20,7,5,17,19,0.525,0.506,0.239,0.136,20.5,80.5,49.4,50.0,7.1,10.9,15.4,100,99.5,114.8,0
2017-2018,PORTLAND TRAIL BLAZERS,2018-04-01,240,39,84,12,38,23,25,8,35,28,9,2,13,15,0.595,0.536,0.452,0.298,19.5,79.5,50.6,71.8,9.1,3.0,12.0,100,114.8,99.5,0
2017-2018,HOUSTON ROCKETS,2018-04-01,240,26,77,7,31,24,29,8,34,12,3,3,9,19,0.462,0.383,0.403,0.377,16.7,81.0,46.7,46.2,3.4,4.7,9.1,100,93.5,112.6,0
2017-2018,SAN ANTONIO SPURS,2018-04-01,240,40,81,6,17,14,21,8,40,19,8,8,8,19,0.5539999999999999,0.531,0.21,0.259,19.0,83.3,53.3,47.5,9.0,17.4,8.1,100,112.6,93.5,0
2017-2018,CHARLOTTE HORNETS,2018-04-03,240,40,81,13,34,21,28,10,39,24,3,4,20,16,0.611,0.574,0.42,0.34600000000000003,23.3,78.0,52.7,60.0,3.0,6.2,17.6,100,112.5,118.4,0
2017-2018,CHICAGO BULLS,2018-04-03,240,46,99,15,34,13,18,11,33,26,9,4,7,20,0.561,0.54,0.343,0.182,22.0,76.7,47.3,56.5,8.9,8.5,6.1,100,118.4,112.5,0
2017-2018,TORONTO RAPTORS,2018-04-03,240,42,94,11,34,11,14,9,37,28,7,1,11,23,0.529,0.505,0.362,0.149,18.4,94.9,52.3,66.7,7.1,2.1,9.9,100,107.3,113.3,0
2017-2018,CLEVELAND CAVALIERS,2018-04-03,240,38,77,13,30,23,26,2,40,18,8,6,12,17,0.633,0.578,0.39,0.338,5.1,81.6,47.7,47.4,8.1,10.0,11.9,100,113.3,107.3,0
2017-2018,PORTLAND TRAIL BLAZERS,2018-04-03,240,39,87,10,40,21,24,5,41,28,6,2,13,20,0.5589999999999999,0.506,0.46,0.276,12.5,83.7,51.7,71.8,6.0,4.2,11.8,100,108.2,114.2,0
2017-2018,DALLAS MAVERICKS,2018-04-03,240,42,92,17,44,14,20,8,35,27,8,5,7,16,0.57,0.5489999999999999,0.478,0.217,16.3,87.5,48.3,64.3,7.9,10.6,6.5,100,114.2,108.2,0
2017-2018,INDIANA PACERS,2018-04-03,240,41,84,9,19,13,16,6,29,23,11,4,13,24,0.5710000000000001,0.542,0.226,0.19,14.3,69.0,41.7,56.1,11.3,7.0,12.5,100,107.3,110.3,0
2017-2018,DENVER NUGGETS,2018-04-03,240,41,89,10,32,15,20,13,36,31,10,8,16,19,0.547,0.517,0.36,0.225,31.0,85.7,58.3,75.6,10.3,12.3,14.1,100,110.3,107.3,0
2017-2018,WASHINGTON WIZARDS,2018-04-03,240,38,72,12,25,16,23,3,33,25,6,1,17,21,0.633,0.611,0.34700000000000003,0.319,7.7,76.7,43.9,65.8,6.3,2.6,17.2,100,110.1,127.0,0
2017-2018,HOUSTON ROCKETS,2018-04-03,240,43,84,16,46,18,27,10,36,26,13,3,9,14,0.626,0.607,0.5479999999999999,0.321,23.3,92.3,56.1,60.5,13.8,6.4,8.6,100,127.0,110.1,0
2017-2018,SAN ANTONIO SPURS,2018-04-03,240,39,88,8,24,24,28,10,29,24,13,10,12,29,0.5479999999999999,0.489,0.273,0.318,22.2,70.7,45.3,61.5,13.1,15.2,10.7,100,110.7,113.8,0
2017-2018,LOS ANGELES CLIPPERS,2018-04-03,240,37,82,5,16,34,43,12,35,21,8,2,14,23,0.56,0.482,0.195,0.524,29.3,77.8,54.7,56.8,8.1,3.1,12.2,100,113.8,110.7,0
2017-2018,ATLANTA HAWKS,2018-04-03,240,37,88,13,33,11,15,12,37,24,10,1,15,15,0.518,0.494,0.375,0.17,25.5,77.1,51.6,64.9,10.4,1.7,13.7,100,101.6,104.7,0
2017-2018,MIAMI HEAT,2018-04-03,240,41,91,8,33,11,13,11,35,22,10,8,14,16,0.522,0.495,0.363,0.14300000000000002,22.9,74.5,48.4,53.7,10.4,14.5,12.6,100,104.7,101.6,0
2017-2018,BOSTON CELTICS,2018-04-03,240,38,81,7,23,19,24,10,27,19,10,6,17,17,0.557,0.512,0.284,0.29600000000000004,23.8,75.0,47.4,50.0,10.6,10.2,15.7,100,107.7,111.9,0
2017-2018,MILWAUKEE BUCKS,2018-04-03,240,43,79,5,20,15,21,9,32,27,6,5,15,23,0.601,0.5760000000000001,0.253,0.266,25.0,76.2,52.6,62.8,6.3,8.6,14.5,100,111.9,107.7,0
2017-2018,ORLANDO MAGIC,2018-04-03,240,37,88,11,36,12,18,11,42,28,7,5,11,12,0.506,0.483,0.409,0.205,23.9,85.7,55.8,75.7,7.5,8.5,10.3,100,104.1,78.3,0
2017-2018,NEW YORK KNICKS,2018-04-03,240,30,86,4,27,9,12,7,35,17,5,9,11,17,0.4,0.3720000000000001,0.314,0.14,14.3,76.1,44.2,56.7,5.4,17.3,10.8,100,78.3,104.1,0
2017-2018,GOLDEN STATE WARRIORS,2018-04-03,240,41,83,8,29,21,24,6,34,27,9,5,13,25,0.593,0.542,0.349,0.289,14.3,60.7,40.8,65.9,9.1,9.1,12.2,100,111.8,107.8,0
2017-2018,OKLAHOMA CITY THUNDER,2018-04-03,240,35,93,9,38,28,37,22,36,13,8,3,16,20,0.49,0.425,0.409,0.398,39.3,85.7,59.2,37.1,8.1,5.6,12.8,100,107.8,111.8,0
2017-2018,BROOKLYN NETS,2018-04-03,240,34,81,17,42,10,23,3,33,20,5,6,18,15,0.521,0.525,0.519,0.284,5.9,82.5,39.6,58.8,4.9,8.6,16.5,100,92.3,117.6,0
2017-2018,PHILADELPHIA 76ERS,2018-04-03,240,50,91,9,21,12,18,7,48,28,10,10,10,22,0.612,0.599,0.231,0.198,17.5,94.1,60.4,56.0,9.7,25.6,9.2,100,117.6,92.3,0
2017-2018,SACRAMENTO KINGS,2018-04-03,240,33,89,11,27,17,23,10,30,20,5,5,10,24,0.474,0.433,0.303,0.258,17.9,83.3,43.5,60.6,5.1,8.3,9.2,100,96.8,99.9,0
2017-2018,PHOENIX SUNS,2018-04-03,240,35,77,6,17,21,33,6,46,18,6,5,14,22,0.53,0.494,0.221,0.429,16.7,82.1,56.5,51.4,6.2,8.1,13.3,100,99.9,96.8,0
2017-2018,LOS ANGELES LAKERS,2018-04-03,240,36,74,14,28,24,36,7,32,23,7,5,16,23,0.612,0.581,0.378,0.486,17.5,69.6,45.3,63.9,7.1,8.9,15.1,100,112.2,119.3,0
2017-2018,UTAH JAZZ,2018-04-03,240,43,89,14,33,17,27,14,33,29,10,5,14,22,0.58,0.562,0.371,0.303,30.4,82.5,54.7,67.4,10.2,10.9,12.2,100,119.3,112.2,0
2017-2018,MIAMI HEAT,2018-04-04,240,42,94,17,38,14,17,10,44,23,9,10,11,17,0.5670000000000001,0.537,0.404,0.181,20.8,81.5,52.9,54.8,9.0,16.7,9.8,100,114.6,85.7,0
2017-2018,ATLANTA HAWKS,2018-04-04,240,33,90,9,30,11,17,10,38,20,5,6,15,16,0.441,0.417,0.333,0.189,18.5,79.2,47.1,60.6,5.0,10.7,13.3,100,85.7,114.6,0
2017-2018,PHILADELPHIA 76ERS,2018-04-04,240,44,89,13,30,14,19,7,37,32,11,3,13,17,0.591,0.5670000000000001,0.337,0.213,17.5,80.4,51.2,72.7,10.7,5.8,11.8,100,112.1,105.3,0
2017-2018,DETROIT PISTONS,2018-04-04,240,39,88,16,36,14,23,9,33,30,4,5,17,19,0.55,0.534,0.409,0.261,19.6,82.5,48.8,76.9,3.9,8.5,14.8,100,105.3,112.1,0
2017-2018,SAN ANTONIO SPURS,2018-04-04,265,42,97,9,23,19,27,15,31,25,7,5,10,20,0.514,0.479,0.237,0.278,27.3,88.6,51.1,59.5,6.9,8.1,8.4,100,110.2,120.1,0
2017-2018,LOS ANGELES LAKERS,2018-04-04,265,47,86,13,24,15,18,4,40,32,4,3,13,22,0.649,0.622,0.279,0.209,11.4,72.7,48.9,68.1,3.9,4.1,12.2,100,120.1,110.2,0
2017-2018,MEMPHIS GRIZZLIES,2018-04-04,240,37,93,10,32,11,15,11,26,19,9,1,21,19,0.477,0.452,0.344,0.161,22.9,70.3,43.5,51.4,8.9,2.0,17.4,100,93.7,121.3,0
2017-2018,NEW ORLEANS PELICANS,2018-04-04,240,45,86,16,36,17,19,11,37,32,14,7,16,19,0.652,0.616,0.419,0.221,29.7,77.1,56.5,71.1,13.8,11.5,14.5,100,121.3,93.7,0
2017-2018,DALLAS MAVERICKS,2018-04-04,240,39,89,10,30,12,17,11,32,24,3,1,11,23,0.518,0.494,0.337,0.191,23.9,72.7,47.8,61.5,3.2,1.8,10.2,100,105.2,110.5,0
2017-2018,ORLANDO MAGIC,2018-04-04,240,39,86,8,29,19,27,12,35,27,4,10,13,15,0.536,0.5,0.337,0.314,27.3,76.1,52.2,69.2,4.2,16.9,11.7,100,110.5,105.2,0
2017-2018,BOSTON CELTICS,2018-04-04,240,25,75,3,22,25,28,8,35,10,7,3,16,16,0.447,0.353,0.293,0.373,18.2,74.5,47.3,40.0,7.6,5.1,15.5,100,85.0,104.7,0
2017-2018,TORONTO RAPTORS,2018-04-04,240,40,92,10,33,6,8,12,36,23,10,6,10,25,0.503,0.489,0.359,0.087,25.5,81.8,52.7,57.5,10.9,11.3,9.5,100,104.7,85.0,0
2017-2018,WASHINGTON WIZARDS,2018-04-05,240,47,94,9,21,12,14,12,29,34,8,7,15,23,0.574,0.5479999999999999,0.223,0.149,28.6,85.3,53.9,72.3,8.0,14.0,13.0,100,115.6,119.6,0
2017-2018,CLEVELAND CAVALIERS,2018-04-05,240,42,77,13,27,22,28,5,30,26,10,3,16,14,0.6659999999999999,0.63,0.35100000000000003,0.364,14.7,71.4,46.1,61.9,10.1,4.1,15.2,100,119.6,115.6,0
2017-2018,MINNESOTA TIMBERWOLVES,2018-04-05,240,39,91,6,24,12,16,12,35,22,4,1,8,19,0.49,0.462,0.264,0.17600000000000002,26.1,72.9,50.0,56.4,4.4,1.9,7.5,100,104.9,109.3,0
2017-2018,DENVER NUGGETS,2018-04-05,240,35,89,11,36,19,22,13,34,21,3,7,10,17,0.507,0.455,0.404,0.247,27.1,73.9,50.0,60.0,3.3,10.4,9.2,100,109.3,104.9,0
2017-2018,PORTLAND TRAIL BLAZERS,2018-04-05,240,39,85,7,22,9,14,12,35,16,10,2,18,20,0.516,0.5,0.259,0.165,27.3,85.4,55.3,41.0,10.7,5.6,16.5,100,100.7,102.9,0
2017-2018,HOUSTON ROCKETS,2018-04-05,240,34,73,13,37,15,24,6,32,16,10,5,15,16,0.574,0.555,0.507,0.329,14.6,72.7,44.7,47.1,10.7,7.9,15.2,100,102.9,100.7,0
2017-2018,GOLDEN STATE WARRIORS,2018-04-05,240,37,83,9,29,23,24,13,26,29,6,5,16,14,0.5660000000000001,0.5,0.349,0.289,27.7,66.7,45.3,78.4,6.3,7.8,14.6,100,111.2,132.2,0
2017-2018,INDIANA PACERS,2018-04-05,240,50,93,15,29,11,15,13,34,32,11,3,12,24,0.633,0.618,0.312,0.161,33.3,72.3,54.7,64.0,11.5,5.6,10.8,100,132.2,111.2,0
2017-2018,BROOKLYN NETS,2018-04-05,240,41,75,19,39,18,21,4,37,30,3,12,17,21,0.706,0.6729999999999999,0.52,0.28,12.1,75.5,50.0,73.2,3.1,16.4,16.8,100,121.8,113.6,0
2017-2018,MILWAUKEE BUCKS,2018-04-05,240,41,93,5,20,24,30,12,29,21,12,2,8,19,0.523,0.468,0.215,0.32299999999999995,24.5,87.9,50.0,51.2,12.3,5.6,7.0,100,113.6,121.8,0
2017-2018,LOS ANGELES CLIPPERS,2018-04-05,240,35,79,3,17,22,28,11,28,18,7,3,16,25,0.52,0.462,0.215,0.354,28.2,73.7,50.6,51.4,7.6,5.4,14.9,100,102.6,126.4,0
2017-2018,UTAH JAZZ,2018-04-05,240,44,83,10,27,19,28,10,28,27,7,8,9,22,0.614,0.59,0.325,0.337,26.3,71.8,49.4,61.4,7.6,12.9,8.6,100,126.4,102.6,0
2017-2018,CHICAGO BULLS,2018-04-06,240,40,86,14,30,10,17,9,34,25,15,0,17,22,0.556,0.547,0.349,0.198,18.4,85.0,48.3,62.5,14.9,0.0,15.4,100,103.6,110.6,0
2017-2018,BOSTON CELTICS,2018-04-06,240,45,81,14,34,7,17,6,40,35,9,6,18,15,0.627,0.642,0.42,0.21,15.0,81.6,51.7,77.8,9.0,10.7,16.9,100,110.6,103.6,0
2017-2018,DALLAS MAVERICKS,2018-04-06,265,40,92,13,39,13,18,10,36,26,7,5,12,20,0.53,0.505,0.424,0.196,18.9,85.7,48.4,65.0,6.9,8.1,10.7,100,104.2,111.1,0
2017-2018,DETROIT PISTONS,2018-04-06,265,46,92,12,30,9,17,6,43,24,6,4,11,19,0.568,0.565,0.326,0.185,14.3,81.1,51.6,52.2,5.9,7.5,10.0,100,111.1,104.2,0
2017-2018,MINNESOTA TIMBERWOLVES,2018-04-06,240,43,100,8,26,19,26,18,30,25,14,8,5,24,0.507,0.47,0.26,0.26,31.0,69.8,47.5,58.1,14.5,14.5,4.3,100,117.3,99.6,0
2017-2018,LOS ANGELES LAKERS,2018-04-06,240,31,79,8,24,26,32,13,40,16,3,2,20,21,0.516,0.443,0.304,0.405,30.2,69.0,52.5,51.6,3.1,2.7,17.7,100,99.6,117.3,0
2017-2018,SACRAMENTO KINGS,2018-04-06,240,40,85,6,24,8,12,10,32,23,8,5,15,21,0.521,0.506,0.282,0.141,27.8,72.7,52.5,57.5,8.7,8.3,14.2,100,102.2,101.1,0
2017-2018,MEMPHIS GRIZZLIES,2018-04-06,240,37,84,6,24,13,18,12,26,20,7,7,15,12,0.506,0.476,0.28600000000000003,0.214,27.3,72.2,47.5,54.1,7.6,11.5,14.0,100,101.1,102.2,0
2017-2018,MIAMI HEAT,2018-04-06,240,35,88,7,27,21,22,7,35,20,7,5,12,19,0.502,0.438,0.307,0.25,14.3,79.5,45.2,57.1,7.0,9.6,10.9,100,97.8,121.7,0
2017-2018,NEW YORK KNICKS,2018-04-06,240,45,89,18,37,14,21,9,42,33,7,5,12,23,0.621,0.607,0.416,0.236,20.5,85.7,54.8,73.3,7.0,8.2,10.9,100,121.7,97.8,0
2017-2018,CHARLOTTE HORNETS,2018-04-06,240,48,86,17,31,24,26,9,41,32,4,5,9,15,0.703,0.657,0.36,0.302,27.3,77.4,58.1,66.7,4.2,7.0,8.5,100,145.0,105.9,0
2017-2018,ORLANDO MAGIC,2018-04-06,240,42,94,9,23,7,13,12,24,27,2,3,8,19,0.501,0.495,0.245,0.138,22.6,72.7,41.9,64.3,2.1,5.5,7.4,100,105.9,145.0,0
2017-2018,CLEVELAND CAVALIERS,2018-04-06,240,45,87,16,34,24,33,8,33,24,6,2,15,20,0.64,0.609,0.391,0.379,19.5,75.0,48.2,53.3,5.6,3.2,12.9,100,121.4,123.3,0
2017-2018,PHILADELPHIA 76ERS,2018-04-06,240,50,101,14,39,18,21,11,33,35,11,7,12,23,0.599,0.564,0.386,0.208,25.0,80.5,51.8,70.0,10.3,13.2,9.8,100,123.3,121.4,0
2017-2018,NEW ORLEANS PELICANS,2018-04-06,240,45,99,16,38,16,20,13,42,29,9,7,15,22,0.5660000000000001,0.535,0.384,0.202,26.5,77.8,53.4,64.4,8.5,11.5,12.2,100,115.4,97.4,0
2017-2018,PHOENIX SUNS,2018-04-06,240,37,94,9,33,20,26,12,36,20,8,4,14,18,0.488,0.441,0.35100000000000003,0.277,22.2,73.5,46.6,54.1,7.6,6.6,11.7,100,97.4,115.4,0
2017-2018,INDIANA PACERS,2018-04-06,240,26,87,7,21,14,20,12,32,16,8,8,12,21,0.381,0.339,0.241,0.23,21.8,78.0,45.8,61.5,8.4,14.8,11.1,100,76.5,96.4,0
2017-2018,TORONTO RAPTORS,2018-04-06,240,36,84,9,30,11,16,9,43,27,9,8,19,17,0.505,0.482,0.35700000000000004,0.19,22.0,78.2,54.2,75.0,9.4,12.1,17.3,100,96.4,76.5,0
2017-2018,ATLANTA HAWKS,2018-04-06,240,38,79,11,33,16,23,7,43,24,5,5,18,22,0.578,0.551,0.418,0.29100000000000004,16.3,82.7,52.6,63.2,5.1,8.1,16.8,100,104.2,98.2,0
2017-2018,WASHINGTON WIZARDS,2018-04-06,240,35,87,9,25,18,23,9,36,18,8,4,12,15,0.499,0.454,0.287,0.264,17.3,83.7,47.4,51.4,8.1,8.7,11.0,100,98.2,104.2,0
2017-2018,BROOKLYN NETS,2018-04-07,240,46,92,24,55,8,11,5,41,36,11,10,13,18,0.64,0.63,0.598,0.12,12.5,91.1,54.1,78.3,10.6,16.9,11.8,100,119.4,92.4,0
2017-2018,CHICAGO BULLS,2018-04-07,240,36,88,6,29,18,21,4,35,16,8,1,13,14,0.494,0.443,0.33,0.239,8.9,87.5,45.9,44.4,7.7,2.7,11.8,100,92.4,119.4,0
2017-2018,NEW ORLEANS PELICANS,2018-04-07,240,49,87,11,27,17,22,4,30,39,15,6,8,16,0.652,0.626,0.31,0.253,10.5,78.9,44.7,79.6,14.9,10.5,7.6,100,124.9,119.0,0
2017-2018,GOLDEN STATE WARRIORS,2018-04-07,240,49,90,15,33,7,11,8,34,31,3,0,17,21,0.633,0.628,0.3670000000000001,0.122,21.1,89.5,55.3,63.3,3.0,0.0,15.2,100,119.0,124.9,0
2017-2018,OKLAHOMA CITY THUNDER,2018-04-07,240,36,91,10,33,26,33,15,27,21,11,5,11,20,0.512,0.451,0.363,0.363,30.0,81.8,50.6,58.3,11.5,12.8,9.4,100,112.5,106.3,0
2017-2018,HOUSTON ROCKETS,2018-04-07,240,36,76,14,37,16,23,6,35,23,7,5,17,24,0.5920000000000001,0.5660000000000001,0.487,0.303,18.2,70.0,49.4,63.9,7.3,8.6,16.5,100,106.3,112.5,0
2017-2018,DENVER NUGGETS,2018-04-07,240,53,85,12,29,16,23,7,26,36,4,6,7,26,0.7040000000000001,0.6940000000000001,0.341,0.271,23.3,63.4,46.5,67.9,4.3,8.6,6.9,100,143.6,123.3,0
2017-2018,LOS ANGELES CLIPPERS,2018-04-07,240,43,87,6,17,23,34,15,23,25,6,0,10,19,0.564,0.529,0.195,0.391,36.6,76.7,53.5,58.1,6.4,0.0,8.9,100,123.3,143.6,0
2017-2018,MILWAUKEE BUCKS,2018-04-07,240,45,93,10,25,15,17,12,36,30,6,10,10,13,0.5720000000000001,0.5379999999999999,0.269,0.183,27.9,73.5,52.2,66.7,6.4,13.5,9.1,100,122.6,108.8,0
2017-2018,NEW YORK KNICKS,2018-04-07,240,41,95,9,21,11,11,13,31,30,3,7,8,17,0.511,0.479,0.221,0.116,26.5,72.1,47.8,73.2,3.2,10.3,7.4,100,108.8,122.6,0
2017-2018,PORTLAND TRAIL BLAZERS,2018-04-07,240,42,88,11,28,10,11,11,29,18,4,5,13,17,0.565,0.54,0.318,0.125,25.6,87.9,52.6,42.9,4.3,7.9,12.3,100,112.1,123.8,0
2017-2018,SAN ANTONIO SPURS,2018-04-07,240,47,84,7,21,15,21,4,32,21,12,3,7,12,0.622,0.601,0.25,0.25,12.1,74.4,47.4,44.7,12.8,5.0,7.0,100,123.8,112.1,0
2017-2018,ATLANTA HAWKS,2018-04-08,240,43,86,15,35,11,14,5,32,23,7,4,13,19,0.608,0.5870000000000001,0.407,0.163,13.9,76.2,47.4,53.5,7.4,6.8,12.4,100,117.9,111.6,0
2017-2018,BOSTON CELTICS,2018-04-08,240,42,82,9,23,13,20,10,31,33,9,6,12,18,0.584,0.5670000000000001,0.28,0.244,23.8,86.1,52.6,78.6,9.5,11.8,11.7,100,111.6,117.9,0
2017-2018,INDIANA PACERS,2018-04-08,240,50,93,9,25,14,18,7,32,27,11,1,14,22,0.609,0.586,0.269,0.194,18.4,86.5,52.0,54.0,10.3,2.0,12.2,100,115.5,109.9,0
2017-2018,CHARLOTTE HORNETS,2018-04-08,240,40,80,11,30,26,30,5,31,27,6,3,21,17,0.628,0.569,0.375,0.375,13.5,81.6,48.0,67.5,5.6,4.4,18.4,100,109.9,115.5,0
2017-2018,UTAH JAZZ,2018-04-08,240,42,83,13,36,15,22,7,38,35,8,4,18,24,0.604,0.584,0.434,0.265,17.9,76.0,50.6,83.3,7.9,5.9,16.3,100,111.3,96.4,0
2017-2018,LOS ANGELES LAKERS,2018-04-08,240,37,93,5,25,18,22,12,32,20,8,4,12,22,0.472,0.425,0.269,0.237,24.0,82.1,49.4,54.1,7.9,8.5,10.5,100,96.4,111.3,0
2017-2018,DETROIT PISTONS,2018-04-08,240,38,93,23,47,18,23,14,24,30,10,0,12,18,0.5670000000000001,0.532,0.505,0.247,28.6,75.0,46.9,78.9,10.4,0.0,10.4,100,121.5,135.0,0
2017-2018,MEMPHIS GRIZZLIES,2018-04-08,240,48,83,16,33,18,24,8,35,36,11,4,12,18,0.695,0.675,0.398,0.289,25.0,71.4,53.1,75.0,11.4,8.7,11.4,100,135.0,121.5,0
2017-2018,DALLAS MAVERICKS,2018-04-08,240,40,94,11,40,6,13,10,33,24,6,6,11,9,0.486,0.484,0.426,0.138,18.9,78.6,45.3,60.0,6.1,9.4,9.9,100,99.2,111.5,0
2017-2018,PHILADELPHIA 76ERS,2018-04-08,240,46,91,8,27,9,14,9,43,32,9,4,10,19,0.561,0.5489999999999999,0.297,0.154,21.4,81.1,54.7,69.6,9.2,7.4,9.3,100,111.5,99.2,0
2017-2018,GOLDEN STATE WARRIORS,2018-04-08,240,47,90,13,32,10,15,5,36,27,9,7,11,15,0.606,0.594,0.35600000000000004,0.16699999999999998,12.2,81.8,48.2,57.4,8.9,12.3,10.2,100,115.6,98.8,0
2017-2018,PHOENIX SUNS,2018-04-08,240,39,92,10,35,12,16,8,36,24,4,0,13,16,0.505,0.478,0.38,0.174,18.2,87.8,51.8,61.5,4.0,0.0,11.6,100,98.8,115.6,0
2017-2018,ORLANDO MAGIC,2018-04-08,240,42,89,7,23,10,17,6,36,25,12,4,10,17,0.523,0.511,0.258,0.191,12.8,85.7,47.2,59.5,12.1,10.5,9.4,100,102.0,113.1,0
2017-2018,TORONTO RAPTORS,2018-04-08,240,39,78,17,40,17,24,6,41,28,8,5,17,21,0.632,0.609,0.513,0.308,14.3,87.2,52.8,71.8,8.1,7.6,16.1,100,113.1,102.0,0
2017-2018,CHICAGO BULLS,2018-04-09,240,43,89,12,28,7,12,10,34,26,7,6,19,17,0.557,0.551,0.315,0.135,23.8,85.0,53.7,60.5,7.0,15.0,16.8,100,105.3,114.3,0
2017-2018,BROOKLYN NETS,2018-04-09,240,41,82,18,42,14,15,6,32,32,8,10,17,15,0.643,0.61,0.512,0.183,15.0,76.2,46.3,78.0,8.0,16.4,16.1,100,114.3,105.3,0
2017-2018,PORTLAND TRAIL BLAZERS,2018-04-09,240,31,94,7,33,13,18,18,39,10,8,2,17,28,0.402,0.3670000000000001,0.35100000000000003,0.191,30.0,79.6,52.3,32.3,8.3,3.5,14.3,100,85.4,91.7,0
2017-2018,DENVER NUGGETS,2018-04-09,240,31,83,6,26,20,26,10,42,22,7,5,12,18,0.466,0.41,0.313,0.313,20.4,70.0,47.7,71.0,7.3,8.2,11.3,100,91.7,85.4,0
2017-2018,TORONTO RAPTORS,2018-04-09,240,46,87,12,39,4,4,8,40,27,3,5,9,17,0.608,0.598,0.448,0.046,21.6,90.9,59.3,58.7,3.4,10.4,9.2,100,123.5,112.0,0
2017-2018,DETROIT PISTONS,2018-04-09,240,35,78,9,30,19,25,4,29,22,7,2,3,11,0.551,0.506,0.385,0.321,9.1,78.4,40.7,62.9,8.0,4.2,3.3,100,112.0,123.5,0
2017-2018,NEW ORLEANS PELICANS,2018-04-09,240,44,95,11,30,14,20,9,41,34,13,10,7,18,0.544,0.521,0.316,0.211,17.0,70.7,45.0,77.3,12.6,12.3,6.3,100,109.9,97.2,0
2017-2018,LOS ANGELES CLIPPERS,2018-04-09,240,45,98,2,17,8,19,17,44,29,6,6,16,18,0.47,0.469,0.173,0.194,29.3,83.0,55.0,64.4,5.8,9.2,13.1,100,97.2,109.9,0
2017-2018,OKLAHOMA CITY THUNDER,2018-04-09,240,35,81,14,35,31,38,7,36,21,9,4,9,15,0.588,0.519,0.4320000000000001,0.469,16.7,81.8,50.0,60.0,9.2,6.2,8.4,100,117.7,95.2,0
2017-2018,MIAMI HEAT,2018-04-09,240,40,87,5,22,8,14,8,35,21,6,4,15,24,0.499,0.489,0.253,0.161,18.2,83.3,50.0,52.5,6.1,8.7,13.9,100,95.2,117.7,0
2017-2018,ORLANDO MAGIC,2018-04-09,240,34,82,5,24,13,20,5,38,24,8,4,19,14,0.474,0.445,0.293,0.244,10.2,76.0,43.4,70.6,7.8,6.2,17.3,100,84.1,99.7,0
2017-2018,MILWAUKEE BUCKS,2018-04-09,240,39,91,9,26,15,18,12,44,26,13,2,16,18,0.516,0.478,0.28600000000000003,0.198,24.0,89.8,56.6,66.7,12.7,3.4,13.9,100,99.7,84.1,0
2017-2018,MEMPHIS GRIZZLIES,2018-04-09,240,35,85,5,18,19,21,10,25,20,11,5,17,20,0.499,0.441,0.212,0.247,22.7,58.1,40.2,57.1,11.4,7.7,15.3,100,97.7,117.4,0
2017-2018,MINNESOTA TIMBERWOLVES,2018-04-09,240,42,87,7,22,22,26,18,34,27,10,7,17,18,0.574,0.523,0.253,0.299,41.9,77.3,59.8,64.3,10.4,10.4,14.7,100,117.4,97.7,0
2017-2018,CLEVELAND CAVALIERS,2018-04-09,240,40,85,19,45,24,28,7,35,29,9,2,10,15,0.632,0.5820000000000001,0.529,0.329,19.4,81.4,53.2,72.5,9.3,3.5,9.3,100,126.5,112.1,0
