Season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
2013-2014,CLEVELAND CAVALIERS,2013-12-17,240,48,102,9,17,11,16,13,31,26,6,1,6,17,0.532,0.515,0.16699999999999998,0.157,25.5,63.3,44.0,54.2,6.1,1.7,5.2,100,118.6,121.7
2013-2014,OKLAHOMA CITY THUNDER,2013-12-17,240,43,88,5,22,14,20,12,41,19,10,5,18,22,0.542,0.517,0.25,0.22699999999999998,28.6,75.9,55.2,44.2,10.1,7.4,15.7,100,106.1,94.0
2013-2014,DENVER NUGGETS,2013-12-17,240,36,87,5,19,16,22,13,30,25,9,3,15,20,0.48100000000000004,0.44299999999999995,0.218,0.253,24.1,71.4,44.8,69.4,9.1,4.5,13.4,100,94.0,106.1
2013-2014,NEW ORLEANS PELICANS,2013-12-17,240,33,88,5,18,22,30,12,32,22,8,3,10,20,0.45899999999999996,0.40299999999999997,0.205,0.341,22.6,65.3,43.1,66.7,8.4,4.2,9.0,100,97.5,109.1
2013-2014,GOLDEN STATE WARRIORS,2013-12-17,240,41,91,5,20,17,24,17,41,25,6,2,12,23,0.512,0.478,0.22,0.264,34.7,77.4,56.9,61.0,6.3,2.9,10.6,100,109.1,97.5
2013-2014,LOS ANGELES LAKERS,2013-12-17,240,37,75,7,22,15,19,4,33,16,8,10,14,18,0.5760000000000001,0.54,0.293,0.253,11.4,64.7,43.0,43.2,8.7,13.3,14.4,100,104.7,100.3
2013-2014,MEMPHIS GRIZZLIES,2013-12-17,240,37,91,5,16,13,17,18,31,20,10,2,14,18,0.467,0.434,0.17600000000000002,0.187,35.3,88.6,57.0,54.1,10.9,3.8,12.4,100,100.3,104.7
2013-2014,SACRAMENTO KINGS,2013-12-18,240,40,84,6,15,21,25,7,26,25,6,1,13,20,0.563,0.512,0.179,0.298,16.7,74.3,42.9,62.5,6.2,1.8,12.0,100,110.3,127.8
2013-2014,ATLANTA HAWKS,2013-12-18,240,47,81,15,25,15,18,9,35,38,7,6,16,21,0.6970000000000001,0.6729999999999999,0.309,0.222,25.7,83.3,57.1,80.9,7.2,8.7,15.2,100,127.8,110.3
2013-2014,DETROIT PISTONS,2013-12-18,240,41,88,10,27,15,20,13,23,22,14,4,16,18,0.5529999999999999,0.523,0.307,0.22699999999999998,28.3,74.2,46.8,53.7,14.4,6.3,14.2,100,110.2,109.1
2013-2014,BOSTON CELTICS,2013-12-18,240,40,81,6,18,20,22,8,33,22,8,1,18,20,0.584,0.531,0.222,0.272,25.8,71.7,53.2,55.0,8.2,1.6,16.6,100,109.1,110.2
2013-2014,WASHINGTON WIZARDS,2013-12-18,240,38,88,12,20,25,30,19,32,19,9,6,16,22,0.5579999999999999,0.5,0.22699999999999998,0.341,42.2,86.5,62.2,50.0,9.7,11.3,13.7,100,121.5,115.1
2013-2014,BROOKLYN NETS,2013-12-18,240,39,74,9,21,20,24,5,26,28,8,5,14,24,0.633,0.588,0.284,0.324,13.5,57.8,37.8,71.8,8.6,7.4,14.2,100,115.1,121.5
2013-2014,MEMPHIS GRIZZLIES,2013-12-18,240,37,93,8,18,9,14,22,21,23,11,2,15,25,0.45899999999999996,0.441,0.19399999999999998,0.151,41.5,65.6,50.6,62.2,12.7,3.4,13.1,100,104.7,120.8
2013-2014,DALLAS MAVERICKS,2013-12-18,240,40,73,5,15,20,23,11,31,25,11,10,15,16,0.632,0.5820000000000001,0.205,0.315,34.4,58.5,49.4,62.5,12.7,13.3,15.3,100,120.8,104.7
2013-2014,CHICAGO BULLS,2013-12-18,240,38,79,5,12,13,23,9,24,26,8,2,17,19,0.527,0.513,0.152,0.29100000000000004,24.3,72.7,47.1,68.4,8.7,3.3,16.0,100,101.7,117.9
2013-2014,HOUSTON ROCKETS,2013-12-18,240,44,82,8,22,13,16,9,28,23,8,5,13,22,0.612,0.585,0.268,0.195,27.3,75.7,52.9,52.3,8.7,7.5,12.7,100,117.9,101.7
2013-2014,NEW ORLEANS PELICANS,2013-12-18,240,37,93,7,20,14,20,18,37,26,6,1,11,22,0.467,0.435,0.215,0.215,32.1,77.1,52.9,70.3,6.6,2.0,9.8,100,103.8,118.0
2013-2014,LOS ANGELES CLIPPERS,2013-12-18,240,33,78,11,29,31,36,11,38,25,4,8,9,16,0.575,0.494,0.37200000000000005,0.462,22.9,67.9,47.1,75.8,4.4,11.0,8.8,100,118.0,103.8
2013-2014,INDIANA PACERS,2013-12-18,240,32,73,5,14,25,28,6,30,13,9,2,14,21,0.551,0.473,0.192,0.384,15.8,85.7,49.3,40.6,9.8,3.6,14.1,100,102.8,106.0
2013-2014,MIAMI HEAT,2013-12-18,240,37,77,5,21,18,22,5,32,21,11,0,12,20,0.56,0.513,0.273,0.28600000000000003,14.3,84.2,50.7,56.8,12.0,0.0,12.2,100,106.0,102.8
2013-2014,NEW YORK KNICKS,2013-12-18,290,38,101,17,41,14,19,14,37,26,11,6,12,31,0.489,0.46,0.406,0.188,25.5,74.0,48.6,68.4,10.7,10.0,9.9,100,103.8,98.0
2013-2014,MILWAUKEE BUCKS,2013-12-18,290,34,82,8,22,25,35,13,41,13,4,5,20,25,0.518,0.46299999999999997,0.268,0.42700000000000005,26.0,74.5,51.4,38.2,3.9,8.3,17.0,100,98.0,103.8
2013-2014,PORTLAND TRAIL BLAZERS,2013-12-18,240,40,94,14,40,15,19,10,35,19,5,4,13,27,0.532,0.5,0.426,0.20199999999999999,19.6,74.5,45.9,47.5,4.9,5.4,11.3,100,107.0,117.7
2013-2014,MINNESOTA TIMBERWOLVES,2013-12-18,240,46,93,7,19,21,26,12,41,27,8,1,10,19,0.574,0.532,0.204,0.28,25.5,80.4,54.1,58.7,7.8,1.9,8.7,100,117.7,107.0
2013-2014,UTAH JAZZ,2013-12-18,240,33,82,8,21,12,15,11,36,19,5,10,16,17,0.485,0.451,0.256,0.183,23.9,73.5,49.5,57.6,5.6,14.1,15.3,100,96.1,91.6
2013-2014,ORLANDO MAGIC,2013-12-18,240,28,86,7,15,19,20,13,35,12,7,6,10,18,0.43200000000000005,0.366,0.174,0.233,26.5,76.1,50.5,42.9,7.8,9.8,9.5,100,91.6,96.1
2013-2014,SAN ANTONIO SPURS,2013-12-18,240,41,87,7,18,19,24,14,32,23,10,4,18,17,0.5539999999999999,0.511,0.207,0.276,32.6,71.1,52.3,56.1,10.2,6.0,15.6,100,110.4,103.3
2013-2014,PHOENIX SUNS,2013-12-18,240,38,82,7,15,18,24,13,29,16,8,7,19,24,0.546,0.506,0.183,0.293,28.9,67.4,47.7,42.1,8.2,10.1,17.0,100,103.3,110.4
2013-2014,CHARLOTTE BOBCATS,2013-12-18,265,37,81,8,15,22,34,7,33,18,7,1,20,24,0.542,0.506,0.185,0.42,17.1,67.3,44.4,48.6,6.8,1.4,17.2,100,100.8,98.9
2013-2014,TORONTO RAPTORS,2013-12-18,265,41,96,6,26,14,20,16,34,22,10,4,15,28,0.48700000000000004,0.45799999999999996,0.271,0.20800000000000002,32.7,82.9,55.6,53.7,9.7,6.1,12.5,100,98.9,100.8
2013-2014,SAN ANTONIO SPURS,2013-12-19,240,40,89,11,27,13,19,9,30,21,10,2,19,11,0.534,0.511,0.303,0.213,20.9,69.8,45.3,52.5,9.6,3.4,16.3,100,100.2,98.3
2013-2014,GOLDEN STATE WARRIORS,2013-12-19,240,42,90,8,31,10,11,13,34,26,14,4,24,21,0.5379999999999999,0.511,0.344,0.122,30.2,79.1,54.7,61.9,13.5,6.5,20.2,100,98.3,100.2
2013-2014,CHICAGO BULLS,2013-12-19,240,29,77,8,29,29,39,11,29,20,8,6,16,16,0.504,0.429,0.377,0.506,23.9,78.4,48.2,69.0,8.3,8.7,14.5,100,98.7,111.2
2013-2014,OKLAHOMA CITY THUNDER,2013-12-19,240,43,84,9,15,12,14,8,35,26,12,7,16,27,0.593,0.565,0.179,0.16699999999999998,21.6,76.1,51.8,60.5,12.5,14.6,15.1,100,111.2,98.7
2013-2014,UTAH JAZZ,2013-12-20,240,35,94,3,18,12,15,17,32,21,6,8,15,17,0.42200000000000004,0.38799999999999996,0.191,0.16,32.1,76.2,51.6,60.0,6.3,13.3,13.0,100,89.5,124.3
2013-2014,ATLANTA HAWKS,2013-12-20,240,45,86,10,26,18,24,10,36,32,10,7,10,20,0.611,0.581,0.302,0.27899999999999997,23.8,67.9,48.4,71.1,10.5,9.2,9.4,100,124.3,89.5
2013-2014,MILWAUKEE BUCKS,2013-12-20,265,40,100,10,29,21,25,14,38,22,7,7,11,23,0.5,0.45,0.29,0.25,26.9,67.9,48.1,55.0,6.8,9.7,9.0,100,108.0,110.9
2013-2014,CLEVELAND CAVALIERS,2013-12-20,265,39,100,11,28,25,27,18,38,18,5,12,12,22,0.509,0.445,0.28,0.27,32.1,73.1,51.9,46.2,4.9,16.9,9.7,100,110.9,108.0
2013-2014,TORONTO RAPTORS,2013-12-20,265,42,91,11,21,14,18,14,32,17,9,3,15,14,0.551,0.522,0.231,0.198,29.2,74.4,50.5,40.5,9.2,4.3,13.2,100,111.5,110.4
2013-2014,DALLAS MAVERICKS,2013-12-20,265,46,91,10,21,6,10,11,34,31,13,3,15,17,0.5660000000000001,0.56,0.231,0.11,25.6,70.8,49.5,67.4,13.3,4.3,13.6,100,110.4,111.5
2013-2014,PHOENIX SUNS,2013-12-20,240,35,88,12,34,21,31,9,35,19,9,8,11,20,0.507,0.466,0.386,0.35200000000000004,17.6,76.1,45.4,54.3,8.9,11.8,9.8,100,102.4,98.4
2013-2014,DENVER NUGGETS,2013-12-20,240,35,85,4,17,25,29,11,42,18,5,7,16,27,0.506,0.435,0.2,0.341,23.9,82.4,54.6,51.4,5.0,13.0,14.1,100,98.4,102.4
2013-2014,CHARLOTTE BOBCATS,2013-12-20,240,44,84,3,10,25,28,10,33,19,12,10,12,17,0.602,0.542,0.11900000000000001,0.33299999999999996,27.8,64.7,49.4,43.2,12.6,14.9,11.1,100,121.5,111.0
2013-2014,DETROIT PISTONS,2013-12-20,240,42,90,12,23,10,17,18,26,18,7,10,17,17,0.544,0.5329999999999999,0.256,0.18899999999999997,35.3,72.2,50.6,42.9,7.3,13.5,14.8,100,111.0,121.5
2013-2014,HOUSTON ROCKETS,2013-12-20,240,32,84,4,22,13,24,12,24,10,11,6,14,18,0.428,0.405,0.262,0.28600000000000003,22.6,72.7,41.9,31.3,11.5,10.9,12.9,100,84.9,119.6
2013-2014,INDIANA PACERS,2013-12-20,240,43,81,12,26,16,22,9,41,29,11,7,17,21,0.629,0.605,0.321,0.272,27.3,77.4,58.1,67.4,11.5,11.3,15.8,100,119.6,84.9
2013-2014,MINNESOTA TIMBERWOLVES,2013-12-20,240,33,95,5,22,20,25,22,27,21,10,2,16,16,0.429,0.374,0.23199999999999998,0.263,37.9,79.4,53.3,63.6,10.5,3.4,13.1,100,95.3,109.0
2013-2014,LOS ANGELES LAKERS,2013-12-20,240,42,78,7,19,13,15,7,36,27,7,9,19,19,0.615,0.583,0.244,0.192,20.6,62.1,46.7,64.3,7.3,12.3,18.3,100,109.0,95.3
2013-2014,SACRAMENTO KINGS,2013-12-20,240,43,74,7,22,10,24,7,25,25,14,1,20,16,0.609,0.628,0.297,0.324,17.9,78.1,45.1,58.1,14.3,1.7,19.1,100,105.2,124.6
2013-2014,MIAMI HEAT,2013-12-20,240,51,83,10,23,10,14,7,32,32,15,3,17,16,0.684,0.675,0.27699999999999997,0.16899999999999998,21.9,82.1,54.9,62.7,15.3,5.8,16.0,100,124.6,105.2
2013-2014,BROOKLYN NETS,2013-12-20,265,42,85,15,33,21,30,5,31,36,10,5,16,18,0.611,0.5820000000000001,0.38799999999999996,0.353,11.9,72.1,42.4,85.7,9.3,7.0,14.0,100,111.2,112.1
2013-2014,PHILADELPHIA 76ERS,2013-12-20,265,51,100,9,29,10,15,12,37,36,8,2,17,21,0.568,0.555,0.29,0.15,27.9,88.1,57.6,70.6,7.4,3.8,13.8,100,112.1,111.2
2013-2014,WASHINGTON WIZARDS,2013-12-21,240,41,87,8,21,16,22,12,35,24,10,7,11,19,0.5479999999999999,0.517,0.24100000000000002,0.253,29.3,76.1,54.0,58.5,10.7,10.4,10.2,100,113.3,105.8
2013-2014,BOSTON CELTICS,2013-12-21,240,42,87,4,20,11,18,11,29,25,5,2,12,14,0.521,0.506,0.23,0.207,23.9,70.7,46.0,59.5,5.3,3.0,11.2,100,105.8,113.3
2013-2014,UTAH JAZZ,2013-12-21,240,32,83,10,21,14,18,12,32,19,9,3,7,18,0.484,0.446,0.253,0.217,25.0,69.6,46.8,59.4,10.7,4.2,7.1,100,104.4,100.8
2013-2014,CHARLOTTE BOBCATS,2013-12-21,240,36,83,2,12,11,16,14,36,16,1,9,11,17,0.47200000000000003,0.446,0.145,0.193,30.4,75.0,53.2,44.4,1.2,14.5,10.9,100,100.8,104.4
2013-2014,CLEVELAND CAVALIERS,2013-12-21,240,36,90,4,18,8,9,11,25,21,6,4,9,20,0.447,0.42200000000000004,0.2,0.1,21.6,73.5,42.4,58.3,6.6,7.4,8.7,100,93.0,110.7
2013-2014,CHICAGO BULLS,2013-12-21,240,37,69,10,15,16,24,9,40,27,4,5,21,14,0.628,0.609,0.217,0.348,26.5,78.4,57.6,73.0,4.4,6.9,20.9,100,110.7,93.0
2013-2014,HOUSTON ROCKETS,2013-12-21,240,44,79,9,23,17,23,5,40,33,4,4,14,19,0.64,0.614,0.29100000000000004,0.29100000000000004,16.1,78.4,54.9,75.0,4.2,5.2,13.6,100,118.6,100.9
2013-2014,DETROIT PISTONS,2013-12-21,240,40,89,1,12,16,26,11,26,22,8,8,8,17,0.483,0.455,0.135,0.292,21.6,83.9,45.1,55.0,8.3,14.3,7.4,100,100.9,118.6
2013-2014,LOS ANGELES LAKERS,2013-12-21,240,26,80,4,20,27,33,12,38,11,8,5,24,18,0.439,0.35,0.25,0.413,23.5,70.4,47.6,42.3,7.8,7.5,20.2,100,80.5,98.9
2013-2014,GOLDEN STATE WARRIORS,2013-12-21,240,38,98,12,31,14,19,16,39,19,14,5,16,24,0.48,0.449,0.316,0.19399999999999998,29.6,76.5,52.4,50.0,13.6,8.3,13.1,100,98.9,80.5
2013-2014,DENVER NUGGETS,2013-12-21,240,31,88,6,30,23,29,15,35,16,12,3,18,26,0.452,0.386,0.341,0.33,30.0,76.1,52.1,51.6,11.8,5.7,15.2,100,89.8,110.5
2013-2014,LOS ANGELES CLIPPERS,2013-12-21,240,39,86,13,33,21,31,11,35,26,9,8,17,20,0.562,0.529,0.384,0.36,23.9,70.0,47.9,66.7,8.9,13.8,14.6,100,110.5,89.8
2013-2014,PHILADELPHIA 76ERS,2013-12-21,240,38,93,10,23,20,22,17,27,25,6,1,17,22,0.516,0.462,0.247,0.237,33.3,75.0,50.6,65.8,6.2,1.8,14.2,100,109.4,119.7
2013-2014,MILWAUKEE BUCKS,2013-12-21,240,43,82,7,25,23,25,9,34,23,9,9,13,20,0.624,0.5670000000000001,0.305,0.305,25.0,66.7,49.4,53.5,9.3,12.9,12.3,100,119.7,109.4
2013-2014,MEMPHIS GRIZZLIES,2013-12-21,240,39,82,1,9,16,19,13,43,17,5,3,16,16,0.526,0.48200000000000004,0.11,0.23199999999999998,36.1,87.8,65.9,43.6,5.6,5.3,15.0,100,106.6,97.7
2013-2014,NEW YORK KNICKS,2013-12-21,240,33,79,6,22,15,23,6,23,21,12,6,7,15,0.488,0.456,0.278,0.29100000000000004,12.2,63.9,34.1,63.6,13.5,8.2,7.3,100,97.7,106.6
2013-2014,SACRAMENTO KINGS,2013-12-21,240,39,79,12,23,15,23,12,32,17,8,4,15,23,0.589,0.57,0.29100000000000004,0.29100000000000004,27.9,74.4,51.2,43.6,8.5,6.5,14.4,100,111.9,106.6
2013-2014,ORLANDO MAGIC,2013-12-21,240,39,82,8,20,14,23,11,31,17,8,6,17,24,0.5429999999999999,0.524,0.244,0.28,25.6,72.1,48.8,43.6,8.5,10.7,15.6,100,106.6,111.9
2013-2014,DALLAS MAVERICKS,2013-12-21,240,44,91,3,17,17,23,13,23,25,10,8,11,15,0.534,0.5,0.187,0.253,30.2,60.5,44.4,56.8,10.5,14.3,9.8,100,113.1,128.8
2013-2014,PHOENIX SUNS,2013-12-21,240,44,86,15,30,20,22,15,30,19,8,1,18,22,0.643,0.599,0.349,0.256,39.5,69.8,55.6,43.2,8.4,1.4,15.8,100,128.8,113.1
2013-2014,NEW ORLEANS PELICANS,2013-12-21,240,44,94,6,17,13,19,16,32,22,5,3,11,21,0.523,0.5,0.18100000000000002,0.20199999999999999,36.4,65.3,51.6,50.0,5.4,4.3,9.7,100,115.7,119.0
2013-2014,PORTLAND TRAIL BLAZERS,2013-12-21,240,43,98,8,29,16,18,17,28,23,3,3,7,21,0.519,0.48,0.29600000000000004,0.184,34.7,63.6,48.4,53.5,3.2,3.9,6.2,100,119.0,115.7
2013-2014,OKLAHOMA CITY THUNDER,2013-12-21,240,43,88,12,27,15,18,10,38,22,6,9,12,23,0.589,0.557,0.307,0.205,25.0,84.4,56.5,51.2,6.3,14.3,11.1,100,118.5,104.9
2013-2014,SAN ANTONIO SPURS,2013-12-21,240,35,82,9,19,21,26,7,30,25,7,4,11,18,0.535,0.48200000000000004,0.23199999999999998,0.317,15.6,75.0,43.5,71.4,7.3,6.6,10.5,100,104.9,118.5
2013-2014,BOSTON CELTICS,2013-12-22,240,32,84,6,14,9,13,6,35,16,6,9,16,22,0.44,0.41700000000000004,0.16699999999999998,0.155,12.0,79.5,43.6,50.0,6.2,14.1,15.1,100,81.4,109.2
2013-2014,INDIANA PACERS,2013-12-22,240,41,83,9,19,15,22,9,44,28,8,5,13,18,0.5720000000000001,0.5479999999999999,0.22899999999999998,0.265,20.5,88.0,56.4,68.3,8.2,7.1,12.3,100,109.2,81.4
2013-2014,MINNESOTA TIMBERWOLVES,2013-12-22,265,45,96,6,22,20,27,19,35,27,4,3,19,23,0.5379999999999999,0.5,0.22899999999999998,0.281,39.6,68.6,54.5,60.0,3.8,4.4,15.0,100,111.6,115.5
2013-2014,LOS ANGELES CLIPPERS,2013-12-22,265,46,97,7,29,21,27,16,29,24,14,1,13,23,0.551,0.51,0.299,0.278,31.4,60.4,45.5,52.2,13.5,1.4,10.7,100,115.5,111.6
2013-2014,TORONTO RAPTORS,2013-12-22,240,36,91,8,20,24,29,12,30,22,7,2,13,29,0.501,0.44,0.22,0.319,26.1,69.8,47.2,61.1,7.2,3.8,11.1,100,107.2,101.0
2013-2014,OKLAHOMA CITY THUNDER,2013-12-22,240,28,76,7,23,35,36,13,34,17,7,7,19,28,0.534,0.414,0.303,0.474,30.2,73.9,52.8,60.7,7.2,9.9,17.1,100,101.0,107.2
2013-2014,INDIANA PACERS,2013-12-23,240,38,83,9,28,18,19,8,38,16,12,3,17,20,0.564,0.512,0.337,0.22899999999999998,22.9,80.9,56.1,42.1,12.6,6.0,15.7,100,107.9,90.1
2013-2014,BROOKLYN NETS,2013-12-23,240,29,76,6,26,22,25,9,27,21,6,4,18,19,0.494,0.42100000000000004,0.342,0.32899999999999996,19.1,77.1,43.9,72.4,6.3,7.3,17.1,100,90.1,107.9
2013-2014,MILWAUKEE BUCKS,2013-12-23,265,42,97,10,28,16,17,12,39,29,8,8,12,23,0.526,0.485,0.289,0.175,26.1,81.3,54.3,69.0,7.8,9.8,10.3,100,107.7,108.7
2013-2014,CHARLOTTE BOBCATS,2013-12-23,265,43,99,10,17,15,20,9,34,30,2,7,8,17,0.515,0.485,0.172,0.20199999999999999,18.8,73.9,45.7,69.8,2.0,10.1,6.9,100,108.7,107.7
2013-2014,DETROIT PISTONS,2013-12-23,240,46,96,10,24,13,18,18,32,27,11,5,14,20,0.5529999999999999,0.531,0.25,0.188,40.9,71.1,56.2,58.7,11.3,8.3,11.9,100,117.8,94.3
2013-2014,CLEVELAND CAVALIERS,2013-12-23,240,34,88,8,28,16,24,13,26,20,5,4,19,16,0.467,0.43200000000000005,0.318,0.273,28.9,59.1,43.8,58.8,5.1,5.6,16.2,100,94.3,117.8
2013-2014,GOLDEN STATE WARRIORS,2013-12-23,240,36,84,7,16,10,18,11,31,17,4,8,15,18,0.484,0.47,0.19,0.214,23.9,72.1,47.2,47.2,4.3,11.8,14.0,100,96.0,87.4
2013-2014,DENVER NUGGETS,2013-12-23,240,31,81,3,13,16,21,12,35,16,7,10,17,17,0.449,0.401,0.16,0.259,27.9,76.1,52.8,51.6,7.6,14.7,15.9,100,87.4,96.0
2013-2014,DALLAS MAVERICKS,2013-12-23,240,40,79,11,22,20,23,9,24,23,13,4,11,22,0.623,0.5760000000000001,0.278,0.29100000000000004,24.3,75.0,47.8,57.5,14.5,7.8,11.0,100,124.0,116.1
2013-2014,HOUSTON ROCKETS,2013-12-23,240,38,70,7,19,21,29,8,28,23,5,1,17,18,0.628,0.593,0.271,0.414,25.0,75.7,52.2,60.5,5.6,1.8,17.0,100,116.1,124.0
2013-2014,UTAH JAZZ,2013-12-23,240,35,75,11,24,13,15,8,30,24,4,7,13,16,0.5760000000000001,0.54,0.32,0.2,21.6,73.2,48.7,68.6,4.7,11.1,13.7,100,111.2,123.0
2013-2014,MEMPHIS GRIZZLIES,2013-12-23,240,39,83,11,20,15,20,11,29,24,9,7,6,15,0.5660000000000001,0.536,0.24100000000000002,0.24100000000000002,26.8,78.4,51.3,61.5,10.6,13.7,6.1,100,123.0,111.2
2013-2014,ATLANTA HAWKS,2013-12-23,265,44,91,17,34,14,19,13,33,29,7,4,18,26,0.599,0.5770000000000001,0.374,0.209,29.5,71.7,51.1,65.9,6.9,6.5,15.3,100,116.8,118.8
2013-2014,MIAMI HEAT,2013-12-23,265,46,91,10,29,19,29,13,31,20,8,6,13,19,0.583,0.56,0.319,0.319,28.3,70.5,48.9,43.5,7.9,10.5,11.1,100,118.8,116.8
2013-2014,NEW YORK KNICKS,2013-12-23,240,39,86,10,21,15,19,9,38,19,3,4,9,21,0.546,0.512,0.244,0.221,22.0,76.0,51.6,48.7,3.2,6.3,8.7,100,111.3,105.9
2013-2014,ORLANDO MAGIC,2013-12-23,240,37,89,8,25,16,22,12,32,24,4,4,9,21,0.49700000000000005,0.461,0.281,0.247,24.0,78.0,48.4,64.9,4.3,6.2,8.4,100,105.9,111.3
2013-2014,LOS ANGELES LAKERS,2013-12-23,240,30,81,6,20,24,37,8,31,12,5,3,11,19,0.46299999999999997,0.40700000000000003,0.247,0.457,14.0,70.5,38.6,40.0,5.0,5.2,10.2,100,90.5,117.6
2013-2014,PHOENIX SUNS,2013-12-23,240,42,90,14,32,19,25,13,49,24,5,7,15,22,0.579,0.544,0.35600000000000004,0.278,29.5,86.0,61.4,57.1,5.0,11.5,12.9,100,117.6,90.5
2013-2014,NEW ORLEANS PELICANS,2013-12-23,240,41,83,8,17,23,27,15,30,28,13,2,16,26,0.595,0.542,0.205,0.325,35.7,65.2,51.1,68.3,13.6,3.5,14.4,100,118.6,105.0
2013-2014,SACRAMENTO KINGS,2013-12-23,240,31,74,7,17,31,42,16,27,15,9,6,22,22,0.541,0.466,0.23,0.568,34.8,64.3,48.9,48.4,9.4,9.1,19.2,100,105.0,118.6
2013-2014,TORONTO RAPTORS,2013-12-23,240,37,81,7,21,18,25,11,29,21,4,5,13,21,0.5379999999999999,0.5,0.259,0.309,24.4,64.4,44.4,56.8,4.2,7.4,12.4,100,105.2,119.0
2013-2014,SAN ANTONIO SPURS,2013-12-23,240,41,91,9,23,21,27,16,34,27,7,7,13,22,0.544,0.5,0.253,0.297,35.6,75.6,55.6,65.9,7.4,11.7,11.2,100,119.0,105.2
2013-2014,CHICAGO BULLS,2013-12-25,240,36,74,5,17,18,20,11,34,20,10,3,15,22,0.574,0.52,0.23,0.27,29.7,72.3,53.6,55.6,11.7,5.6,15.3,100,111.3,91.4
2013-2014,BROOKLYN NETS,2013-12-25,240,25,71,5,17,23,31,13,26,11,7,5,16,19,0.461,0.387,0.239,0.43700000000000006,27.7,70.3,46.4,44.0,8.2,8.8,15.9,100,91.4,111.3
2013-2014,LOS ANGELES CLIPPERS,2013-12-25,240,40,81,4,18,19,23,6,32,22,6,9,13,24,0.565,0.519,0.222,0.284,15.4,66.7,43.7,55.0,6.2,12.7,12.5,100,106.4,108.5
2013-2014,GOLDEN STATE WARRIORS,2013-12-25,240,40,95,10,24,15,22,16,33,27,8,4,13,22,0.502,0.474,0.253,0.23199999999999998,33.3,84.6,56.3,67.5,8.3,6.3,11.0,100,108.5,106.4
2013-2014,MIAMI HEAT,2013-12-25,240,41,80,9,27,10,17,7,36,29,9,2,12,20,0.5770000000000001,0.569,0.33799999999999997,0.213,16.7,75.0,47.8,70.7,9.7,4.7,12.1,100,108.6,102.2
2013-2014,LOS ANGELES LAKERS,2013-12-25,240,33,79,14,36,15,26,12,35,15,8,4,17,19,0.525,0.506,0.456,0.32899999999999996,25.0,83.3,52.2,45.5,8.6,7.5,15.8,100,102.2,108.6
2013-2014,OKLAHOMA CITY THUNDER,2013-12-25,240,45,84,13,24,20,26,8,38,32,8,3,10,21,0.644,0.613,0.28600000000000003,0.31,21.1,76.0,52.3,71.1,8.3,4.5,9.5,100,128.2,98.0
2013-2014,NEW YORK KNICKS,2013-12-25,240,38,90,6,23,12,19,12,30,23,5,2,12,22,0.478,0.456,0.256,0.21100000000000002,24.0,78.9,47.7,60.5,5.2,3.3,10.9,100,98.0,128.2
2013-2014,HOUSTON ROCKETS,2013-12-25,240,45,86,12,24,9,18,11,39,28,3,9,10,16,0.591,0.593,0.27899999999999997,0.209,25.6,73.6,52.1,62.2,3.2,12.7,9.6,100,119.4,105.4
2013-2014,SAN ANTONIO SPURS,2013-12-25,240,37,91,5,20,19,23,14,32,18,6,9,9,13,0.485,0.434,0.22,0.253,26.4,74.4,47.9,48.6,6.5,14.5,8.2,100,105.4,119.4
2013-2014,ATLANTA HAWKS,2013-12-26,290,51,103,11,34,14,19,10,32,33,13,5,21,24,0.57,0.5489999999999999,0.33,0.184,22.7,74.4,48.3,64.7,11.2,6.8,15.9,100,109.0,107.3
2013-2014,CLEVELAND CAVALIERS,2013-12-26,290,49,94,8,21,19,26,11,34,22,9,8,22,19,0.593,0.564,0.223,0.27699999999999997,25.6,77.3,51.7,44.9,7.7,11.6,17.3,100,107.3,109.0
2013-2014,SAN ANTONIO SPURS,2013-12-26,240,37,75,7,16,35,42,8,38,22,9,6,18,25,0.62,0.54,0.213,0.56,20.0,80.9,52.9,59.5,8.8,8.8,16.1,100,113.9,105.1
2013-2014,DALLAS MAVERICKS,2013-12-26,240,39,85,5,17,24,31,9,32,18,12,6,14,26,0.542,0.488,0.2,0.365,19.1,80.0,47.1,46.2,11.8,10.2,12.4,100,105.1,113.9
2013-2014,MEMPHIS GRIZZLIES,2013-12-26,240,38,93,5,18,11,20,20,29,20,6,4,9,30,0.452,0.435,0.19399999999999998,0.215,37.0,80.6,54.4,52.6,6.8,8.5,8.1,100,104.6,113.7
2013-2014,HOUSTON ROCKETS,2013-12-26,240,31,71,5,24,33,40,7,34,17,3,7,9,19,0.564,0.47200000000000003,0.33799999999999997,0.563,19.4,63.0,45.6,54.8,3.4,9.3,9.2,100,113.7,104.6
2013-2014,LOS ANGELES CLIPPERS,2013-12-26,265,49,110,8,20,6,12,12,36,24,11,5,5,22,0.486,0.48200000000000004,0.182,0.109,21.1,70.6,44.4,49.0,10.5,8.3,4.2,100,106.7,110.5
