season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2008-2009,GOLDEN STATE WARRIORS,2009-04-15,240,43,93,5,17,22,28,20,31,20,5,8,12,25,0.536,0.489,0.183,0.301,42.6,59.6,51.5,46.5,5.3,10.4,10.2,100.0,119.6,123.9,0
2008-2009,PHOENIX SUNS,2009-04-15,240,40,94,7,17,30,42,21,27,22,9,7,8,21,0.52,0.46299999999999997,0.18100000000000002,0.447,40.4,57.4,48.5,55.0,9.5,9.2,6.6,100.0,123.9,119.6,0
2008-2009,DENVER NUGGETS,2009-04-15,240,28,83,5,16,15,16,14,26,9,7,4,16,20,0.42200000000000004,0.3670000000000001,0.193,0.193,26.9,78.8,47.1,32.1,7.8,7.7,15.1,100.0,85.0,116.3,0
2008-2009,PORTLAND TRAIL BLAZERS,2009-04-15,240,39,74,13,22,13,18,7,38,29,8,5,16,19,0.635,0.615,0.297,0.243,21.2,73.1,52.9,74.4,8.9,7.5,16.3,100.0,116.3,85.0,0
2008-2009,NEW ORLEANS HORNETS,2009-04-15,265,39,80,6,14,14,21,3,30,19,6,3,9,21,0.5489999999999999,0.525,0.175,0.263,7.5,76.9,41.8,48.7,6.4,4.6,9.2,100.0,104.0,111.4,0
2008-2009,SAN ANTONIO SPURS,2009-04-15,265,42,85,6,20,15,20,9,37,20,5,2,12,23,0.56,0.529,0.235,0.235,23.1,92.5,58.2,47.6,5.3,3.0,11.3,100.0,111.4,104.0,0
2008-2009,CHICAGO BULLS,2009-04-18,265,41,96,3,17,20,22,10,43,20,5,10,16,26,0.4970000000000001,0.44299999999999995,0.177,0.22899999999999998,22.2,81.1,54.1,48.8,4.6,12.0,13.1,100.0,96.6,94.8,1
2008-2009,BOSTON CELTICS,2009-04-18,265,39,99,4,16,21,27,10,35,16,8,7,12,20,0.46399999999999997,0.414,0.162,0.273,18.9,77.8,45.9,41.0,7.4,8.9,9.8,100.0,94.8,96.6,1
2008-2009,DETROIT PISTONS,2009-04-18,240,36,78,2,12,10,12,9,22,15,2,3,7,18,0.504,0.474,0.154,0.154,24.3,78.6,47.7,41.7,2.6,5.5,7.8,100.0,107.6,130.7,1
2008-2009,CLEVELAND CAVALIERS,2009-04-18,240,37,70,5,15,23,27,6,28,24,4,5,4,10,0.623,0.564,0.214,0.386,21.4,75.7,52.3,64.9,5.1,7.6,4.7,100.0,130.7,107.6,1
2008-2009,HOUSTON ROCKETS,2009-04-18,240,38,65,8,21,24,28,8,36,16,5,6,12,21,0.698,0.6459999999999999,0.32299999999999995,0.431,34.8,70.6,59.5,42.1,6.2,8.2,13.4,100.0,134.1,100.5,1
2008-2009,PORTLAND TRAIL BLAZERS,2009-04-18,240,35,84,1,11,10,16,15,15,12,4,3,8,23,0.445,0.423,0.131,0.19,29.4,65.2,40.5,34.3,5.0,6.8,8.1,100.0,100.5,134.1,1
2008-2009,DALLAS MAVERICKS,2009-04-18,240,42,78,5,17,16,17,10,29,14,5,3,7,17,0.614,0.5710000000000001,0.218,0.218,30.3,70.7,52.7,33.3,6.2,4.5,7.6,100.0,130.1,120.2,1
2008-2009,SAN ANTONIO SPURS,2009-04-18,240,38,81,11,14,10,12,12,23,18,2,0,9,20,0.562,0.537,0.17300000000000001,0.14800000000000002,29.3,69.7,47.3,47.4,2.5,0.0,9.4,100.0,120.2,130.1,1
2008-2009,MIAMI HEAT,2009-04-19,240,26,71,4,23,8,12,5,30,12,10,5,18,19,0.42,0.39399999999999996,0.324,0.16899999999999998,12.2,68.2,41.2,46.2,11.3,7.8,19.1,100.0,72.5,101.9,1
2008-2009,ATLANTA HAWKS,2009-04-19,240,36,78,4,14,14,20,14,36,23,10,4,17,16,0.518,0.48700000000000004,0.179,0.256,31.8,87.8,58.8,63.9,11.3,8.3,16.4,100.0,101.9,72.5,1
2008-2009,NEW ORLEANS HORNETS,2009-04-19,240,29,78,9,21,17,23,10,25,19,8,3,16,29,0.47700000000000004,0.429,0.26899999999999996,0.295,21.3,67.6,41.7,65.5,8.7,5.6,15.4,100.0,91.1,122.6,1
2008-2009,DENVER NUGGETS,2009-04-19,240,38,75,11,21,26,33,12,37,25,8,8,17,22,0.631,0.58,0.28,0.44,32.4,78.7,58.3,65.8,8.7,14.0,16.0,100.0,122.6,91.1,1
2008-2009,UTAH JAZZ,2009-04-19,240,34,87,3,13,29,35,20,26,28,10,0,14,28,0.488,0.408,0.149,0.402,39.2,78.8,54.8,82.4,10.7,0.0,12.0,100.0,106.8,120.7,1
2008-2009,LOS ANGELES LAKERS,2009-04-19,240,40,72,7,15,26,32,7,31,22,8,9,17,29,0.6559999999999999,0.604,0.20800000000000002,0.444,21.2,60.8,45.2,55.0,8.5,12.2,16.5,100.0,120.7,106.8,1
2008-2009,PHILADELPHIA 76ERS,2009-04-19,240,41,80,7,12,11,20,7,30,20,4,4,10,21,0.563,0.556,0.15,0.25,20.0,81.1,51.4,48.8,4.5,6.9,10.1,100.0,112.5,110.3,1
2008-2009,ORLANDO MAGIC,2009-04-19,240,37,76,5,18,19,25,7,28,18,3,3,10,21,0.563,0.52,0.237,0.32899999999999996,18.9,80.0,48.6,48.6,3.4,4.4,10.3,100.0,110.3,112.5,1
2008-2009,CHICAGO BULLS,2009-04-20,240,40,80,9,20,26,29,8,28,20,7,14,11,18,0.62,0.556,0.25,0.363,21.6,57.1,41.9,50.0,7.4,17.5,10.6,100.0,121.8,124.9,1
2008-2009,BOSTON CELTICS,2009-04-20,240,47,96,7,16,17,25,21,29,26,9,4,12,21,0.551,0.526,0.16699999999999998,0.26,42.9,78.4,58.1,55.3,9.5,6.7,10.1,100.0,124.9,121.8,1
2008-2009,DALLAS MAVERICKS,2009-04-20,240,29,72,6,18,20,23,5,23,17,9,4,10,17,0.511,0.444,0.25,0.319,12.5,71.9,38.9,58.6,10.4,6.6,10.9,100.0,97.0,121.3,1
2008-2009,SAN ANTONIO SPURS,2009-04-20,240,42,79,7,18,14,17,9,35,19,5,5,13,20,0.607,0.5760000000000001,0.228,0.215,28.1,87.5,61.1,45.2,5.8,9.3,13.1,100.0,121.3,97.0,1
2008-2009,DETROIT PISTONS,2009-04-21,240,32,81,5,15,13,16,9,25,17,7,2,12,27,0.466,0.426,0.185,0.198,23.1,65.8,44.2,53.1,8.2,4.2,12.0,100.0,96.1,110.2,1
2008-2009,CLEVELAND CAVALIERS,2009-04-21,240,28,66,6,18,32,43,13,30,21,5,3,14,18,0.5529999999999999,0.47,0.273,0.652,34.2,76.9,55.8,75.0,5.9,4.5,14.2,100.0,110.2,96.1,1
2008-2009,UTAH JAZZ,2009-04-21,240,39,79,8,19,23,29,9,21,25,13,6,18,25,0.594,0.544,0.24100000000000002,0.3670000000000001,28.1,75.0,50.0,64.1,13.4,10.9,16.4,100.0,112.3,122.6,1
2008-2009,LOS ANGELES LAKERS,2009-04-21,240,45,75,11,20,18,24,7,23,33,8,6,21,23,0.695,0.6729999999999999,0.267,0.32,25.0,71.9,50.0,73.3,8.2,10.0,19.7,100.0,122.6,112.3,1
2008-2009,HOUSTON ROCKETS,2009-04-21,240,37,74,7,20,22,32,4,31,12,1,1,9,28,0.585,0.547,0.27,0.4320000000000001,11.8,83.8,49.3,32.4,1.1,1.6,9.3,100.0,115.5,120.0,1
2008-2009,PORTLAND TRAIL BLAZERS,2009-04-21,240,38,74,5,11,26,36,6,30,11,5,7,5,26,0.596,0.547,0.149,0.486,16.2,88.2,50.7,28.9,5.6,13.0,5.3,100.0,120.0,115.5,1
2008-2009,MIAMI HEAT,2009-04-22,240,40,72,15,26,13,18,6,34,23,6,6,13,25,0.6759999999999999,0.66,0.361,0.25,23.1,72.3,54.8,57.5,7.0,10.5,14.0,100.0,125.9,108.4,1
2008-2009,ATLANTA HAWKS,2009-04-22,240,34,77,6,20,19,30,13,20,18,5,4,11,21,0.516,0.48100000000000004,0.26,0.39,27.7,76.9,45.2,52.9,5.8,8.7,10.9,100.0,108.4,125.9,1
2008-2009,NEW ORLEANS HORNETS,2009-04-22,240,34,74,9,16,16,20,11,32,18,1,4,15,20,0.562,0.52,0.21600000000000005,0.27,31.4,72.7,54.4,52.9,1.2,5.7,15.3,100.0,109.2,126.8,1
2008-2009,DENVER NUGGETS,2009-04-22,240,43,86,9,16,13,21,12,24,26,8,4,5,20,0.5670000000000001,0.552,0.18600000000000005,0.244,27.3,68.6,45.6,60.5,9.4,6.9,5.0,100.0,126.8,109.2,1
2008-2009,PHILADELPHIA 76ERS,2009-04-22,240,35,75,5,16,12,18,9,28,18,8,2,16,25,0.525,0.5,0.213,0.24,23.1,66.7,45.7,51.4,9.1,3.6,16.2,100.0,98.7,108.9,1
2008-2009,ORLANDO MAGIC,2009-04-22,240,34,79,6,23,22,30,14,30,14,9,7,13,16,0.521,0.46799999999999997,0.29100000000000004,0.38,33.3,76.9,54.3,41.2,10.2,11.9,12.4,100.0,108.9,98.7,1
2008-2009,BOSTON CELTICS,2009-04-23,240,38,79,12,21,19,24,8,29,23,16,10,13,21,0.597,0.557,0.266,0.304,21.1,65.9,45.1,60.5,17.1,17.2,12.7,100.0,114.5,92.0,1
2008-2009,CHICAGO BULLS,2009-04-23,240,30,80,9,22,17,27,15,30,14,5,4,22,18,0.46799999999999997,0.431,0.275,0.33799999999999997,34.1,78.9,54.9,46.7,5.3,6.9,19.3,100.0,92.0,114.5,1
2008-2009,SAN ANTONIO SPURS,2009-04-23,240,25,78,2,17,15,21,8,33,10,7,2,11,18,0.384,0.33299999999999996,0.218,0.26899999999999996,14.8,86.8,44.6,40.0,8.0,4.0,11.2,100.0,76.6,100.5,1
2008-2009,DALLAS MAVERICKS,2009-04-23,240,34,72,8,22,12,16,5,46,20,8,8,13,20,0.557,0.528,0.306,0.222,13.2,85.2,55.4,58.8,9.1,13.1,14.1,100.0,100.5,76.6,1
2008-2009,LOS ANGELES LAKERS,2009-04-23,240,32,87,6,17,16,26,16,24,15,7,2,9,25,0.4370000000000001,0.402,0.195,0.299,28.1,63.2,42.1,46.9,8.0,3.2,8.4,100.0,98.6,100.8,1
2008-2009,UTAH JAZZ,2009-04-23,240,33,75,4,13,18,28,14,41,23,5,6,15,22,0.504,0.467,0.17300000000000001,0.373,36.8,71.9,57.9,69.7,5.7,8.6,14.7,100.0,100.8,98.6,1
2008-2009,CLEVELAND CAVALIERS,2009-04-24,240,28,68,4,22,19,30,9,33,20,8,7,14,17,0.486,0.441,0.324,0.441,20.9,86.8,51.9,71.4,9.4,11.9,14.7,100.0,93.1,80.2,1
2008-2009,DETROIT PISTONS,2009-04-24,240,27,71,4,12,10,12,5,34,17,4,5,15,25,0.446,0.408,0.16899999999999998,0.16899999999999998,13.2,79.1,48.1,63.0,4.7,10.9,16.4,100.0,80.2,93.1,1
2008-2009,PORTLAND TRAIL BLAZERS,2009-04-24,240,32,76,10,23,9,10,9,23,19,7,9,12,25,0.516,0.48700000000000004,0.303,0.132,22.0,71.9,43.8,59.4,8.7,15.0,13.0,100.0,103.0,106.7,1
2008-2009,HOUSTON ROCKETS,2009-04-24,240,32,69,3,9,19,24,9,32,21,7,7,12,16,0.54,0.486,0.13,0.348,28.1,78.0,56.2,65.6,8.7,13.2,13.1,100.0,106.7,103.0,1
2008-2009,ORLANDO MAGIC,2009-04-24,240,31,73,8,20,24,29,9,26,18,8,6,14,22,0.5479999999999999,0.479,0.27399999999999997,0.397,23.7,81.3,50.0,58.1,9.0,9.8,14.0,100.0,105.9,108.1,1
2008-2009,PHILADELPHIA 76ERS,2009-04-24,240,37,71,4,10,18,26,6,29,16,6,5,15,24,0.5820000000000001,0.5489999999999999,0.141,0.366,18.8,76.3,50.0,43.2,6.8,9.4,15.4,100.0,108.1,105.9,1
2008-2009,SAN ANTONIO SPURS,2009-04-25,240,31,70,6,23,22,34,6,29,14,9,3,11,28,0.53,0.486,0.32899999999999996,0.486,14.6,67.4,41.7,45.2,10.3,6.3,11.5,100.0,102.6,112.9,1
2008-2009,DALLAS MAVERICKS,2009-04-25,240,28,73,10,25,33,39,14,35,15,6,6,14,21,0.5489999999999999,0.452,0.342,0.534,32.6,85.4,58.3,53.6,6.8,12.8,13.4,100.0,112.9,102.6,1
2008-2009,ATLANTA HAWKS,2009-04-25,240,29,79,5,15,15,19,10,25,13,3,5,10,19,0.446,0.39899999999999997,0.19,0.24100000000000002,23.3,62.5,42.2,44.8,3.6,8.6,10.3,100.0,94.8,130.1,1
2008-2009,MIAMI HEAT,2009-04-25,240,38,81,12,23,19,19,15,33,18,8,12,9,17,0.599,0.5429999999999999,0.284,0.235,37.5,76.7,57.8,47.4,9.7,18.8,9.2,100.0,130.1,94.8,1
2008-2009,DENVER NUGGETS,2009-04-25,240,30,74,9,21,24,35,10,34,19,7,1,14,29,0.52,0.466,0.284,0.473,23.8,81.0,52.4,63.3,7.7,2.0,13.5,100.0,102.9,105.1,1
2008-2009,NEW ORLEANS HORNETS,2009-04-25,240,30,69,7,20,28,35,8,32,16,6,2,15,29,0.563,0.486,0.29,0.507,19.0,76.2,47.6,53.3,6.6,3.8,15.1,100.0,105.1,102.9,1
2008-2009,LOS ANGELES LAKERS,2009-04-25,240,40,77,8,19,20,28,8,38,19,11,3,14,24,0.605,0.5710000000000001,0.247,0.364,22.2,77.6,54.1,47.5,11.8,4.5,13.6,100.0,116.2,101.1,1
2008-2009,UTAH JAZZ,2009-04-25,240,34,77,4,10,22,32,11,28,27,12,4,13,20,0.516,0.46799999999999997,0.13,0.41600000000000004,22.4,77.8,45.9,79.4,12.9,6.9,12.5,100.0,101.1,116.2,1
2008-2009,BOSTON CELTICS,2009-04-26,290,40,95,10,23,28,32,14,33,19,10,4,19,31,0.541,0.474,0.242,0.337,26.4,76.7,49.0,47.5,9.0,4.9,14.8,100.0,106.6,109.3,1
2008-2009,CHICAGO BULLS,2009-04-26,290,45,93,5,12,26,35,10,39,23,9,9,15,28,0.5579999999999999,0.511,0.129,0.376,23.3,73.6,51.0,51.1,8.1,12.5,12.2,100.0,109.3,106.6,1
2008-2009,CLEVELAND CAVALIERS,2009-04-26,240,35,74,6,13,23,24,10,31,19,8,3,9,18,0.585,0.514,0.17600000000000002,0.324,30.3,81.6,57.7,54.3,9.6,4.4,9.6,100.0,119.4,94.0,1
2008-2009,DETROIT PISTONS,2009-04-26,240,31,78,1,10,15,18,7,23,17,4,2,10,25,0.45399999999999996,0.40399999999999997,0.128,0.231,18.4,69.7,42.3,54.8,4.8,3.3,10.4,100.0,94.0,119.4,1
2008-2009,PORTLAND TRAIL BLAZERS,2009-04-26,240,32,70,7,15,17,17,9,32,18,7,9,13,27,0.568,0.507,0.214,0.243,25.0,66.7,48.8,56.3,8.6,13.4,14.4,100.0,108.2,109.5,1
2008-2009,HOUSTON ROCKETS,2009-04-26,240,33,83,9,16,14,22,16,27,24,7,1,9,18,0.48,0.452,0.193,0.265,33.3,75.0,51.2,72.7,8.6,1.8,8.9,100.0,109.5,108.2,1
2008-2009,ORLANDO MAGIC,2009-04-26,240,33,70,6,20,12,20,3,34,13,6,7,11,17,0.5329999999999999,0.514,0.28600000000000003,0.28600000000000003,8.3,77.3,46.3,39.4,7.1,11.5,12.2,100.0,98.9,95.4,1
2008-2009,PHILADELPHIA 76ERS,2009-04-26,240,31,80,8,19,11,15,10,33,19,8,3,10,19,0.46799999999999997,0.43799999999999994,0.23800000000000002,0.188,22.7,91.7,53.8,61.3,9.4,6.0,10.4,100.0,95.4,98.9,1
2008-2009,UTAH JAZZ,2009-04-27,240,35,87,6,18,20,27,12,31,24,9,1,10,24,0.485,0.4370000000000001,0.207,0.31,25.5,67.4,46.2,68.6,9.6,1.7,9.2,100.0,102.0,113.7,1
2008-2009,LOS ANGELES LAKERS,2009-04-27,240,36,80,9,21,26,35,15,35,23,8,8,16,21,0.561,0.506,0.263,0.43799999999999994,32.6,74.5,53.8,63.9,8.5,11.6,14.4,100.0,113.7,102.0,1
2008-2009,ATLANTA HAWKS,2009-04-27,240,28,66,5,14,20,26,11,29,15,7,4,13,25,0.523,0.462,0.212,0.39399999999999996,29.7,80.6,54.8,53.6,9.1,8.9,14.4,100.0,105.5,92.4,1
2008-2009,MIAMI HEAT,2009-04-27,240,23,61,4,16,21,28,7,26,11,7,3,12,27,0.484,0.41,0.262,0.45899999999999996,19.4,70.3,45.2,47.8,9.1,5.8,14.1,100.0,92.4,105.5,1
2008-2009,DENVER NUGGETS,2009-04-27,240,43,76,10,20,25,30,10,31,29,15,6,11,29,0.6779999999999999,0.632,0.263,0.395,28.6,81.6,56.2,67.4,17.2,15.4,11.0,100.0,138.7,72.2,1
2008-2009,NEW ORLEANS HORNETS,2009-04-27,240,17,54,2,15,27,32,7,25,10,10,1,26,23,0.46299999999999997,0.33299999999999996,0.278,0.593,18.4,71.4,43.8,58.8,11.5,1.8,27.6,100.0,72.2,138.7,1
2008-2009,CHICAGO BULLS,2009-04-28,265,34,85,9,23,27,32,14,36,18,7,6,13,23,0.525,0.45299999999999996,0.271,0.376,28.6,80.0,53.2,52.9,7.3,8.6,11.6,100.0,108.7,110.8,1
2008-2009,BOSTON CELTICS,2009-04-28,265,42,86,6,16,16,24,9,35,24,5,9,10,20,0.5489999999999999,0.523,0.18600000000000005,0.27899999999999997,20.0,71.4,46.8,57.1,5.2,14.5,9.4,100.0,110.8,108.7,1
2008-2009,PHILADELPHIA 76ERS,2009-04-28,240,29,68,4,18,16,20,4,29,17,7,2,15,28,0.508,0.456,0.265,0.294,11.8,65.9,42.3,58.6,8.3,3.8,16.3,100.0,92.3,107.7,1
2008-2009,ORLANDO MAGIC,2009-04-28,240,33,76,8,23,17,24,15,30,14,7,3,13,21,0.526,0.48700000000000004,0.303,0.316,34.1,88.2,57.7,42.4,8.3,6.0,13.1,100.0,107.7,92.3,1
2008-2009,HOUSTON ROCKETS,2009-04-28,240,33,73,3,15,8,10,3,33,17,5,1,16,24,0.4970000000000001,0.473,0.205,0.13699999999999998,9.1,82.5,49.3,51.5,5.7,1.7,17.1,100.0,88.5,101.1,1
2008-2009,PORTLAND TRAIL BLAZERS,2009-04-28,240,33,72,6,14,16,23,7,30,14,10,8,11,12,0.536,0.5,0.19399999999999998,0.319,17.5,90.9,50.7,42.4,11.5,13.8,11.8,100.0,101.1,88.5,1
2008-2009,DALLAS MAVERICKS,2009-04-28,240,38,74,10,20,20,25,10,30,20,8,2,10,18,0.624,0.581,0.27,0.33799999999999997,29.4,76.9,54.8,52.6,9.6,3.4,10.5,100.0,127.4,111.8,1
2008-2009,SAN ANTONIO SPURS,2009-04-28,240,39,75,3,16,12,19,9,24,19,5,5,10,24,0.5579999999999999,0.54,0.213,0.253,23.1,70.6,45.2,48.7,6.0,9.3,10.7,100.0,111.8,127.4,1
2008-2009,MIAMI HEAT,2009-04-29,240,31,65,4,12,25,32,6,23,17,2,1,7,24,0.575,0.508,0.185,0.4920000000000001,19.4,65.7,43.9,54.8,2.6,2.0,8.1,100.0,116.7,135.9,1
2008-2009,ATLANTA HAWKS,2009-04-29,240,34,70,5,19,33,41,12,25,23,5,2,5,24,0.602,0.521,0.271,0.586,34.3,80.6,56.1,67.6,6.4,3.8,5.4,100.0,135.9,116.7,1
2008-2009,NEW ORLEANS HORNETS,2009-04-29,240,29,76,3,20,25,30,10,25,16,8,3,13,23,0.48200000000000004,0.401,0.263,0.395,23.3,80.6,47.3,55.2,9.0,6.1,12.7,100.0,96.7,120.3,1
2008-2009,DENVER NUGGETS,2009-04-29,240,37,72,10,23,23,27,6,33,26,9,7,13,24,0.638,0.583,0.319,0.375,19.4,76.7,52.7,70.3,10.1,12.5,13.4,100.0,120.3,96.7,1
2008-2009,BOSTON CELTICS,2009-04-30,315,46,106,11,31,24,30,16,33,29,6,6,11,29,0.5329999999999999,0.486,0.292,0.28300000000000003,30.2,78.6,51.6,63.0,5.4,7.3,8.4,100.0,113.7,114.6,1
2008-2009,CHICAGO BULLS,2009-04-30,315,49,99,9,17,21,28,9,37,27,4,7,15,30,0.575,0.54,0.172,0.28300000000000003,21.4,69.8,48.4,55.1,3.6,9.3,11.9,100.0,114.6,113.7,1
2008-2009,PORTLAND TRAIL BLAZERS,2009-04-30,240,30,71,4,11,12,16,13,29,14,3,9,15,17,0.48700000000000004,0.451,0.155,0.225,29.5,74.4,50.6,46.7,3.8,16.7,16.1,100.0,95.3,115.3,1
2008-2009,HOUSTON ROCKETS,2009-04-30,240,36,78,9,24,11,14,10,31,14,9,4,8,13,0.547,0.519,0.308,0.179,25.6,70.5,49.4,38.9,11.3,6.7,8.7,100.0,115.3,95.3,1
2008-2009,ORLANDO MAGIC,2009-04-30,240,44,82,12,26,14,20,12,29,31,10,4,12,24,0.628,0.61,0.317,0.244,33.3,70.7,53.2,70.5,11.3,7.1,11.7,100.0,129.3,100.9,1
2008-2009,PHILADELPHIA 76ERS,2009-04-30,240,31,76,7,20,20,25,12,24,17,4,2,16,21,0.511,0.45399999999999996,0.263,0.32899999999999996,29.3,66.7,46.8,54.8,4.5,3.6,15.5,100.0,100.9,129.3,1
2008-2009,ATLANTA HAWKS,2009-05-01,240,27,73,7,21,11,18,12,24,8,7,5,14,24,0.445,0.418,0.28800000000000003,0.247,25.5,66.7,43.4,29.6,8.6,9.4,14.7,100.0,88.7,120.7,1
2008-2009,MIAMI HEAT,2009-05-01,240,35,74,7,21,21,24,12,35,12,5,5,11,21,0.579,0.52,0.284,0.324,33.3,74.5,56.6,34.3,6.2,9.6,11.5,100.0,120.7,88.7,1
2008-2009,CHICAGO BULLS,2009-05-02,240,30,77,7,24,32,36,7,33,17,10,7,14,29,0.5329999999999999,0.435,0.312,0.46799999999999997,17.5,73.3,47.1,56.7,10.5,11.5,13.1,100.0,104.2,114.8,1
2008-2009,BOSTON CELTICS,2009-05-02,240,35,78,9,17,30,39,12,33,25,7,7,12,23,0.573,0.506,0.218,0.5,26.7,82.5,52.9,71.4,7.4,13.2,11.2,100.0,114.8,104.2,1
2008-2009,MIAMI HEAT,2009-05-03,240,26,63,4,19,22,25,11,28,12,5,8,17,22,0.527,0.444,0.302,0.397,30.6,84.8,56.5,46.2,6.3,16.7,18.7,100.0,98.1,114.4,1
2008-2009,ATLANTA HAWKS,2009-05-03,240,29,71,11,23,22,25,5,25,18,11,1,7,20,0.555,0.486,0.324,0.35200000000000004,15.2,69.4,43.5,62.1,13.8,2.3,7.9,100.0,114.4,98.1,1
2008-2009,DALLAS MAVERICKS,2009-05-03,240,40,82,6,18,9,13,10,27,17,10,2,20,29,0.541,0.524,0.22,0.159,28.6,84.4,55.2,42.5,10.5,3.3,18.6,100.0,99.9,114.6,1
2008-2009,DENVER NUGGETS,2009-05-03,240,40,73,4,12,25,36,5,25,28,15,11,14,19,0.613,0.575,0.16399999999999998,0.493,15.6,71.4,44.8,70.0,15.8,17.2,13.6,100.0,114.6,99.9,1
2008-2009,ORLANDO MAGIC,2009-05-04,240,35,81,9,27,16,21,7,33,20,10,6,12,18,0.526,0.488,0.33299999999999996,0.259,15.9,76.7,46.0,57.1,10.9,10.9,11.7,100.0,103.2,97.8,1
2008-2009,BOSTON CELTICS,2009-05-04,240,30,78,8,23,22,26,10,37,23,8,4,14,21,0.503,0.436,0.295,0.33299999999999996,23.3,84.1,54.0,76.7,8.7,7.4,13.5,100.0,97.8,103.2,1
2008-2009,HOUSTON ROCKETS,2009-05-04,240,35,73,5,18,25,29,6,29,16,8,3,16,14,0.583,0.514,0.247,0.397,18.2,70.7,47.3,45.7,8.6,4.3,15.7,100.0,107.3,98.7,1
2008-2009,LOS ANGELES LAKERS,2009-05-04,240,39,88,2,18,12,19,12,27,18,11,4,13,26,0.47700000000000004,0.455,0.205,0.21600000000000005,29.3,81.8,52.7,46.2,11.8,7.3,11.9,100.0,98.7,107.3,1
2008-2009,ATLANTA HAWKS,2009-05-05,240,28,64,7,18,9,18,6,27,19,5,2,17,21,0.501,0.4920000000000001,0.281,0.281,18.8,64.3,44.6,67.9,6.2,3.4,19.1,100.0,89.7,123.3,1
2008-2009,CLEVELAND CAVALIERS,2009-05-05,240,37,79,8,20,17,24,15,26,16,12,2,7,16,0.5529999999999999,0.519,0.253,0.304,35.7,81.3,55.4,43.2,15.0,4.3,7.2,100.0,123.3,89.7,1
2008-2009,DALLAS MAVERICKS,2009-05-05,240,37,78,8,23,23,30,9,28,23,4,1,11,28,0.5760000000000001,0.526,0.295,0.385,23.1,70.0,46.8,62.2,4.4,2.0,10.8,100.0,115.8,129.0,1
2008-2009,DENVER NUGGETS,2009-05-05,240,39,78,8,28,31,40,12,30,28,9,3,9,20,0.612,0.551,0.359,0.513,30.0,76.9,53.2,71.8,9.9,5.5,8.6,100.0,129.0,115.8,1
2008-2009,ORLANDO MAGIC,2009-05-06,240,31,70,8,19,24,37,7,27,19,3,2,13,24,0.545,0.5,0.271,0.529,17.1,79.4,45.3,61.3,3.3,3.3,13.1,100.0,103.2,123.0,1
2008-2009,BOSTON CELTICS,2009-05-06,240,41,80,9,20,21,25,7,34,34,6,4,10,27,0.615,0.569,0.25,0.313,20.6,82.9,54.7,82.9,6.6,7.8,9.9,100.0,123.0,103.2,1
2008-2009,HOUSTON ROCKETS,2009-05-06,240,34,74,9,24,21,29,12,27,16,6,2,19,25,0.565,0.52,0.324,0.392,31.6,65.9,49.4,47.1,6.6,2.9,18.0,100.0,107.2,121.5,1
2008-2009,LOS ANGELES LAKERS,2009-05-06,240,43,86,6,17,19,26,14,26,23,10,8,11,20,0.57,0.535,0.198,0.302,34.1,68.4,50.6,53.5,10.9,16.0,10.1,100.0,121.5,107.2,1
2008-2009,ATLANTA HAWKS,2009-05-07,240,29,83,8,18,19,24,18,16,17,9,4,13,22,0.45399999999999996,0.39799999999999996,0.217,0.289,35.3,61.5,44.2,58.6,10.5,7.7,12.2,100.0,99.1,122.4,1
2008-2009,CLEVELAND CAVALIERS,2009-05-07,240,38,71,6,19,23,30,10,33,19,7,11,17,22,0.624,0.5770000000000001,0.268,0.423,38.5,64.7,55.8,50.0,8.2,16.9,16.8,100.0,122.4,99.1,1
2008-2009,LOS ANGELES LAKERS,2009-05-08,240,36,82,11,20,25,33,10,33,17,11,9,6,22,0.5589999999999999,0.506,0.244,0.402,21.3,63.5,43.4,47.2,12.1,13.8,5.9,100.0,118.3,103.0,1
2008-2009,HOUSTON ROCKETS,2009-05-08,240,35,84,6,19,18,25,19,37,16,2,3,17,22,0.495,0.452,0.226,0.298,36.5,78.7,56.6,45.7,2.2,4.8,15.2,100.0,103.0,118.3,1
2008-2009,BOSTON CELTICS,2009-05-08,240,34,79,5,18,23,26,6,23,24,11,1,14,29,0.531,0.462,0.228,0.32899999999999996,15.4,88.5,44.6,70.6,11.6,2.1,13.4,100.0,101.0,123.1,1
2008-2009,ORLANDO MAGIC,2009-05-08,240,39,66,9,18,30,36,3,33,16,11,5,17,25,0.715,0.659,0.273,0.545,11.5,84.6,55.4,41.0,11.6,8.2,17.2,100.0,123.1,101.0,1
2008-2009,CLEVELAND CAVALIERS,2009-05-09,240,35,69,6,22,21,29,13,33,15,3,2,11,14,0.593,0.551,0.319,0.42,46.4,80.5,66.7,42.9,3.9,3.4,11.9,100.0,125.7,106.3,1
2008-2009,ATLANTA HAWKS,2009-05-09,240,34,76,7,18,7,11,8,15,19,7,4,8,24,0.507,0.493,0.237,0.145,19.5,53.6,33.3,55.9,9.1,8.5,9.0,100.0,106.3,125.7,1
